DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 05,Jefferson,38.231119447,-85.71697602,KYTC,CONTRACTOR,056B00296N,01,3,2020-02-21,2248.0,Fair,No,State,Over 100,State Secondary,N,5,6,7777.0,KY 1703 (BAXTER),TYLER PARK WALKWAY,1 (40 FT) MASONRY ARCH SPAN,"A Open, no restriction",,1 Highway,3 Pedestrian-bicycle
District 05,Jefferson,38.210403608,-85.449075841,KYTC,KYTC,056B00297N,01,3,2018-03-22,2341.0,Fair,No,State,1980s,Rural Secondary,5,6,5,1753.0,KY 1531,SHAKES RUN,2 (44-28 FT) CONTINUOUS RC SLAB SPANS,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.258136982,-85.765157905,KYTC,CONTRACTOR,056B00299N,01,3,2017-05-18,8066.0,Good,Yes,State,1970s,State Primary (Interst.),7,7,7,83121.0,I-64 EB ON RAMP 2A,TRIMARC & PARKING,6 (VARIES 47-63 FT) WSPG SPANS W/ BOX CROSS GRDR,"A Open, no restriction",,1 Highway,0 Other
District 11,Bell,36.65,-83.656666667,KYTC,KYTC,007B00145N,01,3,2023-11-29,3319.0,Good,No,State,2000s,Rural Secondary,7,7,7,455.0,KY-988,CLEAR FORK,14-52-14 PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.1154656,-85.704589727,KYTC,KYTC,056B00317L,01,3,2021-08-18,8175.0,Fair,Yes,State,1980s,State Primary (Other),5,6,6,32617.0,KY 841 WB,I-65 SB RAMP TO I-265 NB,3 (48-78-48 FT) CONT STEEL GIRDER SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 08,Adair,37.125246784,-85.295688385,KYTC,CONTRACTOR,001B00071N,01,3,2021-09-20,693.6,Fair,Yes,State,1970s,State Primary (Other),N,N,N,7446.0,KY-55,BUTLERS BRANCH,DBL 12X9X166 RC BX CLVT -FILL=23.85,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.72184343,-83.559072046,KYTC,KYTC,007B00100N,01,3,2025-08-13,1617.0,Poor,No,State,1970s,State Secondary,4,6,5,453.0,KY-987,BROWNIES CREEK,2-32 PRECAST PREST CONC BOX BEAM SPANS,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.158675675,-87.459157028,KYTC,KYTC,054B00106R,01,3,2022-09-22,6204.0,Fair,Yes,State,1960s,State Primary (Interst.),7,5,5,6529.0,EB-9004,CRAB ORCHARD CREEK,5-30 FT R.C.D.G. SPANS EA 45 DEG. SKEW- H 20-S 16-44 -,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.342525234,-87.800264849,KYTC,KYTC,054B00114N,01,3,2022-09-22,7781.0,Fair,No,State,1950s,Rural Secondary,6,5,5,645.0,KY-293,CLEAR CREEK,9-30 RCDG SPANS,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.32017402,-87.811841667,KYTC,KYTC,054B00116N,01,3,2022-09-22,6917.0,Fair,No,State,1950s,Rural Secondary,6,5,6,484.0,KY-293,TRADEWATER OVERFLOW,8-30 FT R.C.D.G. SPANS-0 DEG. SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.196745816,-87.561911762,KYTC,KYTC,054B00117N,01,3,2022-10-31,7084.0,Poor,No,State,1960s,Rural Secondary,6,6,4,715.0,KY-454,I-69,49.33 FT 61.67 FT 61.67 FT 49.33 FT CONTRCDG SPANS 26 D,"A Open, no restriction",,1 Highway,1 Highway
District 02,Hopkins,37.479787437,-87.470890104,KYTC,KYTC,054B00118N,01,3,2023-09-22,627.0,Fair,No,State,1960s,Supplemental Road,8,5,8,183.0,KY-1033,BR OF OTTER CREEK,1-24 FT PRECAST PRESTRESSED CONCRETE SPAN,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.203083349,-87.521308811,KYTC,KYTC,054B00143L,01,3,2022-10-31,9093.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,5383.0,I-69,KY 3059,TWIN 52.42FT72.83FT72.83FT52.42FT CONT RCDG SPANS 48 DE,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.284126116,-85.677635838,County,KYTC,056C00215N,02,3,2024-03-14,1587.0,Fair,No,Local,1990s,,6,7,8,1402.0,INDIAN HILLS TRL,MUDDY FORK,1 (50 FT) PPC BOX BEAM SPAN W/ 5 IN RC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.266520562,-85.721206302,County,KYTC,056C00217N,02,3,2014-03-01,12276.0,Fair,No,Local,1990s,,6,7,7,8158.0,RIVER RD,BEARGRASS CREEK,3 (62-95-62 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.727192713,-83.560847635,County,KYTC,007C00101N,02,3,2022-02-11,484.0,Fair,No,Local,1980s,,6,6,6,40.0,CR-1191A,BROWNIES CREEK,1-39 SIMPLE STEEL BEAM SPAN W/CONC DECK,P Posted for load,25.0,1 Highway,5 Waterway
District 05,Jefferson,38.102632494,-85.761487701,County,KYTC,056C00219N,02,3,2016-05-05,1269.0,Good,No,Local,1990s,,N,N,N,3390.0,MITCHELL HILL RD,BIG BEE LICK CREEK,SINGLE (24x8x54 FT) PRECAST CONC CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.107636239,-85.502180571,County,KYTC,056C00220N,02,3,2024-03-14,1792.0,Fair,No,Local,2000s,,6,6,7,956.0,DAWSON HILL RD,BACK RUN,1 (56 FT) PPC BOX BEAM SPAN W/ 5 IN RC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.130661,-85.801428,County,KYTC,056C00221N,02,3,2024-03-14,768.0,Fair,No,Local,2000s,,5,5,5,2176.0,ST ANTHONY CHURCH,SLATE RUN,1 (24 FT) PPC BOX BEAM SPAN W/ 5 IN RC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.607487227,-83.701622975,KYTC,KYTC,007B00126N,01,3,2023-09-11,2020.0,Poor,Yes,State,1980s,State Primary (Other),4,5,4,19568.0,US-25E,LITTLE YELLOW CREEK,1-40 RC SLAB SPAN,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.293784631,-85.63331376,KYTC,KYTC,056B00058N,01,3,2019-07-02,7275.0,Fair,No,State,1960s,,6,6,7,5693.0,LIME KILN LN,I-71,2 (100-100 FT) CONT WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.295589784,-85.62780219,KYTC,KYTC,056B00059R,01,3,2022-11-29,9166.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,39160.0,I-71 NB,US 42,3 (68-100-80 FT) CONT RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.115057921,-85.701570136,KYTC,CONTRACTOR,056B00318L,01,3,2018-10-29,17950.0,Fair,Yes,State,1980s,State Primary (Other),6,5,5,32617.0,KY 841 WB,I-65 & RAMPS,4 (50-(110-140 CONT)-46 FT) STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.114735,-85.701556708,KYTC,CONTRACTOR,056B00318R,01,3,2018-10-29,15151.0,Fair,Yes,State,1980s,State Primary (Other),6,5,5,32617.0,KY 841 EB,I-65 & RAMPS,4 (50-(110-140 CONT)-46 FT) STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.112924192,-85.701550592,KYTC,KYTC,056B00319N,01,3,2021-12-15,11857.0,Fair,Yes,State,1980s,State Primary (Interst.),6,5,6,105630.0,I-65 NB RAMP,I-65,4 (51-(99-95 CONT)-35 FT) STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.112392384,-85.701488119,KYTC,KYTC,056B00320N,01,3,2021-03-29,11593.0,Fair,Yes,State,1980s,State Primary (Interst.),6,5,6,105630.0,I-65 SB RAMP,I-65,4 (43-(96-95 CONT)-39 FT) ROLLED AND WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.115354317,-85.705144496,KYTC,CONTRACTOR,056B00321N,01,3,2017-07-24,19283.0,Fair,Yes,State,1980s,State Primary (Other),N,N,N,65234.0,KY 841 & RAMPS,MUD CREEK,TRIPLE (9x8x638 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.11437848,-85.698782727,KYTC,KYTC,056B00322L,01,3,2021-03-29,8032.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,44219.0,I-265 SB,I-65 NB ON RAMP,3 (50-81-50 FT) CONT STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.115171082,-85.704620595,KYTC,KYTC,056B00317R,01,3,2021-08-18,7890.0,Fair,Yes,State,1980s,State Primary (Other),5,5,5,32617.0,KY 841 EB,I-65 SB RAMP TO I-265 NB,3 (48-78-48 FT) CONT STEEL GIRDER SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 02,Hopkins,37.212604572,-87.466592872,KYTC,KYTC,054B00144R,01,3,2022-09-22,15687.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,5,5383.0,I-69,CSX RAILROAD& US 41,TWIN 68.67-68.67-68-67-69.58 91.83 69.58FT RCDG SPANS 4,P Posted for load,,1 Highway,8 Hwy-waterway-RR
District 02,Hopkins,37.212365297,-87.441299102,KYTC,KYTC,054B00145R,01,3,2022-10-31,10603.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,5,5255.0,WK-9001,PENNYRILLE PARKWAY,TWIN BRIDGES 46FT64FT64FT46FT CONT RCDG SPANS 10 DEG 49,P Posted for load,,1 Highway,1 Highway
District 02,Hopkins,37.211739355,-87.406029063,KYTC,KYTC,054B00146R,01,3,2025-08-22,14455.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,5255.0,WK-9001,DRAKES CREEK,"2-33, 3-38, 1-53, 3-38, 2-33 FT SIMPLE RCDG SPANS - 23","A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.175443397,-87.597454371,KYTC,KYTC,054B00147N,01,3,2022-09-22,3685.0,Fair,No,State,1950s,Supplemental Road,7,6,6,126.0,KY-1338,CANY CREEK,5-30 FT RCDG SPANS 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.141409661,-87.615339695,KYTC,KYTC,054B00148N,01,3,2022-09-22,3425.0,Fair,No,State,1950s,Supplemental Road,6,5,6,126.0,KY-1338,BUFFALO CREEK,4-35 FT RCDG SPANS 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.384987473,-87.410966442,KYTC,KYTC,054B00149N,01,3,2025-08-20,5590.0,Fair,No,State,1950s,Supplemental Road,6,5,6,272.0,KY-862,ELK CREEK,7-30 FT RCDG SPANS 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Hopkins,37.346818506,-87.568292826,KYTC,KYTC,054B00150N,01,3,2022-08-03,646.82,Fair,No,State,1950s,Rural Secondary,N,N,N,1925.0,KY-1034,POGUE CREEK,DBL 12X7X30 RC CULV-30 DEG SK FILL=1.57 BRL=GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Hopkins,37.212767947,-87.466771935,KYTC,KYTC,054B00144L,01,3,2022-09-22,15687.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,5,5383.0,I-69,CSX RAILROAD &US41,TWIN 68.67-68.67-68-67-69.58 91.83 69.58FT RCDG SPANS 4,P Posted for load,,1 Highway,8 Hwy-waterway-RR
District 02,Hopkins,37.35252696,-87.609454429,KYTC,KYTC,054B00151N,01,3,2018-03-21,4225.0,Fair,No,State,1950s,Rural Secondary,5,5,5,781.0,KY-1034,NEW POND CREEK,"1-18.9, 5-25.2 & 1-18.9 FT CONT SPANS",P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.131978,-85.802819,County,KYTC,056C00223N,02,3,2024-03-14,768.0,Fair,No,Local,2000s,,5,6,5,2176.0,ST ANTHONY CHURCH,TRIB TO SLATE RUN,1 (24 FT) PPC BOX BEAM SPAN W/ 5 IN RC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.10148705,-85.602531431,County,KYTC,056C00225N,02,3,2023-06-27,4163.0,Fair,No,Local,2000s,,7,6,7,,INDEPENDENCE SCHOO,CEDAR CREEK,3 (25-60-25 FT) CONT TYPE 3 PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.103737482,-85.829206452,County,KYTC,056C00226N,02,3,2015-10-15,8190.0,Good,No,Local,2000s,,7,7,8,16078.0,STONESTREET RD,POND CREEK,3 (52-52-52 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.148042216,-85.827023381,County,KYTC,056C00227N,02,3,2016-05-05,1050.0,Fair,No,Local,1990s,,N,N,N,115.0,GAYMONT DR,BIG RUN,DOUBLE (10x7x50 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.148068225,-85.823658955,County,KYTC,056C00228N,02,3,2016-05-05,1533.0,Fair,No,Local,1990s,,N,N,N,7845.0,ARNOLDTOWN RD,BIG RUN,DOUBLE (10x7x73 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.77093799,-83.509713363,County,KYTC,007C00102N,02,3,2024-04-30,840.0,Fair,No,Local,1980s,,6,6,6,20.0,RUE JACKSON BR RD,BLACK SNAKE CREEK,1-70 PCPS TY B33-36 BOX SPAN,P Posted for load,39.0,1 Highway,5 Waterway
District 05,Jefferson,38.229803,-85.425425,County,KYTC,056C00249N,02,3,2023-09-21,2301.0,Fair,No,Local,2000s,,7,6,6,55.0,HOBBS LN,S LONG RUN,1 (78 FT) PPC SPREAD BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.30243382,-85.606579876,KYTC,KYTC,056B00060N,01,3,2025-08-14,9428.0,Fair,No,State,1960s,,5,6,5,2868.0,BARBOUR LN,I-71,4 (57-72-72-57 FT) CONT RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.276977276,-85.69424906,KYTC,KYTC,056B00063L,01,3,2022-07-01,9461.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,26731.0,I-71 SB,MOCKINGBIRD VALLEY RD,3 (50-50-50 FT) RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 11,Bell,36.792419015,-83.752695909,KYTC,KYTC,007B00130L,01,3,2023-02-16,56373.0,Fair,Yes,State,1990s,State Primary (Other),5,7,8,5298.0,US-25E-10,"KY 2014,CUMBERLAND RIVER",(3-105)59(4-105)(3-140)1-110 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 05,Jefferson,38.276790808,-85.694047487,KYTC,KYTC,056B00063R,01,3,2022-07-01,9079.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,26731.0,I-71 NB,MOCKINGBIRD VALLEY RD,3 (50-50-50 FT) RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.286088089,-85.679580244,KYTC,KYTC,056B00064L,01,3,2022-07-12,6646.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,26731.0,I-71 SB,INDIAN HILLS TRL,3 (50-50-50 FT) RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.138250224,-85.465053605,KYTC,KYTC,056B00082N,01,3,2022-08-03,892.0,Poor,No,State,1950s,Rural Secondary,N,N,N,2570.0,KY 1531,TRIB TO SHECKELS RUN,SINGLE (12x3x82 FT) RC CULVERT,P Posted for load,22.0,1 Highway,5 Waterway
District 05,Jefferson,38.114086646,-85.698930701,KYTC,KYTC,056B00322R,01,3,2021-03-29,8032.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,44219.0,I-265 NB,I-65 NB ON RAMP,3 (50-81-50 FT) CONT STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.112697222,-85.692085771,KYTC,KYTC,056B00324L,01,3,2021-03-29,4584.0,Fair,Yes,State,1980s,State Primary (Interst.),6,5,6,44219.0,I-265 SB,FREEDOM WAY,1 (76 FT) STEEL BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.112492201,-85.692705759,KYTC,KYTC,056B00324R,01,3,2021-03-29,5248.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,44219.0,I-265 NB,FREEDOM WAY,1 (76 FT) STEEL BEAM SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.241992587,-85.50365427,KYTC,KYTC,056B00334R,01,3,2020-11-17,10961.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,32574.0,I-265 NB,US 60,3 (49-102-49 FT) CONT PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.254857434,-85.502509751,KYTC,KYTC,056B00335N,01,3,2016-08-04,9065.0,Fair,Yes,State,1980s,State Primary (Interst.),N,N,N,65147.0,I-265,CHENOWETH RUN,DOUBLE (18x7x245 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.262204042,-87.702149032,KYTC,KYTC,054B00171N,01,3,2022-05-31,4620.0,Fair,No,State,1970s,Rural Secondary,7,6,7,782.0,KY-70,LICK CREEK,3-48 FT PPC SLAB BEAMS TYPE III,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.709793754,-83.644957744,KYTC,KYTC,007B00106N,01,3,2022-12-13,5040.0,Fair,No,State,1980s,Rural Secondary,5,7,6,429.0,KY-1534,YELLOW CREEK,60'-80'-61' PREST. CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.176545152,-87.674630338,KYTC,KYTC,054B00174N,01,3,2025-04-24,9364.0,Fair,No,State,1970s,State Secondary,6,6,7,2034.0,US-62,P&L RAILWAY,60-70-60 FT CONT PREST I-BEAM SPANS-23 DEG 5 MIN SKEW,"A Open, no restriction",,1 Highway,2 Railroad
District 02,Hopkins,37.156946658,-87.359646797,KYTC,KYTC,054B00176N,01,3,2025-04-30,2512.0,Poor,No,State,1970s,Rural Secondary,5,4,5,131.0,KY-813,WEST FORK OF POND RIVER,32-48-32 FT P.P.C. SLAB BEAM SPANS-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.357642525,-87.462643963,KYTC,KYTC,054B00177N,01,3,2023-03-23,779.0,Fair,No,State,1970s,Rural Secondary,6,7,5,1103.0,CARRIAGE LN,SIDE DITCH,1-30 FT PRECAST-PRESTRESSED CONCRETE SPAN-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.35166412,-87.465268599,KYTC,KYTC,054B00178N,01,3,2023-03-23,779.0,Fair,No,State,1970s,,5,6,6,,MCGREW LN,SIDE DITCH,1-30 FT PRECAST-PRESTRESSED CONC SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.270903782,-87.562549896,KYTC,KYTC,054B00170N,01,3,2022-05-31,1365.0,Fair,No,State,1970s,Rural Secondary,7,6,6,434.0,KY-1337,SUGAR CREEK,1-48 FT PRECAST-PRESTRESSED CONC SPAN-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.705579661,-83.671457478,County,KYTC,007C00104N,02,3,2017-02-24,512.0,Fair,No,Local,1980s,,5,6,6,50.0,CR-1152,CANNON CR &amp; YELLOW C,,P Posted for load,24.0,1 Highway,5 Waterway
District 05,Jefferson,38.155276176,-85.470545385,KYTC,KYTC,056B00083N,01,3,2022-06-20,3380.0,Poor,No,State,1950s,Rural Secondary,5,5,4,2570.0,KY 1531,CANE RUN,3 (40-40-40 FT) RCDG SPANS,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.20594058,-85.507228808,KYTC,KYTC,056B00086N,01,3,2019-07-15,6181.0,Fair,No,State,1960s,,6,5,6,,REHL RD,I-265,2 (90-90 FT) CONT COMP WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.309372931,-85.57238451,KYTC,KYTC,056B00087L,01,3,2023-05-23,13294.0,Poor,Yes,State,1970s,State Primary (Interst.),6,4,6,38400.0,I-265 SB,KY 22 (BROWNSBORO RD),3 (49-137-49 FT) WF & WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.309551658,-85.572142905,KYTC,KYTC,056B00087R,01,3,2023-05-23,14653.0,Poor,Yes,State,1970s,State Primary (Interst.),6,4,6,38400.0,I-265 NB,KY 22 (BROWNSBORO RD),3 (49-137-49 FT) WF & WSPG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 05,Jefferson,38.192408459,-85.508954926,KYTC,KYTC,056B00089L,01,3,2021-02-16,9336.0,Fair,Yes,State,1960s,State Primary (Interst.),5,7,6,35673.0,I-265 SB,NS RAILROAD,3 (39-77-39 FT) CONT COMP WF GIRDER SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 11,Bell,36.800033,-83.755089,KYTC,KYTC,007B00131L,01,3,2025-09-03,44395.0,Fair,Yes,State,1990s,State Primary (Other),6,7,6,5298.0,US-25E-10,OLD 25E & CUMBERLAND RIV,95-(5-100)95-130-100-100 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 05,Jefferson,38.257892805,-85.502061715,KYTC,KYTC,056B00337R,01,3,2020-11-17,12521.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,32574.0,I-265 NB,RJ CORMAN RAILROAD,3 (70-90-70 FT) CONT TYPE IV PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 05,Jefferson,38.269970988,-85.501058256,KYTC,KYTC,056B00339N,01,3,2023-02-06,28314.0,Fair,No,State,1980s,State Secondary,6,6,5,14843.0,KY 3084,I-265,4 (48-101-101-52 FT) CONT PPC SPREAD BOX BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 01,Calloway,36.69467171,-88.361015818,KYTC,KYTC,018B00041N,01,3,2022-04-14,2804.0,Fair,No,State,1950s,Rural Secondary,5,5,5,906.0,KY-783,LITTLE ROCKHOUSE CREEK,3-30 FT RCDG SPANS-30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.255809194,-85.502570525,KYTC,KYTC,056B00336L,01,3,2020-11-17,10093.0,Fair,Yes,State,1980s,State Primary (Interst.),6,6,6,32574.0,I-265 SB,AIKEN RD,3 (54-70-62 FT) CONT TYPE 3 PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 02,Hopkins,37.329440322,-87.398607867,KYTC,KYTC,054B00180N,01,3,2023-03-23,1080.0,Fair,No,State,1970s,State Secondary,6,7,7,1680.0,KY-70,BARTEN CREEK,1-40 FT PPC TYPE II CONC SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.44181662,-87.352879941,KYTC,KYTC,054B00181N,01,3,2024-11-08,10425.0,Fair,No,State,1970s,Rural Secondary,6,6,6,993.0,KY-254,POND RIVER,72-72-94-67-67 FT PCIB CONTINUOUS SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Hopkins,37.163073386,-87.700522921,KYTC,KYTC,054B00184N,01,3,2024-11-18,6623.0,Fair,No,State,1980s,State Secondary,6,7,7,1972.0,US-62,DRAINAGE DITCH,3-50 FT PRECAST PREST CONC I-BEAM SPANS - 0 DEG,"A Open, no restriction",,1 Highway,9 Relief for waterway
District 02,Hopkins,37.164814841,-87.688935775,KYTC,KYTC,054B00185N,01,3,2022-10-13,8885.0,Fair,No,State,1970s,State Secondary,6,6,8,1548.0,KY-109,P&L RAILWAY,3-61 FT PREST.CONC.COMP.TYPE 4 BOX BEAM SPANS-SLAB DECK,"A Open, no restriction",,1 Highway,2 Railroad
District 02,Hopkins,37.30045034,-87.510092575,KYTC,KYTC,054B00188N,01,3,2024-12-02,2688.0,Fair,No,State,1970s,State Secondary,5,5,5,7310.0,MAIN STREET,HUNTING BRANCH,1-30 FT.CONC SLAB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.19245016,-85.508663119,KYTC,KYTC,056B00089R,01,3,2021-02-16,8955.0,Fair,Yes,State,1960s,State Primary (Interst.),5,6,6,35673.0,I-265 NB,NS RAILROAD,3 (39-77-39 FT) CONT COMP WF GIRDER SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 05,Jefferson,38.1922206,-85.654744595,KYTC,KYTC,056B00105N,01,3,2023-05-05,28524.0,Fair,Yes,State,1950s,State Primary (Other),5,6,5,27078.0,US 31E,NS RAILROAD,"1 (53 FT) RCDG, 6 (59-65-64-64-65-62 FT) CONT RCDG SPNS",P Posted for load,,1 Highway,4 Highway-railroad
District 05,Jefferson,38.134550518,-85.705445099,KYTC,KYTC,056B00110N,01,3,2017-08-03,13534.0,Fair,Yes,State,1950s,State Primary (Interst.),N,N,N,132809.0,I-65,SOUTHERN DITCH,QUAD (16x7x157+16x8x48 FT) RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.235926186,-85.641618662,KYTC,KYTC,056B00118N,01,3,2018-05-16,17380.0,Fair,No,State,1960s,State Primary (Other),5,5,6,15032.0,KY 1932,I-64,4 (53-69-69-53 FT) CONT STEEL BEAM SPANS,P Posted for load,,1 Highway,1 Highway
District 05,Jefferson,38.210830611,-85.628127218,KYTC,KYTC,056B00119N,01,3,2021-04-07,9096.0,Fair,No,State,1960s,State Primary (Other),5,5,5,26908.0,KY 1932,S FORK BEARGRASS CREEK,3 (40-40-40 FT) RCDG SPANS WIDENED W/ PPC I-BEAMS,P Posted for load,,1 Highway,5 Waterway
District 05,Jefferson,38.23399584,-85.640068715,KYTC,KYTC,056B00120N,01,3,2018-05-16,8676.0,Fair,No,State,1960s,State Primary (Other),5,5,6,15032.0,KY 1932,MID FORK BEARGRASS CREEK,3 (25-62-30 FT) STEEL BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 05,Jefferson,38.189811897,-85.671864797,KYTC,KYTC,056B00122L,01,3,2022-07-05,9701.0,Poor,No,State,1950s,State Primary (Other),6,4,5,10511.0,KY 1703 SB,NS RAILROAD & HIKES LN,6 (35-35-50-50-35-35 FT) RCDG SPANS,"A Open, no restriction",,1 Highway,4 Highway-railroad
District 05,Jefferson,38.189186817,-85.726071022,KYTC,KYTC,056B00341N,01,3,2024-12-09,12214.0,Fair,No,State,1980s,State Primary (Other),6,6,6,24463.0,KY 61,I-264 EB ON RAMPS,2 (94-71 FT) CONT TYPE IV PPC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
