TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Safety,District 06,Boone,224421,06-09022.00,,HSIP,HSIP 8177(003),RIEGLER BLACKTOP INC,0601918922101,2022-05-26,1206853.53,36858.63
Safety,District 06,Boone,224421,06-09022.00,,HSIP,HSIP 8217(004),RIEGLER BLACKTOP INC,0600808422101,2022-05-26,1206853.53,119226.59
Safety,District 05,Jefferson,224313,05-09030.00,,FD04,FD04 056 031E 014-016,E & B PAVING LLC,05056031E2201,2022-05-26,1335222.0,1335222.0
Pavement Asset Management,District 12,Pike,222447,,,FD05,FD05 098 0023 024-027,MOUNTAIN ENTERPRISES INC,MP09800232201,2022-05-26,1245196.8,1245196.8
Pavement Asset Management,District 03,Barren,222062,,,FD05,FD05 005 1297 007-010,SCOTTY'S CONTRACTING & STONE LLC,MP00512972201,2022-04-28,323847.6,323847.6
Pavement Asset Management,District 07,Bourbon,222138,,,FD05,FD05 009 0353 000-007,HINKLE CONTRACTING COMPANY LLC,MP00903532201,2022-04-28,762517.1,762517.1
Pavement Asset Management,District 04,Grayson,222143,,,FD05,FD05 043 0187 002-012,SCOTTY'S CONTRACTING & STONE LLC,MP04301872201,2022-04-28,946050.45,946050.45
Pavement Asset Management,District 01,Trigg,222203,,,FD05,FD05 111 1175 000-002,ROGERS GROUP INC,MP11111752201,2022-04-28,223656.49,223656.49
Pavement Asset Management,District 02,Henderson,222232,,,FD05,FD05 051 0060 003-008,ROGERS GROUP INC,MP05100602201,2022-04-28,917507.79,917507.79
Pavement Asset Management,District 03,Warren,222253,,,FD05,FD05 114 031W 013-015,SCOTTY'S CONTRACTING & STONE LLC,MP114031W2201,2022-04-28,336667.91,336667.91
Pavement Asset Management,District 07,Fayette,222257,,,FD05,FD05 034 1927 000-003,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03419272301,2022-04-28,1245517.07,1245517.07
Pavement Asset Management,District 05,Shelby,222264,,,FD05,FD05 106 0044 004-008,H G MAYS CORPORATION,MP10600442201,2022-04-28,272168.81,272168.81
Pavement Asset Management,District 07,Boyle,222270,,,FD05,FD05 011 0068 004-007,THE ALLEN COMPANY INC,MP01100682301,2022-04-28,408003.65,408003.65
Pavement Asset Management,District 08,Casey,222272,,,FD05,FD05 023 0049 000-014,HINKLE CONTRACTING COMPANY LLC,MP02300492301,2022-04-28,1546393.92,1546393.92
Pavement Asset Management,District 02,Muhlenberg,222278,,,FD05,FD05 089 0189 012-014,SCOTTY'S CONTRACTING & STONE LLC,MP08901892201,2022-04-28,574243.4,574243.4
Pavement Asset Management,District 02,Christian,222280,,,FD05,FD05 024 0091 010-016,ROGERS GROUP INC,MP02400912202,2022-04-28,692552.99,692552.99
Pavement Asset Management,District 04,Hardin,222281,,,FD05,FD05 047 0144 001-003,SCOTTY'S CONTRACTING & STONE LLC,MP04701442201,2022-04-28,188770.35,188770.35
Pavement Asset Management,District 03,Warren,222292,,,FD05,FD05 114 0101 003-008,SCOTTY'S CONTRACTING & STONE LLC,MP11401012201,2022-04-28,478471.13,478471.13
Pavement Asset Management,District 03,Simpson,222297,,,FD05,FD05 107 0073 009-020,SCOTTY'S CONTRACTING & STONE LLC,MP10700732202,2022-04-28,1311534.31,1311534.31
Pavement Asset Management,District 07,Fayette,222306,,,FD05,FD05 034 0922 001-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03409222301,2022-04-28,1533613.11,1533613.11
Pavement Asset Management,District 07,Boyle,222314,,,FD05,FD05 011 127B 000-006,THE ALLEN COMPANY INC,MP011127B2301,2022-04-28,2639209.77,2639209.77
Pavement Asset Management,District 09,Bath,222317,,,FD05,FD05 006 0060 000-004,WALKER CONSTRUCTION & MATERIALS LLC,MP00600602301,2022-04-28,369369.69,369369.69
Pavement Asset Management,District 09,Nicholas,222318,,,FD05,FD05 091 0032 006-009,H G MAYS CORPORATION,MP09100322301,2022-04-28,234685.0,234685.0
Pavement Asset Management,District 09,Fleming,222320,,,FD05,FD05 035 0165 000-007,H G MAYS CORPORATION,MP03501652301,2022-04-28,703794.0,703794.0
Pavement Asset Management,District 09,Mason,222322,,,FD05,FD05 081 0010 000-004,H G MAYS CORPORATION,MP08100102301,2022-04-28,495733.0,495733.0
Pavement Asset Management,District 09,Greenup,222326,,,FD05,FD05 045 0244 000-004,MOUNTAIN ENTERPRISES INC,MP04502442301,2022-04-28,580971.02,580971.02
Pavement Asset Management,District 09,Carter,222329,,,FD05,FD05 022 0182 004-009,MOUNTAIN ENTERPRISES INC,MP02201822301,2022-04-28,426773.19,426773.19
Highway Improvement,District 12,Floyd,221019,12-09018.00,,FD04,FD04 036 0114 009-010,MOUNTAIN ENTERPRISES INC,DE03601142219,2022-04-28,271405.5,271405.5
Pavement Asset Management,District 07,Fayette,222228,,,FD05,FD05 034 0004 018-020,LEXINGTON QUARRY COMPANY,MP03400042301,2022-04-28,2122116.85,788414.21
Pavement Asset Management,District 07,Fayette,222228,,,FD05,FD05 034 0004 000-003,LEXINGTON QUARRY COMPANY,MP0340042302,2022-04-28,2122116.85,1333702.6
Pavement Asset Management,District 03,Metcalfe,222309,,,FE01,FE01 085 0640 008-010,SCOTTY'S CONTRACTING & STONE LLC,0308506402102,2022-04-28,165363.54,165363.54
Pavement Asset Management,District 09,Greenup,222333,,,FD05,FD05 045 0827 000-006,MOUNTAIN ENTERPRISES INC,MP04508272301,2022-04-28,663969.0,663969.0
Miscellaneous,District 12,Letcher,222339,,,FE06,FE06 067 0317 003-004,GEORGE B STONE CO LLC,MP06703172201,2022-04-28,62997.56,62997.56
Pavement Asset Management,District 08,Wayne,222342,,,FD05,FD05 116 090X 000-004,MAGO CONSTRUCTION COMPANY LLC,MP116090X2301,2022-04-28,1166241.52,1166241.52
Miscellaneous,District 09,Boyd,222350,09-04306.00,,FD04,FD04 010 1012 001-002,N H STONE INC,MP01010122201,2022-04-28,58030.0,58030.0
Pavement Asset Management,District 12,Pike,222359,,,FD05,FD05 098 3218 000-004,MOUNTAIN ENTERPRISES INC,MP09832182201,2022-04-28,401776.25,401776.25
Bridge Asset Management,District 08,Adair,222905,,,FE02,FE02 001 9008 B00063L_R,M&M SERVICES CO INC,MB00190082201,2022-04-28,698324.41,698324.39
Bridge Asset Management,District 01,Crittenden,222963,,,FE02,FE02 028 0506 B00030N 00.34,HARPER CONSTRUCTION LLC,MB02805062201,2022-04-28,266287.79,118103.43
Bridge Asset Management,District 01,Crittenden,222963,,,FE02,FE02 028 0135 B00024N 11.99,HARPER CONSTRUCTION LLC,MB02801352201,2022-04-28,266287.79,148184.36
Safety,District 04,Larue,224426,04-09022.00,,FD04,FD04 062 1618 000-001,SCOTTY'S CONTRACTING & STONE LLC,0406216182201,2022-04-28,271635.34,271635.34
Highway Improvement,District 06,Kenton,221313,06-04904.00,,NHPP,NHPP 0273 (021),BLUEGRASS ELECTRICAL CONSULTANTS INC,DE05911202213,2022-04-28,108996.6,108996.6
Safety,District 05,Various,224312,05-00942.00,,HSIP,HSIP 9010(456),W L MARKERS INC,0512199992201,2022-04-28,1125662.25,1125662.25
Bridge Asset Management,District 11,Clay,225237,11-10082.00,"STP, BRZ",,STP BRZ 9030 (228),CENTRAL BRIDGE CO LLC,BR02610401900,2022-04-28,197208.5,197208.5
Pavement Asset Management,District 01,McCracken,222041,,,FD05,FD05 073 060X 002-003,JIM SMITH CONTRACTING COMPANY LLC,MP073060X2201,2022-04-28,317399.5,317399.5
Pavement Asset Management,District 01,McCracken,222046,,,FD05,FD05 073 0060 019-021,JIM SMITH CONTRACTING COMPANY LLC,MP07300602201,2022-04-28,117156.0,117156.0
Pavement Asset Management,District 01,Graves,222068,,,FD05,FD05 042 0045 000-008,JIM SMITH CONTRACTING COMPANY LLC,MP04200452201,2022-04-28,1249833.9,1249833.9
Pavement Asset Management,District 06,Kenton,222095,,,FD05,FD05 059 0016 013-015,RIEGLER BLACKTOP INC,MP05900162201,2022-04-28,319564.0,319564.0
Pavement Asset Management,District 12,Pike,222237,,,FD51,FD51 098 3418 000-009,HINKLE ENVIRONMENTAL SERVICES LLC,MP09834182201,2022-04-28,597499.5,597499.5
Pavement Asset Management,District 12,Pike,222261,,,FD51,FD51 098 2061 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP09820612201,2022-04-28,572992.5,572992.5
Highway Improvement,District 10,Perry,221317,10-00051.00,,FD51,FD51 097 1146 000-001,TOM WRIGHT CONSTRUCTION INC,DE09711462217,2022-04-28,448063.37,448063.37
Pavement Asset Management,District 04,Hart,222128,,,FD05,FD05 050 0436 003-006,SCOTTY'S CONTRACTING & STONE LLC,MP05004362201,2022-04-28,240870.93,240870.93
Pavement Asset Management,District 04,Marion,222129,,,FD05,FD05 078 0208 006-011,HAYDON MATERIALS LLC,MP07802082201,2022-04-28,440987.95,440987.95
Pavement Asset Management,District 04,Washington,222147,,,FD05,FD05 115 0152 007-012,HAYDON MATERIALS LLC,MP11501522201,2022-04-28,2059135.92,398782.82
Pavement Asset Management,District 04,Washington,222147,,,FD05,FD05 115 150X 000-003,HAYDON MATERIALS LLC,MP115150X2201,2022-04-28,2059135.92,559260.74
Pavement Asset Management,District 04,Washington,222147,,,FD05,FD05 115 0150 015-022,HAYDON MATERIALS LLC,MP11501502201,2022-04-28,2059135.92,1101092.35
Pavement Asset Management,District 01,Marshall,222201,,,FD05,FD05 079 0641 008-010,JIM SMITH CONTRACTING COMPANY LLC,MP07906412202,2022-04-28,259485.0,259485.0
Pavement Asset Management,District 06,Kenton,222217,,,FD05,FD05 059 0025 008-010,EATON ASPHALT PAVING CO INC,MP05900252201,2022-04-28,528543.38,528543.38
Pavement Asset Management,District 01,McCracken,222243,,,FD05,FD05 073 0062 014-016,JIM SMITH CONTRACTING COMPANY LLC,MP07300622201,2022-04-28,228670.01,228670.01
Pavement Asset Management,District 01,Ballard,222244,,,FD05,FD05 004 0051 003-005,JIM SMITH CONTRACTING COMPANY LLC,MP00400512201,2022-04-28,240786.0,240786.0
Pavement Asset Management,District 07,Mercer,222260,,,FD05,FD05 084 0068 012-015,MAGO CONSTRUCTION COMPANY LLC,MP08400682302,2022-04-28,204777.78,204777.78
Pavement Asset Management,District 05,Spencer,222271,,,FD05,FD05 108 2814 000-002,MAGO CONSTRUCTION COMPANY LLC,MP10828142201,2022-04-28,124176.46,124176.46
Pavement Asset Management,District 05,Jefferson,222275,,,FD05,FD05 056 0913 003-005,LOUISVILLE PAVING COMPANY INC,MP05609132201,2022-04-28,580547.13,580547.13
Miscellaneous,District 02,McLean,222295,02-04304.00,,FD04,FD04 075 0431 001-002,N W K CONSTRUCTION INC,MP07504312201,2022-04-28,40060.69,40060.69
Miscellaneous,District 02,Hopkins,222328,,,FE06,FE06 054 0041 004-006,N W K CONSTRUCTION INC,MP05400412201,2022-04-28,93816.5,93816.5
Pavement Asset Management,District 04,Nelson,222332,,,FD05,FD05 090 0480 000-002,MAGO CONSTRUCTION COMPANY LLC,MP09004802201,2022-04-28,184960.0,184960.0
Miscellaneous,District 08,Lincoln,222352,,,FE06,FE06 069 1194 003-004,N W K CONSTRUCTION INC,MP06911942201,2022-04-28,150732.0,65992.88
Miscellaneous,District 08,Lincoln,222352,,,FE06,FE06 069 0039 005-007,N W K CONSTRUCTION INC,MP06900392201,2022-04-28,150732.0,84739.1
Miscellaneous,District 01,Graves,222375,,,FE06,FE06 042 0303 009-010,N W K CONSTRUCTION INC,MP04203032201,2022-04-28,58113.5,58113.5
Pavement Asset Management,District 07,Boyle,222376,,,CPTL,CPTL 011 8010 000-001,THE ALLEN COMPANY INC,MP01180102201,2022-04-28,173715.0,173715.0
Bridge Asset Management,District 05,Kenton,222903,,,FE02,FE02 059 0275 B00059R,M&M SERVICES CO INC,MB05902752201,2022-04-28,869672.4,425004.81
Bridge Asset Management,District 05,Kenton,222903,,,FE02,FE02 059 1303 B00051N,M&M SERVICES CO INC,MB05913032201,2022-04-28,869672.4,80278.04
Bridge Asset Management,District 05,Kenton,222903,,,FE02,FE02 059 0075 B00072N,M&M SERVICES CO INC,MB05900752201,2022-04-28,869672.4,364389.53
Bridge Asset Management,District 03,Various,222951,,,FE02,FE02 114 B00055N 14.84,SEMINOLE EQUIPMENT INC,MB11402312201,2022-04-28,833500.0,335777.08
Bridge Asset Management,District 03,Various,222951,,,FE02,FE02 016 B00054N 33.85,SEMINOLE EQUIPMENT INC,MB01602312201,2022-04-28,833500.0,497722.92
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0056 B00066N 05.28,INTECH CONTRACTING LLC,MB03000562201,2022-04-28,892178.67,176153.23
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 079 0231 B00037N 08.95,INTECH CONTRACTING LLC,MB03002312201,2022-04-28,892178.67,293668.95
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0231 B00038N 08.84,INTECH CONTRACTING LLC,MB03002312202,2022-04-28,892178.67,198668.01
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0060 B00096N 05.28,INTECH CONTRACTING LLC,MB03000602201,2022-04-28,892178.67,223688.46
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0097 B00057N 00.98,HARPER CONSTRUCTION LLC,MB04200972201,2022-04-28,782474.71,141681.24
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0408 B00126N 09.96,HARPER CONSTRUCTION LLC,MB04204082201,2022-04-28,782474.71,212909.53
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 1748 B00129N 01.21,HARPER CONSTRUCTION LLC,MB04217482201,2022-04-28,782474.71,149005.21
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0301 B00031N 03.63,HARPER CONSTRUCTION LLC,MB04203012201,2022-04-28,782474.71,135260.07
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 053 1772 B00033N 01.21,HARPER CONSTRUCTION LLC,MB05317722201,2022-04-28,782474.71,143618.66
Safety,District 04,Marion,224428,04-09021.00,,FD04,FD04 078 0068 013-014,RAME CONTRACTING LLC,0407800682101,2022-04-28,367974.68,367974.68
Miscellaneous,District 12,Martin,222366,,,FE06,FE06 080 1224 004-005,GEORGE B STONE CO LLC,MP08012242201,2022-04-28,109770.0,36606.46
Miscellaneous,District 12,Martin,222366,,,FE06,FE06 080 2032 004-005,GEORGE B STONE CO LLC,MP08020322201,2022-04-28,109770.0,73163.52
Highway Improvement,District 06,Boone,221309,06-00445.00,STP,,STP 8201 (001),EATON ASPHALT PAVING CO INC,DE00830762209,2022-04-28,10458533.59,10458533.59
Highway Improvement,District 07,Various,221319,07-20004.00,,,NHPPIM 0645 (084),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE025006422W2,2022-04-28,16237332.13,7497844.63
Highway Improvement,District 07,Various,221319,07-20011.00,,,NHPPIM 0645 (083),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE034006422W2,2022-04-28,16237332.13,8739487.43
Safety,District 07,Montgomery,224429,07-00961.00,,HSIP,HSIP 7912(001),WALKER CONSTRUCTION & MATERIALS LLC,0708706862201,2022-04-28,1449739.14,1449739.14
Bridge Asset Management,District 03,Metcalfe,225238,03-10006.00,"STP, BRZ",,STP BRZ 9030 (332),CENTRAL BRIDGE CO LLC,BR08511082200,2022-04-28,876767.06,876767.06
Safety,District 05,Jefferson,224309,05-09016.00,,HSIP,HSIP 8744(005),MAC CONSTRUCTION & EXCAVATING INC,DE05608642035,2022-04-28,1493888.0,612977.27
Safety,District 05,Jefferson,224309,05-09019.00,,HSIP,HSIP 8732(019),MAC CONSTRUCTION & EXCAVATING INC,0505610652201,2022-04-28,1493888.0,143107.36
Safety,District 05,Jefferson,224309,05-09019.00,,HSIP,HSIP 8774(010),MAC CONSTRUCTION & EXCAVATING INC,0505618652201,2022-04-28,1493888.0,438212.93
Safety,District 05,Jefferson,224309,05-09019.00,,HSIP,HSIP 8725(013),MAC CONSTRUCTION & EXCAVATING INC,0505617472201,2022-04-28,1493888.0,299590.42
Highway Improvement,District 02,Christian,221020,02-20013.00,,,NHPPIM 0243(057),ROGERS GROUP INC,DE02400242220,2022-04-28,23348194.1,23348194.1
Highway Improvement,District 10,Wolfe,221022,10-00168.00,,NHPP,NHPP 0061(066),BIZZACK CONSTRUCTION LLC,DE11990092222,2022-04-28,97116897.94,97116897.94
Highway Improvement,District 07,Various,221315,07-22179.00,,NHPP,NHPP 9002 (006),MAC CONSTRUCTION & EXCAVATING INC,DE00390022215,2022-04-28,3764000.0,1630128.27
Highway Improvement,District 07,Various,221315,04-22178.00,,NHPP,NHPP 9002 (007),MAC CONSTRUCTION & EXCAVATING INC,DE11590022215,2022-04-28,3764000.0,2133871.74
Highway Improvement,District 06,Boone,221021,06-00423.00,,,STPM 3002 279,LAWRENCE CONSTRUCTION AND LEASING INC,DE00830602221,2022-04-28,1333422.3,1333422.3
Miscellaneous,District 11,Bell,222303,11-04314.00,,FD04,FD04 007 0190 016-017,N W K CONSTRUCTION INC,MP00701902202,2022-04-28,230516.34,119469.58
Miscellaneous,District 11,Bell,222303,11-04315.00,,FD04,FD04 007 2394 000-001,N W K CONSTRUCTION INC,MP00723942201,2022-04-28,230516.34,111046.74
Bridge Asset Management,District 09,Rowan,225239,09-80100.00,"STP, BRZ",,STP BRZ 9030 (308),RGF INC,BR10303772100,2022-04-28,1032347.07,1032347.07
Bridge Asset Management,District 05,Jefferson,222974,,,FE02,FE02 056 031E B00105N,LOUISVILLE PAVING COMPANY INC,MB056031E2201,2022-04-28,2388000.0,2388000.0
Pavement Asset Management,District 10,Breathitt,222052,,,FD05,FD05 013 1110 000-016,HINKLE CONTRACTING COMPANY LLC,MP01311102201,2022-03-24,1783728.52,1783728.52
Pavement Asset Management,District 04,Hardin,222070,,,FD05,FD05 047 0062 017-019,SCOTTY'S CONTRACTING & STONE LLC,MP04700622201,2022-03-24,275605.65,275605.65
Pavement Asset Management,District 04,Hart,222072,,,FD05,FD05 050 0357 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP05003572201,2022-03-24,444302.05,444302.05
Pavement Asset Management,District 04,Green,222077,,,FD05,FD05 044 0068 000-005,HAYDON MATERIALS LLC,MP04400682201,2022-03-24,490828.75,490828.75
Pavement Asset Management,District 08,Casey,222100,,,FD05,FD05 023 0127 000-004,HINKLE CONTRACTING COMPANY LLC,MP02301272201,2022-03-24,707977.66,707977.66
Pavement Asset Management,District 03,Butler,222126,,,FD05,FD05 016 0070 014-016,SCOTTY'S CONTRACTING & STONE LLC,MP01600702201,2022-03-24,120157.95,120157.95
Pavement Asset Management,District 06,Campbell,222176,,,FD05,FD05 019 0027 001-006,AMERICAN PAVEMENTS INC,MP01900272201,2022-03-24,674188.3,674188.3
Pavement Asset Management,District 11,Jackson,222207,,,FD05,FD05 055 0030 009-018,THE ALLEN COMPANY INC,MP05500302201,2022-03-24,1285103.3,1285103.3
Pavement Asset Management,District 07,Bourbon,222220,,,FD05,FD05 009 0068 001-002,HINKLE CONTRACTING COMPANY LLC,MP009068X2301,2022-03-24,443965.18,443965.18
Pavement Asset Management,District 10,Estill,222224,,,FD05,FD05 033 0052 000-006,HINKLE CONTRACTING COMPANY LLC,MP03300522301,2022-03-24,1598387.28,1598387.28
Pavement Asset Management,District 08,Adair,222225,,,FD05,FD05 001 0055 009-16,GADDIE-SHAMROCK LLC,MP00100552301,2022-03-24,1436128.96,1436128.96
Pavement Asset Management,District 11,Bell,222227,,,FD05,FD05 007 0987 004-008,HINKLE CONTRACTING COMPANY LLC,MP00709872201,2022-03-24,319067.88,319067.88
Pavement Asset Management,District 12,Johnson,222236,,,FD05,FD05 058 0302 002-007,MOUNTAIN ENTERPRISES INC,MP05803022201,2022-03-24,506917.5,506917.5
Pavement Asset Management,District 08,Clinton,222245,,,FD05,FD05 027 0090 000-003,GADDIE-SHAMROCK LLC,MP02700902201,2022-03-24,280400.77,280400.77
Pavement Asset Management,District 11,Bell,222255,,,FD05,FD05 007 0190 017-020,HINKLE CONTRACTING COMPANY LLC,MP00701902201,2022-03-24,254444.26,254444.26
Pavement Asset Management,District 10,Lee,222056,,,FD05,FD05 065 0052 016-021,HINKLE CONTRACTING COMPANY LLC,MP06500522201,2022-03-24,448761.59,448761.59
Pavement Asset Management,District 12,Knott,222165,,,FD05,FD05 060 0550 009-012,MOUNTAIN ENTERPRISES INC,MP06005502201,2022-03-24,262232.45,262232.45
Pavement Asset Management,District 11,Knox,222223,,,FD05,FD05 061 1232 000-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06112322201,2022-03-24,475829.51,475829.51
Safety,District 05,Shelby,224200,,,FE04,FE04 106 0055 006-009,DAVIS H ELLIOT CONSTRUCTION COMPANY INC,0510600552201,2022-03-24,130000.0,130000.0
Safety,District 07,Madison,224420,07-09026.00,,FD04,FD04 076 0025 018-020,THE ALLEN COMPANY INC,0707600252201,2022-03-24,670393.82,670393.82
Highway Improvement,District 02,McLean,221016,02-09016.00,,FD04,FD04 075 0136 011-012,SCOTTY'S CONTRACTING & STONE LLC,DE07501362216,2022-03-24,775040.8,775040.8
Highway Improvement,District 02,Caldwell,221311,02-09020.00,,FD04,FD04 017 0091 013-014,ROGERS GROUP INC,DE01700912211,2022-03-24,487560.14,487560.14
Pavement Asset Management,District 09,Fleming,222045,,,FD05,FD05 035 0111 002-006,H G MAYS CORPORATION,MP03501112202,2022-03-24,288148.0,288148.0
Pavement Asset Management,District 02,Caldwell,222051,,,FD05,FD05 017 0278 000-004,ROGERS GROUP INC,MP01702782201,2022-03-24,362903.11,362903.11
Pavement Asset Management,District 10,Owsley,222054,,,FD05,FD05 095 0011 006-013,HINKLE CONTRACTING COMPANY LLC,MP09500112201,2022-03-24,739424.45,739424.45
Pavement Asset Management,District 10,Lee,222055,,,FD05,FD05 065 0587 009-012,HINKLE CONTRACTING COMPANY LLC,MP06505872201,2022-03-24,323414.53,323414.53
Pavement Asset Management,District 10,Powell,222057,,,FD05,FD05 099 0011 019-021,WALKER CONSTRUCTION & MATERIALS LLC,MP09900112201,2022-03-24,219071.0,219071.0
Pavement Asset Management,District 02,Muhlenberg,222060,,,FD05,FD05 089 2103 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP08921032201,2022-03-24,128637.19,128637.19
Pavement Asset Management,District 03,Monroe,222064,,,FD05,FD05 086 0100 000-008,SCOTTY'S CONTRACTING & STONE LLC,MP08601002201,2022-03-24,781534.3,781534.3
Pavement Asset Management,District 03,Barren,222065,,,FD05,FD05 005 0249 010-017,SCOTTY'S CONTRACTING & STONE LLC,MP00502492201,2022-03-24,709265.2,662810.05
Pavement Asset Management,District 03,Barren,222065,,,FE01,FE01 005 0249 011-012,SCOTTY'S CONTRACTING & STONE LLC,MP00502492202,2022-03-24,709265.2,46455.15
Pavement Asset Management,District 04,Meade,222073,,,FD05,FD05 082 1600 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP08216002201,2022-03-24,199741.46,199741.46
Pavement Asset Management,District 09,Lewis,222091,,,FD05,FD05 068 0057 005-011,H G MAYS CORPORATION,MP06800572201,2022-03-24,508620.0,508620.0
Pavement Asset Management,District 07,Fayette,222094,,,FD05,FD05 034 1681 004-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03416812201,2022-03-24,315022.96,315022.96
Pavement Asset Management,District 06,Robertson,222097,,,FD05,FD05 101 0165 009-012,H G MAYS CORPORATION,MP10101652201,2022-03-24,208581.0,208581.0
Pavement Asset Management,District 06,Harrison,222098,,,FD05,FD05 049 0027 000-004,HINKLE CONTRACTING COMPANY LLC,MP04900272201,2022-03-24,618778.7,618778.7
Pavement Asset Management,District 09,Mason,222154,,,FD05,FD05 081 0009 017-020,H G MAYS CORPORATION,MP08100092201,2022-03-24,655076.0,560425.97
Pavement Asset Management,District 09,Mason,222154,,,FE01,FE01 081 0009 017-020,H G MAYS CORPORATION,MP08100092202,2022-03-24,655076.0,94650.03
Pavement Asset Management,District 08,Wayne,222180,,,FE01,FE01 116 0092 013-023,MAGO CONSTRUCTION COMPANY LLC,MP11600922302,2022-03-24,1459431.01,70353.95
Pavement Asset Management,District 08,Wayne,222180,,,FD05,FD05 116 0092 013-023,MAGO CONSTRUCTION COMPANY LLC,MP11600922301,2022-03-24,1459431.01,1389077.06
Pavement Asset Management,District 01,Trigg,222199,,,FD05,FD05 111 0139 000-007,ROGERS GROUP INC,MP11101392201,2022-03-24,569343.15,569343.15
Pavement Asset Management,District 02,Webster,222205,,,FD05,FD05 117 041A 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP117041A2201,2022-03-24,295883.2,295883.2
Pavement Asset Management,District 12,Johnson,222210,,ER,,ER 9020 (301),HINKLE ENVIRONMENTAL SERVICES LLC,MP05801722201,2022-03-24,255835.0,255835.0
Pavement Asset Management,District 02,Union,222231,,,FD05,FD05 113 060B 000-003,ROGERS GROUP INC,MP113060B2201,2022-03-24,650747.9,453475.29
Pavement Asset Management,District 02,Union,222231,,,FD05,FD05 113 3393 000-002,ROGERS GROUP INC,MP11333932201,2022-03-24,650747.9,197272.6
Pavement Asset Management,District 08,Lincoln,222233,,,FD05,FD05 069 0027 000-006,THE ALLEN COMPANY INC,MP06900272302,2022-03-24,1017214.6,1017214.6
Pavement Asset Management,District 12,Pike,222235,,,FD05,FD05 098 1441 006-012,MOUNTAIN ENTERPRISES INC,MP09814412201,2022-03-24,736844.5,736844.5
Pavement Asset Management,District 12,Letcher,222238,,,FD05,FD05 067 0119 026-027,MOUNTAIN ENTERPRISES INC,MP06701192201,2022-03-24,337428.6,337428.6
Pavement Asset Management,District 03,Warren,222247,,,FD05,FD05 114 3225 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP11432252201,2022-03-24,424340.1,424340.1
Pavement Asset Management,District 03,Logan,222252,,,FD05,FD05 071 0068 024-030,SCOTTY'S CONTRACTING & STONE LLC,MP07100682201,2022-03-24,1113720.08,1113720.08
Bridge Asset Management,District 11,Harlan,222973,,,FE02,FE02 048 0215 B00019N,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB04802152201,2022-03-24,447364.12,447364.12
Safety,District 12,Pike,224106,12-09009.00,,HSIP,HSIP 0231(159),MOUNTAIN ENTERPRISES INC,1209800232101,2022-03-24,386795.2,386795.2
Safety,District 06,Campbell,224418,06-09028.00,,FD04,FD04 019 0027 013-014,LONKARD CONSTRUCTION COMPANY,0601900272201,2022-03-24,87448.25,87448.25
Highway Improvement,District 08,Rockcastle,221012,08-20005.00,STP,,STP 5201 (008),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE10200252212,2022-03-24,4611489.77,4611489.77
Highway Improvement,District 02,Henderson,221015,02-20023.00,,,NHPPIM 0691 (010),E & B PAVING LLC,DE05100692215,2022-03-24,9690000.0,9690000.0
Highway Improvement,District 02,Hopkins,221018,02-20034.00,,NHPP,NHPP 0021 (063),SCOTTY'S CONTRACTING & STONE LLC,DE05400692207,2022-03-24,16815533.65,16815533.65
Safety,District 05,Shelby,224306,05-09023.00,,HSIP,HSIP 9010(405),RAME CONTRACTING LLC,0510618482201,2022-03-24,1082460.58,1082460.58
Safety,District 07,Fayette,224403,07-09015.00,,HSIP,HSIP 5205(022),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0703403532201,2022-03-24,2393396.1,2393396.1
Pavement Asset Management,District 01,Graves,222059,,,FD05,FD05 042 1276 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP04212762201,2022-03-24,372612.25,372612.25
