TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Miscellaneous,District 08,Various,202008,,,FE01,FE01 121 DW20 0080000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002008,2020-02-21,2420000.0,2420000.0
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 116 0776 B00019N,INTECH CONTRACTING LLC,MB11607762001,2020-02-21,1258646.29,162388.79
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 029 0090 B00020N,INTECH CONTRACTING LLC,MB02900902001,2020-02-21,1258646.29,237415.39
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 069 0078 B00023N,INTECH CONTRACTING LLC,MB06900782001,2020-02-21,1258646.29,243876.11
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 116 0790 B00023N,INTECH CONTRACTING LLC,MB11607902001,2020-02-21,1258646.29,153877.28
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 001 0206 B00008N,INTECH CONTRACTING LLC,MB00102062001,2020-02-21,1258646.29,152179.38
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 001 0206 B00009N,INTECH CONTRACTING LLC,MB00102062002,2020-02-21,1258646.29,135923.69
Bridge Asset Management,District 08,Various,202901,,,FE02,FE02 027 1351 B00014N,INTECH CONTRACTING LLC,MB02713512001,2020-02-21,1258646.29,172985.62
Safety,District 08,Various,204106,08-00987.00,,HSIP,HSIP 9010 (419),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0812100002001,2020-02-21,95000.0,95000.0
Pavement Asset Management,District 08,Pulaski,202029,,,FD05,FD05 100 0914 003-007,HINKLE CONTRACTING COMPANY LLC,MP10009141902,2020-01-24,619923.1,619923.1
Safety,District 08,Pulaski,204201,08-09003.00,,HSIP,HSIP 5148 (005),JAVE LLC,0810007901901,2020-01-24,1925066.56,1925066.56
