TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 06,Boone,222090,,,FD05,FD05 008 0717 000-001,RIEGLER BLACKTOP INC,MP00807172201,2022-02-24,224542.75,224542.75
Pavement Asset Management,District 06,Campbell,222025,,,FD05,FD05 019 0009 000-008,STRAWSER CONSTRUCTION INC,MP01900092201,2022-01-27,1589531.05,1589531.05
Pavement Asset Management,District 06,Gallatin,222110,,,FD05,FD05 039 0467 003-008,HINKLE CONTRACTING COMPANY LLC,MP03904672201,2022-01-27,246131.87,246131.87
Pavement Asset Management,District 06,Harrison,222040,,,FD05,FD05 049 0353 000-003,HINKLE CONTRACTING COMPANY LLC,MP04903532201,2022-01-27,249581.41,249581.41
Pavement Asset Management,District 06,Kenton,222047,,,FD05,FD05 059 1930 001-004,RIEGLER BLACKTOP INC,MP05919302201,2022-01-27,208893.0,208893.0
Highway Improvement,District 06,Boone,221304,06-20005.00,,FD04,FD04 008 0275 013-014,EATON ASPHALT PAVING CO INC,DE00802752139,2022-01-27,395725.5,395725.5
Pavement Asset Management,District 06,Robertson,222038,,,FD05,FD05 101 1504 000-007,H G MAYS CORPORATION,MP10115042201,2022-01-27,583157.0,583157.0
Rural Roads Projects,District 06,Campbell,213207,,,CB06,CB06 019 1566 000-002,RIEGLER BLACKTOP INC,0601915662101,2021-12-10,544601.72,249381.78
Rural Roads Projects,District 06,Campbell,213207,,,CB06,CB06 019 1996 002-005,RIEGLER BLACKTOP INC,0601919962101,2021-12-10,544601.72,137992.88
Rural Roads Projects,District 06,Campbell,213207,,,CB06,CB06 019 2921 000-003,RIEGLER BLACKTOP INC,0601929212101,2021-12-10,544601.72,157227.05
Highway Improvement,District 06,Kenton,211349,06-00082.00,,,CM 0758 (106),SUNESIS CONSTRUCTION CO,DE05900752134,2021-11-19,8781411.0,8781411.0
Pavement Asset Management,District 06,Boone,212392,,,FD05,FD05 008 0018 010-015,EATON ASPHALT PAVING CO INC,MP00800182101,2021-11-19,1998961.0,1998961.0
Rural Roads Projects,District 06,Grant,213193,,,CB06,CB06 041 0036 000-007,MAGO CONSTRUCTION COMPANY LLC,0604100362101,2021-10-22,557824.07,557824.07
Rural Roads Projects,District 06,Robertson,213198,,,CB06,CB06 101 0616 000-007,H G MAYS CORPORATION,0610106162101,2021-10-22,451064.0,451064.0
Rural Roads Projects,District 06,Pendleton,213199,,,CB06,CB06 096 0467 008-010,MAGO CONSTRUCTION COMPANY LLC,0609604672101,2021-10-22,610620.23,116085.8
Rural Roads Projects,District 06,Pendleton,213199,,,CB06,CB06 096 0330 006-012,MAGO CONSTRUCTION COMPANY LLC,0609603302101,2021-10-22,610620.23,494534.43
Rural Roads Projects,District 06,Harrison,213196,,,CB06,CB06 049 0356 000-003,HINKLE CONTRACTING COMPANY LLC,0604903562101,2021-10-22,488476.6,260721.31
Rural Roads Projects,District 06,Harrison,213196,,,CB06,CB06 049 1054 007-010,HINKLE CONTRACTING COMPANY LLC,0604910542101,2021-10-22,488476.6,227755.27
Rural Roads Projects,District 06,Bracken,213197,,,CB06,CB06 012 0010 002-005,MAGO CONSTRUCTION COMPANY LLC,0601200102101,2021-10-22,535180.83,126203.13
Rural Roads Projects,District 06,Bracken,213197,,,CB06,CB06 012 0539 006-011,MAGO CONSTRUCTION COMPANY LLC,0601205392101,2021-10-22,535180.83,275502.73
Rural Roads Projects,District 06,Bracken,213197,,,CB06,CB06 012 0875 011-014,MAGO CONSTRUCTION COMPANY LLC,0601208752101,2021-10-22,535180.83,133474.96
Pavement Asset Management,District 06,Harrison,212308,,,FD05,FD05 049 0027 017-020,HINKLE CONTRACTING COMPANY LLC,MP04900272101,2021-10-22,386698.85,386698.85
Pavement Asset Management,District 06,Grant,212426,,,FD05,FD05 041 2363 000-002,EATON ASPHALT PAVING CO INC,MP04123632101,2021-10-22,115760.0,115760.0
Pavement Asset Management,District 06,Robertson,212425,,,FD05,FD05 101 0068 000-002,H G MAYS CORPORATION,MP10100682101,2021-10-22,204701.0,204701.0
Pavement Asset Management,District 06,Grant,212352,,,FD05,FD05 041 0036 022-025,MAGO CONSTRUCTION COMPANY LLC,MP04100362101,2021-09-24,172279.84,172279.84
Pavement Asset Management,District 06,Grant,212397,,,FD05,FD05 041 0036 012-014,MAGO CONSTRUCTION COMPANY LLC,MP04100362102,2021-09-24,87214.22,87214.22
Pavement Asset Management,District 06,Carroll,212399,,,FD05,FD05 021 0467 004-006,HINKLE CONTRACTING COMPANY LLC,MP02104672101,2021-09-24,69193.29,69193.29
Miscellaneous,District 06,Various,212394,06-04319.00,,FD04,FD04 059 0177 015-016,GEORGE B STONE CO LLC,MP05901772101,2021-09-24,41573.4,20431.69
Pavement Asset Management,District 06,Various,212394,06-04315.00,,FD04,FD04 041 0467 012-013,GEORGE B STONE CO LLC,MP04104672102,2021-09-24,41573.4,21141.72
Pavement Asset Management,District 06,Harrison,212393,,,FD05,FD05 049 0982 002-006,HINKLE CONTRACTING COMPANY LLC,MP04909822101,2021-09-24,433568.25,243604.55
Pavement Asset Management,District 06,Harrison,212393,,,FD05,FD05 049 0032 010-013,HINKLE CONTRACTING COMPANY LLC,MP04900322101,2021-09-24,433568.25,189963.72
Pavement Asset Management,District 06,Grant,212396,,,FD05,FD05 041 0025 010-012,EATON ASPHALT PAVING CO INC,MP04100252104,2021-09-24,131343.0,131343.0
Pavement Asset Management,District 06,Grant,212400,,,FD05,FD05 041 0025 019-024,EATON ASPHALT PAVING CO INC,MP04100252105,2021-09-24,566095.0,566095.0
Bridge Asset Management,District 06,Owen,215160,06-10052.00,,FD04,FD04 094 1325 001-002,M&M SERVICES CO INC,BR09413251900,2021-09-24,279784.64,279784.64
Highway Improvement,District 06,Grant,211044,06-20057.00,,NHPP,NHPP 0756(105),EATON ASPHALT PAVING CO INC,DE04100752144,2021-09-24,2337009.42,2337009.42
Rural Roads Projects,District 06,Boone,213160,,,CB06,CB06 008 1942 000-001,EATON ASPHALT PAVING CO INC,0600819422101,2021-09-24,450315.45,48806.98
Rural Roads Projects,District 06,Boone,213160,,,CB06,CB06 008 0536 000-005,EATON ASPHALT PAVING CO INC,0600805362101,2021-09-24,450315.45,401508.47
Highway Improvement,District 06,Various,211336,06-00162.00,STP,,STP 8206 (008),LOUISVILLE PAVING COMPANY INC,DE00805362136,2021-09-24,17082000.0,5145521.49
Highway Improvement,District 06,Various,211336,06-00162.00,STP,,STP 8206 (008),LOUISVILLE PAVING COMPANY INC,DE05905362136,2021-09-24,17082000.0,11936478.55
Pavement Asset Management,District 06,Grant,212186,,,FD05,FD05 041 3025 000-002,RIEGLER BLACKTOP INC,MP04130252101,2021-08-20,699911.0,130034.6
Pavement Asset Management,District 06,Grant,212186,,,FD05,FD05 041 0025 014-016,RIEGLER BLACKTOP INC,MP04100252102,2021-08-20,699911.0,489766.69
Pavement Asset Management,District 06,Grant,212186,,,FD05,FD05 041 2501 000-001,RIEGLER BLACKTOP INC,MP04125012101,2021-08-20,699911.0,80109.71
Pavement Asset Management,District 06,Boone,212306,,,FD05,FD05 008 0338 019-024,EATON ASPHALT PAVING CO INC,MP00803382101,2021-08-20,429998.68,429998.68
Pavement Asset Management,District 06,Kenton,212339,,,FD05,FD05 059 0017 013-019,RIEGLER BLACKTOP INC,MP05900172101,2021-08-20,2148438.3,2148438.3
Rural Roads Projects,District 06,Gallatin,213155,,,CB06,CB06 039 0465 003-005,HINKLE CONTRACTING COMPANY LLC,0603904652201,2021-08-20,134573.37,134573.37
Rural Roads Projects,District 06,Owen,213156,,,CB06,CB06 094 0607 007-010,MAGO CONSTRUCTION COMPANY LLC,0609406072201,2021-08-20,491118.58,130206.76
Rural Roads Projects,District 06,Owen,213156,,,CB06,CB06 094 3096 000-005,MAGO CONSTRUCTION COMPANY LLC,0609430962201,2021-08-20,491118.58,360911.82
Highway Improvement,District 06,Gallatin,211037,06-20022.00,,NHPP,NHPP IM 0712(080),HINKLE CONTRACTING COMPANY LLC,DE03900712137,2021-08-20,7796523.11,7796523.11
Rural Roads Projects,District 06,Carroll,213115,,,CB06,CB06 021 1204 000-005,HINKLE CONTRACTING COMPANY LLC,0602112042201,2021-07-23,419401.2,419401.2
Pavement Asset Management,District 06,Campbell,212230,,,FD05,FD05 019 008X 002-003,EATON ASPHALT PAVING CO INC,MP019008X2101,2021-07-23,100705.0,100705.0
Bridge Asset Management,District 06,Campbell,215206,06-01085.00,"STP, BRZ",,STP BRZ 9030 (303),PRUS CONSTRUCTION COMPANY,BR01900082102,2021-07-23,2137416.39,2137416.39
Pavement Asset Management,District 06,Campbell,212160,,,FD05,FD05 019 0009 007-013,EATON ASPHALT PAVING CO INC,MP01900092102,2021-06-25,1330748.7,1330748.7
Highway Improvement,District 06,Grant,211316,06-08715.00,"STP, BRZ",,STP BRZ 0603 (233),LAWRENCE CONSTRUCTION AND LEASING INC,DE04111382116,2021-05-21,2586828.17,2586828.17
Safety,District 06,Boone,214405,06-00901.00,,HSIP,HSIP 2759(137),RAM CONSTRUCTION SERVICES OF MICHIGAN INC,0600802752101,2021-05-21,97947.0,97947.0
Highway Improvement,District 06,Gallatin,211320,06-00202.00,,FD04,FD04 039 0042 003-005,SCHNABEL FOUNDATION COMPANY,DE03900422120,2021-05-21,18036795.8,18036795.8
Pavement Asset Management,District 06,Bracken,212174,,,FD05,FD05 012 2228 000-001,MAGO CONSTRUCTION COMPANY LLC,MP01222282101,2021-04-23,31609.0,31609.0
Pavement Asset Management,District 06,Robertson,212167,,,FD05,FD05 101 0062 011-016,H G MAYS CORPORATION,MP10100622101,2021-04-23,319452.0,319452.0
Pavement Asset Management,District 06,Boone,212161,,,CPTL,CPTL 008 8014C 000-001,RIEGLER BLACKTOP INC,MP00880142103,2021-04-23,165681.29,46715.28
Pavement Asset Management,District 06,Boone,212161,,,CPTL,CPTL 008 8014D 000-001,RIEGLER BLACKTOP INC,MP00880142101,2021-04-23,165681.29,58146.6
Pavement Asset Management,District 06,Boone,212161,,,CPTL,CPTL 008 8014A 000-001,RIEGLER BLACKTOP INC,MP00880142102,2021-04-23,165681.29,60819.42
Safety,District 06,Kenton,214402,07-00959.00,,HSIP,HSIP 5191(014),AMERICAN PAVEMENTS INC,0705701692101,2021-04-23,88914.96,34135.38
Safety,District 06,Kenton,214402,06-00900.00,,HSIP,HSIP 8156(014),AMERICAN PAVEMENTS INC,0605915012101,2021-04-23,88914.96,54779.59
Bridge Asset Management,District 06,Gallatin,212903,,,FE02,"FE02 039 0071 B00026L,R",INTECH CONTRACTING LLC,MB03900712102,2021-04-23,1190349.99,410683.51
Bridge Asset Management,District 06,Gallatin,212903,,,FE02,"FE02 039 0071 B00027L,R",INTECH CONTRACTING LLC,MB03900712103,2021-04-23,1190349.99,383160.27
Bridge Asset Management,District 06,Gallatin,212903,,,FE02,"FE02 039 0071 B00025L,R",INTECH CONTRACTING LLC,MB03900712101,2021-04-23,1190349.99,396506.18
Pavement Asset Management,District 06,Campbell,212119,,,FD05,FD05 019 0009 014-018,BARRETT PAVING MATERIALS INC,MP01900092101,2021-03-19,836379.1,836379.1
Pavement Asset Management,District 06,Owen,212129,,,FD05,FD05 094 0035 000-005,HINKLE CONTRACTING COMPANY LLC,MP09400352101,2021-03-19,388689.81,388689.81
Rural Roads Projects,District 06,Grant,213077,,,CB06,CB06 041 1942 007-013,RIEGLER BLACKTOP INC,0604119422021,2021-03-19,306746.0,306746.0
Highway Improvement,District 06,Pendleton,211308,06-08706.00,STP,,STP 0272 (121),LAWRENCE CONSTRUCTION AND LEASING INC,DE01900272108,2021-03-19,5646333.49,1020781.73
Highway Improvement,District 06,Pendleton,211308,06-08706.00,STP,,STP 0272 (121),LAWRENCE CONSTRUCTION AND LEASING INC,DE09600272108,2021-03-19,5646333.49,4625551.76
Pavement Asset Management,District 06,Grant,212148,,,FD05,FD05 041 0330 000-003,EATON ASPHALT PAVING CO INC,MP04103302101,2021-03-19,411005.0,411005.0
Pavement Asset Management,District 06,Boone,212125,,,FD05,FD05 008 0025 007-010,RIEGLER BLACKTOP INC,MP00800252101,2021-03-19,268754.25,268754.25
Pavement Asset Management,District 06,Grant,212149,,,FD05,FD05 041 0025 011-013,RIEGLER BLACKTOP INC,MP04100252101,2021-03-19,153686.75,153686.75
Highway Improvement,District 06,Boone,211311,06-80003.00,,,CM 8124 (023),SUNESIS CONSTRUCTION CO,DE00800422111,2021-03-19,3347737.33,3347737.33
Pavement Asset Management,District 06,Campbell,212126,,,FD05,FD05 019 0445 000-002,BARRETT PAVING MATERIALS INC,MP01904452101,2021-03-19,124939.7,124939.7
Highway Improvement,District 06,Boone,211007,06-00078.00,STP,,STP 5227 (007),A S L EXCAVATING INC,DE00800202107,2021-02-19,56773.9,56773.9
Miscellaneous,District 06,Various,212006,,,FE01,FE01 121 DW21 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP121000002106,2021-02-19,2364000.0,2363999.99
Rural Roads Projects,District 06,Campbell,213040,,,CB06,CB06 019 1997 000-005,MAGO CONSTRUCTION COMPANY LLC,0601919972001,2021-02-19,203843.47,203843.47
Rural Roads Projects,District 06,Kenton,213051,,,CB06,CB06 059 2042 000-002,MAGO CONSTRUCTION COMPANY LLC,0605920422001,2021-02-19,354720.63,121837.51
Rural Roads Projects,District 06,Kenton,213051,,,CB06,CB06 059 0536 007-011,MAGO CONSTRUCTION COMPANY LLC,0605905362002,2021-02-19,354720.63,232883.12
Pavement Asset Management,District 06,Grant,212095,,,FD05,FD05 041 0467 000-003,EATON ASPHALT PAVING CO INC,MP04104672101,2021-02-19,231174.25,231174.25
Pavement Asset Management,District 06,Kenton,212096,,,FD05,FD05 059 2045 001-004,EATON ASPHALT PAVING CO INC,MP05920452101,2021-02-19,261271.25,261271.25
Rural Roads Projects,District 06,Boone,213038,,,CB06,CB06 008 0536 004-009,EATON ASPHALT PAVING CO INC,0600805362001,2021-01-29,311485.97,311485.97
Pavement Asset Management,District 06,Various,212077,,,FD39,FD39 039 0047 000-005,HINKLE CONTRACTING COMPANY LLC,MP03900472101,2021-01-29,376834.29,30224.87
Pavement Asset Management,District 06,Various,212077,,,FD39,FD39 021 0047 000-005,HINKLE CONTRACTING COMPANY LLC,MP02100472101,2021-01-29,376834.29,346609.41
Pavement Asset Management,District 06,Carroll,212076,,,FD05,FD05 021 0055 000-004,HINKLE CONTRACTING COMPANY LLC,MP02100552001,2021-01-29,238468.87,238468.87
Highway Improvement,District 06,Kenton,211301,06-08307.00,STP,,STP 8156 (013),PHILMOR CONTRACTING INC,DE05915012101,2021-01-29,8579342.12,8579342.12
Bridge Asset Management,District 06,Kenton,212955,06-00017.00,,NHPP,NHPP IM 0758 (107),NORTH STAR PAINTING COMPANY INC,MB05900752101,2021-01-29,35852276.04,4467781.88
Bridge Asset Management,District 06,Kenton,212955,06-00017.00,,NHPP,NHPP IM 0758 (107),NORTH STAR PAINTING COMPANY INC,MB05900752102,2021-01-29,35852276.04,26831068.73
Bridge Asset Management,District 06,Kenton,212955,06-00017.00,,NHPP,NHPP IM 0758 (107),NORTH STAR PAINTING COMPANY INC,MB05900752103,2021-01-29,35852276.04,4553425.44
Pavement Asset Management,District 06,Kenton,212013,,,FD05,FD05 059 0017 018-021,AMERICAN PAVEMENTS INC,MP05900172003,2021-01-29,376910.2,376910.2
Pavement Asset Management,District 06,Campbell,202138,,,FD05,FD05 019 0009 018-021,STRAWSER CONSTRUCTION INC,MP01900092001,2020-12-11,360981.04,360981.04
Pavement Asset Management,District 06,Bracken,202207,,,FD05,FD05 012 0009 017-020,H G MAYS CORPORATION,MP01200092001,2020-12-11,238710.0,238710.0
Pavement Asset Management,District 06,Owen,202195,,,FD05,FD05 094 0355 000-007,MAGO CONSTRUCTION COMPANY LLC,MP09403552001,2020-12-11,364167.02,364167.02
Rural Roads Projects,District 06,Carroll,203105,,,CB06,CB06 021 0036 016-020,HINKLE CONTRACTING COMPANY LLC,0602100362101,2020-12-11,243995.7,243995.7
Rural Roads Projects,District 06,Bracken,203144,,,CB06,CB06 012 1011 000-003,MAGO CONSTRUCTION COMPANY LLC,0601210112001,2020-12-11,353626.13,156867.9
Rural Roads Projects,District 06,Bracken,203144,,,CB06,CB06 012 0539 003-007,MAGO CONSTRUCTION COMPANY LLC,0601205392001,2020-12-11,353626.13,196758.24
Rural Roads Projects,District 06,Robertson,203145,,,CB06,CB06 101 0539 000-003,H G MAYS CORPORATION,0610105392001,2020-12-11,123764.0,123764.0
Rural Roads Projects,District 06,Owen,203143,,,CB06,CB06 094 1883 000-002,MAGO CONSTRUCTION COMPANY LLC,0609418832101,2020-12-11,733154.21,93268.37
Rural Roads Projects,District 06,Owen,203143,,,CB06,CB06 094 0607 008-018,MAGO CONSTRUCTION COMPANY LLC,0609406072101,2020-12-11,733154.21,639885.84
Rural Roads Projects,District 06,Pendleton,203146,,,CB06,CB06 096 0467 005-009,MAGO CONSTRUCTION COMPANY LLC,0609604672001,2020-12-11,631937.92,203309.53
Rural Roads Projects,District 06,Pendleton,203146,,,CB06,CB06 096 1053 003-010,MAGO CONSTRUCTION COMPANY LLC,0609610532001,2020-12-11,631937.92,428628.39
Rural Roads Projects,District 06,Gallatin,203104,,,CB06,CB06 039 0465 000-002,HINKLE CONTRACTING COMPANY LLC,0603904652101,2020-12-11,253654.49,141309.55
Rural Roads Projects,District 06,Gallatin,203104,,,CB06,CB06 039 1130 001-003,HINKLE CONTRACTING COMPANY LLC,0603911302101,2020-12-11,253654.49,112344.94
Pavement Asset Management,District 06,Harrison,202299,,,FD05,FD05 049 3016 000-002,HINKLE CONTRACTING COMPANY LLC,MP04930162001,2020-11-20,113293.5,113293.5
Alternative Delivery Projects,District 06,Kenton,209001,,,FD52,FD52 059 0075 B00046N,KOKOSING CONSTRUCTION COMPANY INC,06059BRNTSPNC,2020-11-16,3127527.9,3127527.9
Highway Improvement,District 06,Kenton,201317,06-01075.00,"STP, BRO",,STP BRO 0273 (019),LOUISVILLE PAVING COMPANY INC,DE05911202017,2020-10-23,777000.0,777000.0
Pavement Asset Management,District 06,Grant,202116,06-20058.00,STP,,STP 9040 (010),EATON ASPHALT PAVING CO INC,MP04104672001,2020-10-09,1034945.37,957120.88
Pavement Asset Management,District 06,Grant,202116,06-20058.00,STP,,STP 9040 (010),EATON ASPHALT PAVING CO INC,MP04129442001,2020-10-09,1034945.37,77824.49
Highway Improvement,District 06,Kenton,201312,06-00419.00,,,STPM 3002 (258),PRUS CONSTRUCTION COMPANY,DE05923732012,2020-09-25,7517313.06,7517313.06
Safety,District 06,Kenton,204407,06-09014.00,,HSIP,HSIP 5217 (17),EATON ASPHALT PAVING CO INC,0605900172001,2020-09-25,672480.86,672480.86
Bridge Asset Management,District 06,Kenton,202992,06-10005.00,STP,,STP 8198 (005),LITHKO RESTORATION TECHNOLOGIES LLC,MB05900172001,2020-09-25,4781096.12,4781096.12
Pavement Asset Management,District 06,Boone,202241,,,FD05,FD05 008 3503 000-002,RIEGLER BLACKTOP INC,MP00835032001,2020-09-25,301377.1,301377.1
Pavement Asset Management,District 06,Boone,202251,,,FD05,FD05 008 3060 000-003,EATON ASPHALT PAVING CO INC,MP00830602001,2020-09-25,339313.5,339313.5
Pavement Asset Management,District 06,Campbell,202262,,,FD05,FD05 019 0915 000-003,MAGO CONSTRUCTION COMPANY LLC,MP01909152001,2020-09-25,236651.57,236651.57
Pavement Asset Management,District 06,Bracken,202234,,,FD05,FD05 012 0019 007-009,MAGO CONSTRUCTION COMPANY LLC,MP01200192001,2020-09-25,73801.79,73801.79
Pavement Asset Management,District 06,Boone,202249,,,FD05,FD05 008 0014 000-003,EATON ASPHALT PAVING CO INC,MP00800142001,2020-09-25,291917.0,291917.0
Pavement Asset Management,District 06,Grant,202257,,,FD05,FD05 041 0036 014-015,MAGO CONSTRUCTION COMPANY LLC,MP04100362001,2020-09-25,49362.0,49362.0
Pavement Asset Management,District 06,Boone,202028,,,FE01,FE01 008 3147 000-001,BARRETT PAVING MATERIALS INC,MP00831472002,2020-09-25,140843.5,22376.93
Pavement Asset Management,District 06,Boone,202028,,,FD05,FD05 008 3147 000-001,BARRETT PAVING MATERIALS INC,MP00831472001,2020-09-25,140843.5,118466.57
Pavement Asset Management,District 06,Owen,202129,,,FD05,FD05 094 0127 003-006,MAGO CONSTRUCTION COMPANY LLC,MP09401272001,2020-09-25,317495.11,317495.11
Pavement Asset Management,District 06,Pendleton,202268,,,FD05,FD05 096 0027 014-018,MAGO CONSTRUCTION COMPANY LLC,MP09600272001,2020-09-25,581354.11,581354.11
Pavement Asset Management,District 06,Kenton,202291,,,FD05,FD05 059 0371 002-005,RIEGLER BLACKTOP INC,MP05903712001,2020-09-25,673806.9,673806.9
Pavement Asset Management,District 06,Kenton,202254,,,FD05,FD05 059 2373 000-001,EATON ASPHALT PAVING CO INC,MP05923732001,2020-09-25,118585.36,118585.36
Pavement Asset Management,District 06,Kenton,202290,,,FD05,FD05 059 0177 0011-020,RIEGLER BLACKTOP INC,MP05901772001,2020-09-25,852447.7,852447.7
Pavement Asset Management,District 06,Kenton,202201,,,FD05,FD05 059 0536 003-005,EATON ASPHALT PAVING CO INC,MP05905362001,2020-09-25,129689.3,129689.3
Pavement Asset Management,District 06,Kenton,202202,,,FD05,FD05 059 0016 013-014,RIEGLER BLACKTOP INC,MP05900162001,2020-09-25,277147.0,277147.0
Pavement Asset Management,District 06,Kenton,202230,,,FD05,FD05 059 0236 001-003,RIEGLER BLACKTOP INC,MP05902362001,2020-09-25,188993.9,188993.9
Pavement Asset Management,District 06,Kenton,202233,,,FD05,FD05 059 1072 002-006,EATON ASPHALT PAVING CO INC,MP05910722001,2020-09-25,269433.9,269433.9
Safety,District 06,Kenton,204411,06-09018.00,,HSIP,HSIP 5220 (001),RIEGLER BLACKTOP INC,0605901771901,2020-08-21,1732755.78,1732755.78
Highway Improvement,District 06,Kenton,201019,06-20032.00,,NHPP,NHPP IM 0758 (105),JOHN R JURGENSEN CO,DE05900752019,2020-04-24,7986122.4,7986122.4
Safety,District 06,Kenton,204403,06-00941.00,,HSIP,HSIP 5225(006),DEANGELO BROTHERS LLC,0605905362001,2020-04-24,44158.65,44158.65
Pavement Asset Management,District 06,Pendleton,202066,,,FD05,FD05 019 2828 000-001,MAGO CONSTRUCTION COMPANY LLC,MP01928282001,2020-03-20,154132.02,29937.02
Pavement Asset Management,District 06,Pendleton,202066,,,FD05,FD05 096 0159 008-011,MAGO CONSTRUCTION COMPANY LLC,MP09601592001,2020-03-20,154132.02,91304.94
Pavement Asset Management,District 06,Pendleton,202066,,,FD05,FD05 096 2828 000-001,MAGO CONSTRUCTION COMPANY LLC,MP09628282001,2020-03-20,154132.02,32465.55
Miscellaneous,District 06,Various,202006,,,FE01,FE01 121 DW20 0060000,OGLESBY CONSTRUCTION INC,MP12100002006,2020-02-21,2664073.87,2664073.87
Pavement Asset Management,District 06,Owen,202052,,,FD05,FD05 094 0022 000-007,MAGO CONSTRUCTION COMPANY LLC,MP09400222001,2020-02-21,590435.64,590435.64
Safety,District 06,Various,204104,06-00957.00,,HSIP,HSIP 9010 (417),W L MARKERS INC,0612100002001,2020-02-21,409498.5,409498.5
Bridge Asset Management,District 06,Campbell,205155,06-10000.00,"STP, BRZ",,STP BRZ 9030 (152),JOHN R JURGENSEN CO,BR01922381900,2020-02-21,992429.14,992429.14
Safety,District 06,Campbell,204114,06-09017.00,,HSIP,HSIP 8122(029),BARRETT PAVING MATERIALS INC,0605913031901,2020-01-24,574292.45,20095.35
Safety,District 06,Campbell,204114,06-09017.00,,HSIP,HSIP 0272(118),BARRETT PAVING MATERIALS INC,0601900271901,2020-01-24,574292.45,59155.06
Safety,District 06,Campbell,204114,06-09017.00,,HSIP,HSIP 8122(030),BARRETT PAVING MATERIALS INC,0605913031902,2020-01-24,574292.45,19075.14
Safety,District 06,Campbell,204114,06-09017.00,,HSIP,HSIP 5462(030),BARRETT PAVING MATERIALS INC,0601900091901,2020-01-24,574292.45,417666.7
Safety,District 06,Campbell,204114,06-09017.00,,HSIP,HSIP 9010(390),BARRETT PAVING MATERIALS INC,0600818291901,2020-01-24,574292.45,58300.2
Pavement Asset Management,District 06,Kenton,202035,,,FE01,FE01 059 0371 006-007,A S L EXCAVATING INC,MP05903711902,2020-01-24,180876.81,180876.81
Pavement Asset Management,District 06,Kenton,202036,,,FE01,FE01 059 0017 016-017,EATON ASPHALT PAVING CO INC,MP05900172001,2020-01-24,49802.0,49802.0
Pavement Asset Management,District 06,Boone,202037,,,FE01,FE01 008 8014 000-001,RIEGLER BLACKTOP INC,MP00880142002,2020-01-24,82226.5,24215.02
Pavement Asset Management,District 06,Boone,202037,,,CPTL,CPTL 008 8014 000-001,RIEGLER BLACKTOP INC,MP00880142001,2020-01-24,82226.5,58011.48
