TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 03,Todd,213008,,,CB06,CB06 110 0102 000-002,RB PAVING AND CONSTRUCTION LLC,0311001022008,2021-01-29,299995.66,157882.64
Rural Roads Projects,District 03,Warren,213010,,,CB06,CB06 114 0263 010-015,SCOTTY'S CONTRACTING & STONE LLC,031140263213,2021-01-29,1349187.06,458634.17
Rural Roads Projects,District 03,Warren,213010,,,CB06,CB06 114 0240 012-019,SCOTTY'S CONTRACTING & STONE LLC,031140240212,2021-01-29,1349187.06,450203.62
Rural Roads Projects,District 03,Warren,213010,,,CB06,CB06 114 1435 007-015,SCOTTY'S CONTRACTING & STONE LLC,0311414352101,2021-01-29,1349187.06,440349.27
Pavement Asset Management,District 03,Warren,212018,,,FD05,FD05 114 0068 009-012,CHARLES DEWEESE CONSTRUCTION INC,MP11400682101,2021-01-29,652373.02,652373.02
Pavement Asset Management,District 03,Warren,212054,,,FD04,FD04 114 031W 008-011,CHARLES DEWEESE CONSTRUCTION INC,MP114031W2003,2021-01-29,565153.51,95241.9
Pavement Asset Management,District 03,Warren,212054,,,FD05, FD05 114 031W 008-011,CHARLES DEWEESE CONSTRUCTION INC,MP114031W2002,2021-01-29,565153.51,469911.61
Rural Roads Projects,District 03,Butler,213004,,,CB06,CB06 016 0626 008-009,SCOTTY'S CONTRACTING & STONE LLC,0301606262001,2021-01-29,344108.63,38863.44
Rural Roads Projects,District 03,Butler,213004,,,CB06,CB06 016 3182 000-004,SCOTTY'S CONTRACTING & STONE LLC,0301631822002,2021-01-29,344108.63,305245.19
Rural Roads Projects,District 03,Logan,213005,,,CB06,CB06 071 0096 011-016,RB PAVING AND CONSTRUCTION LLC,0307100962004,2021-01-29,298069.44,298069.44
Rural Roads Projects,District 03,Logan,213006,,,CB06,CB06 071 0103 002-008,CHARLES DEWEESE CONSTRUCTION INC,0307101032005,2021-01-29,263413.56,263413.56
Rural Roads Projects,District 03,Monroe,213007,,,CB06,CB06 086 0100 028-029,HINKLE ENVIRONMENTAL SERVICES LLC,0308601002001,2021-01-29,429796.11,429796.11
Rural Roads Projects,District 03,Todd,213009,,,CB06,CB06 110 0508 000-005,CHARLES DEWEESE CONSTRUCTION INC,0311005082007,2021-01-29,255490.52,255490.52
Rural Roads Projects,District 03,Allen,213019,,,CB06,CB06 002 2160 005-008,SCOTTY'S CONTRACTING & STONE LLC,0300221602001,2021-01-29,467801.63,184750.13
Rural Roads Projects,District 03,Allen,213019,,,CB06,CB06 002 1421 000-004,SCOTTY'S CONTRACTING & STONE LLC,0300214212001,2021-01-29,467801.63,283051.5
Miscellaneous,District 03,Various,212003,,,FE01,FE01 121 DW21 003,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,mp121000002103,2021-01-29,702500.0,702500.02
Pavement Asset Management,District 03,Allen,202340,,,FD05,FD05 002 031E 000-008,SCOTTY'S CONTRACTING & STONE LLC,MP00200312001,2020-12-11,693303.13,693303.13
Pavement Asset Management,District 03,Metcalfe,202332,,,FD05,FD05 085 0068 000-005,SCOTTY'S CONTRACTING & STONE LLC,MP08500682001,2020-12-11,253017.48,253017.48
Rural Roads Projects,District 03,Edmonson,203122,,,CB06,CB06 031 0238 009-010,SCOTTY'S CONTRACTING & STONE LLC,0303102382001,2020-12-11,1031183.65,1031183.65
Rural Roads Projects,District 03,Barren,203130,,,CB06,CB06 005 0740 000-008,SCOTTY'S CONTRACTING & STONE LLC,0300507402005,2020-12-11,928084.03,613312.01
Rural Roads Projects,District 03,Barren,203130,,,CB06,CB06 005 1318 006-008,SCOTTY'S CONTRACTING & STONE LLC,0300513182006,2020-12-11,928084.03,112627.94
Rural Roads Projects,District 03,Barren,203130,,,CB06,CB06 005 0314 000-003,SCOTTY'S CONTRACTING & STONE LLC,0300503142004,2020-12-11,928084.03,202144.08
Rural Roads Projects,District 03,Simpson,203131,,,CB06,CB06 107 1171 001-004,SCOTTY'S CONTRACTING & STONE LLC,0310711712001,2020-12-11,177543.5,177543.5
Rural Roads Projects,District 03,Metcalfe,203123,,,CB06,CB06 085 0496 003-007,SCOTTY'S CONTRACTING & STONE LLC,0308504962002,2020-12-11,483919.65,262825.54
Rural Roads Projects,District 03,Metcalfe,203123,,,CB06,CB06 085 2399 000-003,SCOTTY'S CONTRACTING & STONE LLC,0308523992003,2020-12-11,483919.65,221094.11
Highway Improvement,District 03,Warren,201325,03-08702.00,,NHPP,NHPP 7415 (014),SCOTTY'S CONTRACTING & STONE LLC,DE11402312025,2020-12-11,4075899.13,4075899.13
Pavement Asset Management,District 03,Metcalfe,202243,,ER,,ER 9020 (128),RAME CONTRACTING LLC,MP08590082001,2020-12-11,178100.0,178100.0
Pavement Asset Management,District 03,Monroe,202163,,,CPTL,CPTL 086 8003 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP08680032001,2020-12-11,53094.31,53094.31
Pavement Asset Management,District 03,Warren,202293,,,FD05,FD05 114 068X 001-004,SCOTTY'S CONTRACTING & STONE LLC,MP114068X2002,2020-11-20,638699.89,638699.89
Highway Improvement,District 03,Warren,201033,03-20016.00,,NHPP,NHPP 0651(104),SCOTTY'S CONTRACTING & STONE LLC,DE11400652033,2020-11-20,8185325.44,8185325.44
Pavement Asset Management,District 03,Todd,202089,03-20035.00,STP,,STP 9040 (032),SCOTTY'S CONTRACTING & STONE LLC,MP11001042001,2020-10-09,357992.11,357992.11
Pavement Asset Management,District 03,Metcalfe,202158,03-20034.00,STP,,STP 9040 (023),SCOTTY'S CONTRACTING & STONE LLC,MP08500902001,2020-10-09,858931.41,858931.41
Pavement Asset Management,District 03,Barren,202154,03-20033.00,STP,,STP 5082(025),CHARLES DEWEESE CONSTRUCTION INC,MP005031W2001,2020-09-25,801424.05,766247.97
Pavement Asset Management,District 03,Barren,202154,,,FE01,FE01 005 031W 000-007,CHARLES DEWEESE CONSTRUCTION INC,MP005031W2002,2020-09-25,801424.05,35176.08
Highway Improvement,District 03,Warren,201027,03-02042.00,,NHPP,NHPP 0031 (014),SCOTTY'S CONTRACTING & STONE LLC,DE11490072027,2020-09-25,7668003.46,7668003.46
Safety,District 03,Warren,204000,03-09015.00,,HSIP,HSIP 5073 (005),SCOTTY'S CONTRACTING & STONE LLC,03114023420001,2020-09-25,2082708.43,2082708.43
Safety,District 03,Allen,204206,03-09014.00,,HSIP,HSIP 5071 (019),SCOTTY'S CONTRACTING & STONE LLC,0300201002001,2020-09-25,1967720.53,1967720.53
Pavement Asset Management,District 03,Butler,202074,,,FD05,FD05 016 0231 000-006,SCOTTY'S CONTRACTING & STONE LLC,MP01602312001,2020-09-25,537864.45,537864.45
Pavement Asset Management,District 03,Allen,202180,,,FD05,FD05 002 0234 000-005,SCOTTY'S CONTRACTING & STONE LLC,MP00202342001,2020-09-25,419613.93,419613.93
Safety,District 03,Butler,204402,03-00932.00,,HSIP,HSIP 5066(002),DEANGELO BROTHERS LLC,0301600702001,2020-04-24,94762.9,94762.9
Pavement Asset Management,District 03,Logan,202080,,,FD05,FD05 071 3519 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP07135192001,2020-03-20,195083.45,195083.45
Pavement Asset Management,District 03,Barren,202043,,,FD05,FD05 005 068X 001-003,SCOTTY'S CONTRACTING & STONE LLC,MP005068X2001,2020-02-21,293809.62,293809.62
Pavement Asset Management,District 03,Warren,202054,,,FD05,FD05 114 1402 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP11414022001,2020-02-21,216621.2,216621.2
Pavement Asset Management,District 03,Warren,202055,,,FD05,FD05 114 031W 014-017,SCOTTY'S CONTRACTING & STONE LLC,MP114031W2001,2020-02-21,392404.02,392404.02
Safety,District 03,Various,204102,03-00967.00,,HSIP,HSIP 9010 (414),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0312100002001,2020-02-21,339000.0,339000.0
Miscellaneous,District 03,Various,202003,,,FE01,FE01 121 DW20 0030000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002003,2020-01-24,1368000.0,1367999.99
Pavement Asset Management,District 03,Logan,202031,,,FD05,FD05 071 0431 012-019,STRAWSER CONSTRUCTION INC,MP07104311901,2020-01-24,1015980.57,1015980.57
