TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Safety,District 01,Crittenden,204400,01-00983.00,,HSIP,HSIP 9010(429),DEANGELO BROTHERS LLC,0107312862001,2020-04-24,76412.0,33171.85
Safety,District 01,Crittenden,204400,01-00984.00,,HSIP,HSIP 5032(005),DEANGELO BROTHERS LLC,0102801202001,2020-04-24,76412.0,43240.15
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 111 1175 B00038N,HARPER CONSTRUCTION LLC,MB11111752001,2020-02-21,1067682.25,153391.51
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 053 0288 B00006N,HARPER CONSTRUCTION LLC,MB05302882001,2020-02-21,1067682.25,161767.07
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 053 0123 B00034N,HARPER CONSTRUCTION LLC,MB05301232001,2020-02-21,1067682.25,148445.94
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 042 0097 B00055N,HARPER CONSTRUCTION LLC,MB04200972001,2020-02-21,1067682.25,154061.56
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 079 0068 B00024N,HARPER CONSTRUCTION LLC,MB07900682001,2020-02-21,1067682.25,146515.57
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 004 0473 B00030N,HARPER CONSTRUCTION LLC,MB00404732001,2020-02-21,1067682.25,142694.72
Bridge Asset Management,District 01,Various,202940,,,FE02,FE02 042 0080 B00110N,HARPER CONSTRUCTION LLC,MB04200802001,2020-02-21,1067682.25,160805.88
Bridge Asset Management,District 01,Graves,205154,01-10010.00,"STP, BRZ",,STP BRZ 9030 (248),JIM SMITH CONTRACTING COMPANY LLC,BR04214851900,2020-02-21,996089.14,996089.14
Pavement Asset Management,District 01,Fulton,202045,,,FD05,FD05 038 1099 000-003,MURRAY PAVING INC,MP03810992001,2020-02-21,425539.0,425539.0
Miscellaneous,District 01,Various,202001,,,FE01,FE01 121 DW20 0010000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002001,2020-01-24,1112000.0,1112000.0
Rural Roads Projects,District 01,Livingston,203301,,,CB06,CB06 070 0866 001-007,JIM SMITH CONTRACTING COMPANY LLC,0107008661901,2020-01-24,454393.75,454393.75
Bridge Asset Management,District 01,Hickman,205165,01-01156.00,"STP, BRZ",,STP BRZ 9030 (232),HAROLD COFFEY CONSTRUCTION CO INC,BR05310111900,2020-01-24,1676892.23,1676892.23
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00102L,HARPER CONSTRUCTION LLC,MB07300242001,2020-01-24,1455173.74,224544.93
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00102R,HARPER CONSTRUCTION LLC,MB07300242002,2020-01-24,1455173.74,231204.65
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00105L,HARPER CONSTRUCTION LLC,MB07300242003,2020-01-24,1455173.74,285470.54
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00105R,HARPER CONSTRUCTION LLC,MB07300242004,2020-01-24,1455173.74,253766.6
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00107L,HARPER CONSTRUCTION LLC,MB07300242005,2020-01-24,1455173.74,233375.96
Bridge Asset Management,District 01,McCracken,202601,,,FE02,FE02 073 0024 B00107R,HARPER CONSTRUCTION LLC,MB07300242006,2020-01-24,1455173.74,226811.06
Rural Roads Projects,District 01,Lyon,203302,,,CB06,CB06 072 0819 000-006,JIM SMITH CONTRACTING COMPANY LLC,0107208191902,2020-01-24,494190.65,494190.65
