TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 02,Henderson,212409,,,FD05,FD05 051 2097 000-001,E & B PAVING LLC,MP05120972101,2021-10-22,119953.4,119953.4
Pavement Asset Management,District 02,Henderson,212410,,,FD05,FD05 051 0060 002-004,E & B PAVING LLC,MP05100602101,2021-10-22,195761.25,195761.25
Pavement Asset Management,District 02,Hancock,212446,,,FD05,FD05 046 0060 000-003,YAGER MATERIALS CORP,MP04600602101,2021-10-22,919965.7,919965.7
Bridge Asset Management,District 02,Christian,215212,02-01089.00,,NHPP,NHPP 9030 (314),SCOTT AND MURPHY INC,BR02400412100,2021-10-22,2265662.53,2265662.53
Pavement Asset Management,District 02,Christian,212323,,,FD05,FD05 024 0164 000-005,ROGERS GROUP INC,MP02401642101,2021-09-24,414402.45,414402.45
Pavement Asset Management,District 02,Various,212325,,,FD05,FD05 030 2707 000-002,YAGER MATERIALS CORP,MP03027072101,2021-09-24,131995.1,131995.1
Pavement Asset Management,District 02,Muhlenberg,212343,,,FD05,FD05 089 0062 008-013,SCOTTY'S CONTRACTING & STONE LLC,MP08900622101,2021-09-24,634185.77,634185.77
Rural Roads Projects,District 02,Union,213178,,,CB06,CB06 113 2091 002-003,ROGERS GROUP INC,0211320912101,2021-09-24,542269.0,101616.12
Rural Roads Projects,District 02,Union,213178,,,CB06,CB06 113 0270 008-011,ROGERS GROUP INC,0211302702101,2021-09-24,542269.0,203384.83
Rural Roads Projects,District 02,Union,213178,,,CB06,CB06 113 0141 015-020,ROGERS GROUP INC,0211301412101,2021-09-24,542269.0,237268.05
Rural Roads Projects,District 02,Muhlenberg,213183,,,CB06,CB06 089 0181 014-019,SCOTTY'S CONTRACTING & STONE LLC,0208901812101,2021-09-24,1086283.08,391194.28
Rural Roads Projects,District 02,Muhlenberg,213183,,,CB06,CB06 089 0890 000-007,SCOTTY'S CONTRACTING & STONE LLC,0208908902101,2021-09-24,1086283.08,391055.98
Rural Roads Projects,District 02,Muhlenberg,213183,,,CB06,CB06 089 1380 000-004,SCOTTY'S CONTRACTING & STONE LLC,0208913802101,2021-09-24,1086283.08,304032.83
Rural Roads Projects,District 02,McLean,213184,,,CB06,CB06 075 0256 002-006,SCOTTY'S CONTRACTING & STONE LLC,0207502562101,2021-09-24,425221.97,242774.94
Rural Roads Projects,District 02,McLean,213184,,,CB06,CB06 075 1080 002-005,SCOTTY'S CONTRACTING & STONE LLC,0207510802101,2021-09-24,425221.97,182447.03
Pavement Asset Management,District 02,Christian,212378,,,FD05,FD05 024 0041 012-016,ROGERS GROUP INC,MP02400412102,2021-09-24,1162976.46,736554.26
Pavement Asset Management,District 02,Christian,212378,,,FD05,FD05 024 0041 011-013,ROGERS GROUP INC,MP02400412101,2021-09-24,1162976.46,373548.77
Pavement Asset Management,District 02,Christian,212378,,,FD05,FD05 024 2544 000-001,ROGERS GROUP INC,MP02425442101,2021-09-24,1162976.46,52873.45
Pavement Asset Management,District 02,McLean,212405,,,FE01,FE01 075 0081 015-016,SCOTTY'S CONTRACTING & STONE LLC,MP07500812103,2021-09-24,2296361.21,176574.06
Pavement Asset Management,District 02,McLean,212405,,,FD05,FD05 075 0081 000-019,SCOTTY'S CONTRACTING & STONE LLC,MP07500812101,2021-09-24,2296361.21,2119787.15
Rural Roads Projects,District 02,Hopkins,213174,,,CB06,CB06 054 0254 000-007,SCOTTY'S CONTRACTING & STONE LLC,0205402542021,2021-09-24,888786.16,601222.66
Rural Roads Projects,District 02,Hopkins,213174,,,CB06,CB06 054 1069 000 004,SCOTTY'S CONTRACTING & STONE LLC,0205410692021,2021-09-24,888786.16,287563.5
Miscellaneous,District 02,Union,212355,02-04321.00,,FD04,FD04 113 0360 006-007,GEORGE B STONE CO LLC,MP11303602103,2021-09-24,59632.95,59632.95
Pavement Asset Management,District 02,Union,212344,,,FD05,FD05 113 0056 014-024,ROGERS GROUP INC,MP11300562101,2021-09-24,787235.8,787235.8
Highway Improvement,District 02,Hopkins,211036,02-20025.00,,NHPP,NHPP 9004(034),SCOTTY'S CONTRACTING & STONE LLC,DE05490042136,2021-08-20,1637461.44,1637461.44
Pavement Asset Management,District 02,Union,212291,,,FD05,FD05 113 0360 000-006,ROGERS GROUP INC,MP11303602102,2021-08-20,437833.59,437833.59
Rural Roads Projects,District 02,Henderson,213136,,,CB06,CB06 051 0145 001-004,ROGERS GROUP INC,0205101452101,2021-08-20,772805.58,172321.84
Rural Roads Projects,District 02,Henderson,213136,,,CB06,CB06 051 0416 011-014,ROGERS GROUP INC,0205104162105,2021-08-20,772805.58,49122.5
Rural Roads Projects,District 02,Henderson,213136,,,CB06,CB06 051 0266 004-007,ROGERS GROUP INC,0205102662102,2021-08-20,772805.58,160976.05
Rural Roads Projects,District 02,Henderson,213136,,,CB06,CB06 051 1299 007-010,ROGERS GROUP INC,0205112992103,2021-08-20,772805.58,136419.68
Rural Roads Projects,District 02,Henderson,213136,,,CB06,CB06 051 0416 007-011,ROGERS GROUP INC,0205104162104,2021-08-20,772805.58,253965.53
Rural Roads Projects,District 02,Christian,213145,,,CB06,CB06 024 1914 000-005,ROGERS GROUP INC,0202419142204,2021-08-20,1262943.61,356262.94
Rural Roads Projects,District 02,Christian,213145,,,CB06,CB06 024 1881 000-005,ROGERS GROUP INC,0202418812203,2021-08-20,1262943.61,345211.56
Rural Roads Projects,District 02,Christian,213145,,,CB06,CB06 024 0624 000-003,ROGERS GROUP INC,0202406242201,2021-08-20,1262943.61,191914.72
Rural Roads Projects,District 02,Christian,213145,,,CB06,CB06 024 0695 003-009,ROGERS GROUP INC,0202406952202,2021-08-20,1262943.61,369554.38
Rural Roads Projects,District 02,Webster,213146,,,CB06,CB06 117 0138 008-011,SCOTTY'S CONTRACTING & STONE LLC,0211701382101,2021-08-20,627224.74,197655.8
Rural Roads Projects,District 02,Webster,213146,,,CB06,CB06 117 0630 000-003,SCOTTY'S CONTRACTING & STONE LLC,0211706302102,2021-08-20,627224.74,178282.08
Rural Roads Projects,District 02,Webster,213146,,,CB06,CB06 117 0983 002-006,SCOTTY'S CONTRACTING & STONE LLC,0211709832103,2021-08-20,627224.74,251286.86
Rural Roads Projects,District 02,Caldwell,213154,,,CB06,CB06 017 0276 000-003,ROGERS GROUP INC,0201702762202,2021-08-20,696217.66,301324.48
Rural Roads Projects,District 02,Caldwell,213154,,,CB06,CB06 017 0070 000-004,ROGERS GROUP INC,0201700702201,2021-08-20,696217.66,330964.37
Rural Roads Projects,District 02,Caldwell,213154,,,CB06,CB06 017 1603 000-001,ROGERS GROUP INC,0201716032203,2021-08-20,696217.66,63928.8
Highway Improvement,District 02,Christian,211033,02-09021.00,,FD04,FD04 SPP 024 0115 009-010,ROGERS GROUP INC,DE02401152133,2021-07-23,340448.87,340448.87
Pavement Asset Management,District 02,McLean,212277,,,FD05,FD05 075 1233 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP07512332101,2021-07-23,109983.08,109983.08
Pavement Asset Management,District 02,McLean,212278,,,FD05,FD05 076 1412 003-006,SCOTTY'S CONTRACTING & STONE LLC,MP07514122101,2021-07-23,144142.76,144142.76
Pavement Asset Management,District 02,Christian,212279,,,FD05,FD05 024 068A 000-002,RB PAVING AND CONSTRUCTION LLC,MP024068A2101,2021-07-23,152029.7,152029.7
Highway Improvement,District 02,Hopkins,211031,02-20033.00,,NHPP,NHPP IM 0691 (009),SCOTTY'S CONTRACTING & STONE LLC,DE05400692131,2021-07-23,1717091.53,1717091.53
Highway Improvement,District 02,Hopkins,211032,02-00137.00,STP,,STP 1091(029),SCOTTY'S CONTRACTING & STONE LLC,DE054041A2132,2021-07-23,16655575.62,16655575.62
Highway Improvement,District 02,Christian,211028,02-20012.00,,NHPP,NHPP IM 0243(056),ROGERS GROUP INC,DE02400242128,2021-07-23,4008956.46,4008956.46
Highway Improvement,District 02,Hopkins,211024,02-20035.00,,NHPP,NHPP 0021(066),SCOTTY'S CONTRACTING & STONE LLC,DE05490012124,2021-06-25,404998.35,404998.35
Highway Improvement,District 02,Caldwell,211025,02-20004.00,,NHPP,NHPP 0021(064),ROGERS GROUP INC,DE01700692125,2021-06-25,3341935.37,3341935.37
Pavement Asset Management,District 02,Hopkins,212180,02-20059.00,STP,,STP 9040(043),RB PAVING AND CONSTRUCTION LLC,MP05403362101,2021-06-25,82361.94,82361.94
Pavement Asset Management,District 02,Caldwell,212244,,,FD05,FD05 017 0641 000-003,RB PAVING AND CONSTRUCTION LLC,MP01706412101,2021-06-25,324586.15,324586.15
Bridge Asset Management,District 02,Various,212966,,,FE02,FE02 017 0293 B00007N 07.57,DELONG CONCRETE LLC,MB01702932101,2021-06-25,1066676.2,226641.63
Bridge Asset Management,District 02,Various,212966,,,FE02,FE02 017 0062 B00013N 12.11,DELONG CONCRETE LLC,MB01700622101,2021-06-25,1066676.2,162164.77
Bridge Asset Management,District 02,Various,212966,,,FE02,FE02 024 0041 B00114N 12.94,DELONG CONCRETE LLC,MB02400412102,2021-06-25,1066676.2,258394.02
Bridge Asset Management,District 02,Various,212966,,,FE02,FE02 024 1881 B00141N 02.31,DELONG CONCRETE LLC,MB02418812101,2021-06-25,1066676.2,203288.26
Bridge Asset Management,District 02,Various,212966,,,FE02,FE02 024 0041 B00111N 12.90,DELONG CONCRETE LLC,MB02400412101,2021-06-25,1066676.2,216187.52
Pavement Asset Management,District 02,Hancock,212212,,,FD05,FD05 046 3199 003-006,MAGO CONSTRUCTION COMPANY LLC,MP04631992101,2021-05-21,163707.3,163707.3
Pavement Asset Management,District 02,Henderson,212064,,,FD05,FD05 051 1539 000-001,ROGERS GROUP INC,MP05115392101,2021-05-21,173152.18,62626.98
Pavement Asset Management,District 02,Henderson,212064,,,FD05,FD05 051 0136 020-023,ROGERS GROUP INC,MP05101362101,2021-05-21,173152.18,110525.2
Bridge Asset Management,District 02,Webster,212962,,,FE02,FE02 117 0056 B00012N 14.64,M&M SERVICES CO INC,MB11700562101,2021-05-21,765988.1,500625.48
Bridge Asset Management,District 02,Webster,212962,,,FE02,FE02 117 0041 B00019N 06.87,M&M SERVICES CO INC,MB11700412101,2021-05-21,765988.1,265362.62
Highway Improvement,District 02,Hopkins,211317,02-08501.00,STP,,STP 5038 (126),CROWN CONTRACTING & PAVING LLC,DE05400622110,2021-05-21,1584775.95,1584775.95
Pavement Asset Management,District 02,Hopkins,212177,02-05002.00,,FD04,FD04 054 0862 003-004,RAGLE INC,MP05408622101,2021-04-23,485825.0,485825.0
Pavement Asset Management,District 02,Various,212181,,,FD05,FD05 030 1456 005-008,ROGERS GROUP INC,MP03014562101,2021-04-23,142191.52,142191.52
Pavement Asset Management,District 02,Christian,212179,,,FD05,FD05 024 1682 000-002,ROGERS GROUP INC,MP02416822101,2021-04-23,331872.17,331872.17
Pavement Asset Management,District 02,Union,212194,,,FD05,FD05 113 0109 008-014,ROGERS GROUP INC,MP11301092101,2021-04-23,418404.66,418404.66
Rural Roads Projects,District 02,Hopkins,213070,,,CB01,CB01 054 0281 013-014,SCOTT AND MURPHY INC,MP05402812101,2021-04-23,460816.32,460816.32
Pavement Asset Management,District 02,Webster,212152,02-10019.00,,FD04,FD04 117 0132 008-016,SCOTTY'S CONTRACTING & STONE LLC,MP11701322102,2021-04-23,1170979.13,672978.23
Pavement Asset Management,District 02,Webster,212152,,,FD05,FD05 117 0132 008-016,SCOTTY'S CONTRACTING & STONE LLC,MP11701322101,2021-04-23,1170979.13,498000.9
Bridge Asset Management,District 02,Ohio,212954,02-10060.00,,FD04,FD04 092 9001 B00072L 76.77,SEMINOLE EQUIPMENT INC,MB09290012101,2021-04-23,690800.0,345400.0
Bridge Asset Management,District 02,Ohio,212954,02-10060.00,,FD04,FD04 092 9001 B00072R 76.77,SEMINOLE EQUIPMENT INC,MB09290012102,2021-04-23,690800.0,345400.0
Bridge Asset Management,District 02,Various,212965,02-10059.00,,FD04,FD04 054 0109 B00073N 07.25,HARPER CONSTRUCTION LLC,MB05401092101,2021-04-23,940719.13,166099.98
Bridge Asset Management,District 02,Various,212965,02-10059.00,,FD04,FD04 054 0862 B00019N 00.26,HARPER CONSTRUCTION LLC,MB05408622102,2021-04-23,940719.13,150702.52
Bridge Asset Management,District 02,Various,212965,02-10059.00,,FD04,FD04 054 0041 B00161N 04.86,HARPER CONSTRUCTION LLC,MB05400412101,2021-04-23,940719.13,235287.25
Bridge Asset Management,District 02,Various,212965,02-10059.00,,FD04,FD04 054 2657 B00018N 00.36,HARPER CONSTRUCTION LLC,MB05426572101,2021-04-23,940719.13,154571.27
Bridge Asset Management,District 02,Various,212965,02-10059.00,,FD04,FD04 017 0091 B00037N 12.32,HARPER CONSTRUCTION LLC,MB01700912101,2021-04-23,940719.13,234058.11
Safety,District 02,Muhlenberg,212163,02-00993.00,,HSIP,HSIP 9010 (339),EDEN FENCE INC,MP08901712101,2021-04-23,104450.55,104450.55
Highway Improvement,District 02,Ohio,211010,02-02092.00,,NHPP,NHPP 9007 (018),SCOTTY'S CONTRACTING & STONE LLC,DE09290072110,2021-03-19,7897577.86,7897577.86
Pavement Asset Management,District 02,McLean,212122,,,FD05,FD05 075 0085 000-007,YAGER MATERIALS CORP,MP07500852101,2021-03-19,489602.13,489602.13
Miscellaneous,District 02,Hopkins,212134,02-04320.00,STP,,STP 9041 (003),EDEN FENCE INC,MP05400622101,2021-03-19,91708.4,49103.46
Miscellaneous,District 02,Hopkins,212134,02-04330.00,STP,,STP 9041 (003),EDEN FENCE INC,MP05401092102,2021-03-19,91708.4,21783.07
Miscellaneous,District 02,Hopkins,212134,02-04322.00,STP,,STP 9041 (003),EDEN FENCE INC,MP05401092101,2021-03-19,91708.4,20821.87
Pavement Asset Management,District 02,Various,212139,,,FD05,FD05 030 2830 001-005,YAGER MATERIALS CORP,MP03028302101,2021-03-19,409979.2,409979.2
Pavement Asset Management,District 02,Caldwell,212109,,,FD05,FD05 017 2080 000-001,MURRAY PAVING INC,MP01720802101,2021-03-19,61837.55,61837.55
Miscellaneous,District 02,Various,212002,,,FE01,FE01 121 DW21 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP121000002102,2021-02-19,2214500.0,2214500.0
Rural Roads Projects,District 02,Hopkins,213044,,,CB06,CB06 054 0454 000-002,SCOTTY'S CONTRACTING & STONE LLC,0205404542001,2021-02-19,520045.31,148399.22
Rural Roads Projects,District 02,Hopkins,213044,,,CB06,CB06 054 0630 002-007,SCOTTY'S CONTRACTING & STONE LLC,0205406302001,2021-02-19,520045.31,267852.69
Rural Roads Projects,District 02,Hopkins,213044,,,CB06,CB06 054 0370 002-004,SCOTTY'S CONTRACTING & STONE LLC,0205403702001,2021-02-19,520045.31,103793.4
Rural Roads Projects,District 02,McLean,213053,,,CB06,CB06 075 0140 002-007,SCOTTY'S CONTRACTING & STONE LLC,0207501402001,2021-02-19,418447.53,225127.47
Rural Roads Projects,District 02,McLean,213053,,,CB06,CB06 075 0254 000-003,SCOTTY'S CONTRACTING & STONE LLC,0207502542001,2021-02-19,418447.53,193320.06
Rural Roads Projects,District 02,Muhlenberg,213058,,,CB06,CB06 089 0601 000-004,SCOTTY'S CONTRACTING & STONE LLC,0208906012001,2021-02-19,655092.93,214229.13
Rural Roads Projects,District 02,Muhlenberg,213058,,,CB06,CB06 089 2533 000-002,SCOTTY'S CONTRACTING & STONE LLC,0208925332001,2021-02-19,655092.93,127459.34
Rural Roads Projects,District 02,Muhlenberg,213058,,,CB06,CB06 089 1473 002-005,SCOTTY'S CONTRACTING & STONE LLC,0208914732001,2021-02-19,655092.93,154956.31
Rural Roads Projects,District 02,Muhlenberg,213058,,,CB06,CB06 089 0175 005-008,SCOTTY'S CONTRACTING & STONE LLC,0208901752001,2021-02-19,655092.93,158448.15
Highway Improvement,District 02,Ohio,211008,02-20039.00,,NHPP,NHPP 0021(065),SCOTTY'S CONTRACTING & STONE LLC,DE09290012108,2021-02-19,16732532.06,16732532.06
Rural Roads Projects,District 02,Hancock,213060,,,CB06,CB06 046 1403 000-003,YAGER MATERIALS CORP,CB060461403,2021-02-19,458714.16,213297.93
Rural Roads Projects,District 02,Hancock,213060,,,CB06,CB06 046 0657 000-004,YAGER MATERIALS CORP,CB060460657,2021-02-19,458714.16,245416.23
Pavement Asset Management,District 02,Hopkins,212065,,,FD05,FD05 054 0041 022-028,RB PAVING AND CONSTRUCTION LLC,MP05400412101,2021-02-19,408177.75,408177.75
Rural Roads Projects,District 02,Union,213002,,,CB06,CB06 113 0758 002-005,ROGERS GROUP INC,0211307582001,2021-01-29,301138.26,122084.21
Rural Roads Projects,District 02,Union,213002,,,CB06,CB06 113 0141 013-016,ROGERS GROUP INC,0211301412002,2021-01-29,301138.26,179054.05
Rural Roads Projects,District 02,Webster,213003,,,CB06,CB06 117 0293 006-008,RB PAVING AND CONSTRUCTION LLC,0211702932002,2021-01-29,277777.77,96828.24
Rural Roads Projects,District 02,Webster,213003,,,CB06,CB06 117 0120 013-017,RB PAVING AND CONSTRUCTION LLC,0211701202001,2021-01-29,277777.77,180949.53
Pavement Asset Management,District 02,Union,212042,,,FD05,FD05 113 0360 005-008,YAGER MATERIALS CORP,MP11303602101,2021-01-29,132645.95,132645.95
Rural Roads Projects,District 02,Caldwell,213001,,,CB06,CB06 017 0126 000-004,ROGERS GROUP INC,0201701262101,2021-01-29,400161.62,213614.61
Rural Roads Projects,District 02,Caldwell,213001,,,CB06,CB06 017 0070 009-011,ROGERS GROUP INC,0201700702102,2021-01-29,400161.62,103769.05
Rural Roads Projects,District 02,Caldwell,213001,,,CB06,CB06 017 0139 017-019,ROGERS GROUP INC,0201701392103,2021-01-29,400161.62,82777.96
Pavement Asset Management,District 02,Muhlenberg,212016,,,FD05,FD05 089 0431 021-026,RB PAVING AND CONSTRUCTION LLC,MP08904312002,2021-01-29,349973.97,349973.97
Pavement Asset Management,District 02,Christian,202331,,,FD05,FD05 024 0109 010-018,RB PAVING AND CONSTRUCTION LLC,MP02401092001,2020-12-11,439244.8,439244.8
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0800 006-009,RB PAVING AND CONSTRUCTION LLC,0202408002004,2020-12-11,1140961.39,183401.07
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0507 003-006,RB PAVING AND CONSTRUCTION LLC,0202405072003,2020-12-11,1140961.39,152481.94
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0287 000-007,RB PAVING AND CONSTRUCTION LLC,0202402872005,2020-12-11,1140961.39,347603.89
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0117 004-007,RB PAVING AND CONSTRUCTION LLC,0202401172001,2020-12-11,1140961.39,172842.46
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0695 000-002,RB PAVING AND CONSTRUCTION LLC,0202406952002,2020-12-11,1140961.39,112806.8
Rural Roads Projects,District 02,Christian,203134,,,CB06,CB06 024 0407 000-003,RB PAVING AND CONSTRUCTION LLC,0202404072006,2020-12-11,1140961.39,171825.23
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0283 000-003,RB PAVING AND CONSTRUCTION LLC,0205102831901,2020-12-11,599941.15,172419.76
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0812 000-004,RB PAVING AND CONSTRUCTION LLC,0205108121903,2020-12-11,599941.15,239978.11
Rural Roads Projects,District 02,Henderson,203303,,,CB06,CB06 051 0266 001-005,RB PAVING AND CONSTRUCTION LLC,0205102661902,2020-12-11,599941.15,187543.27
Pavement Asset Management,District 02,Various,202335,,,FD05,FD05 030 0231 000-009,YAGER MATERIALS CORP,MP03002312001,2020-12-11,681388.46,681388.46
Safety,District 02,Christian,204409,02-09010.00,,HSIP,HSIP 9010 (327),SCOTTY'S CONTRACTING & STONE LLC,0202401152001,2020-12-11,2331527.99,2331527.99
Bridge Asset Management,District 02,Hancock,205172,02-10028.00,"STP, BRZ",,STP BRZ 9030 (268),KNIGHT CONSTRUCTION AND EXCAVATING INC,BR04613241900,2020-11-20,54560.0,54560.0
Safety,District 02,Union,204410,02-09009.00,,HSIP,HSIP 5049(006),RB PAVING AND CONSTRUCTION LLC,0211301302001,2020-11-20,1499849.82,1499849.82
Safety,District 02,Henderson,204301,02-00997.00,,HSIP,HSIP 9010 (436),GEORGE B STONE CO LLC,0205100412001,2020-10-23,484999.99,484999.99
Safety,District 02,Henderson,204302,02-00998.00,,HSIP,HSIP 9010 (437),GEORGE B STONE CO LLC,0205199992001,2020-10-23,280999.99,280999.99
Safety,District 02,Webster,204303,02-00999.00,,HSIP,HSIP 5046 (014),N W K CONSTRUCTION INC,0211700412001,2020-10-23,361653.98,361653.98
Pavement Asset Management,District 02,McLean,202068,02-20053.00,STP,,STP 9040 (022),SCOTTY'S CONTRACTING & STONE LLC,MP07501362001,2020-10-09,304299.06,304299.06
Pavement Asset Management,District 02,Christian,202198,02-20056.00,STP,,STP 9040 (007),ROGERS GROUP INC,MP02400682001,2020-10-09,120073.47,84452.43
Pavement Asset Management,District 02,Christian,202198,02-20056.00,STP,,STP 9040 (007),ROGERS GROUP INC,MP02419792001,2020-10-09,120073.47,35621.04
Pavement Asset Management,District 02,Union,202213,02-20057.00,STP,,STP 9040 (034),ROGERS GROUP INC,MP11311802001,2020-10-09,533747.74,203513.21
Pavement Asset Management,District 02,Union,202213,02-20057.00,STP,,STP 9040 (034),ROGERS GROUP INC,MP11300562001,2020-10-09,533747.74,330234.53
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP05400622001,2020-10-09,1274166.73,329616.04
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP05401092001,2020-10-09,1274166.73,669220.47
Pavement Asset Management,District 02,Hopkins,202175,02-20052.00,STP,,STP 9040 (013),SCOTTY'S CONTRACTING & STONE LLC,MP054041A2001,2020-10-09,1274166.73,275330.23
Pavement Asset Management,District 02,Caldwell,202192,02-00055.00,STP,,STP 9040 (006),ROGERS GROUP INC,MP01700622001,2020-10-09,871350.87,871350.87
Pavement Asset Management,District 02,Various,202164,02-20045.00,,NHPP,NHPP 8687(001),YAGER MATERIALS CORP,MP03003312001,2020-09-25,161864.75,161864.75
Pavement Asset Management,District 02,Hancock,202245,02-20051.00,STP,,STP 6000(180),YAGER MATERIALS CORP,MP04635432001,2020-09-25,194748.52,194748.52
Pavement Asset Management,District 02,Henderson,202250,,,FD05,FD05 051 041A 000-005,RB PAVING AND CONSTRUCTION LLC,MP051041A2001,2020-09-25,433801.79,433801.79
Pavement Asset Management,District 02,Hancock,202247,,,FD05,FD05 046 0334 003-006,YAGER MATERIALS CORP,MP04603342001,2020-09-25,160670.89,160670.89
Pavement Asset Management,District 02,Webster,202059,,,FD05,FD05 117 0056 005-010,RB PAVING AND CONSTRUCTION LLC,MP11700562001,2020-03-20,279385.69,279385.69
Pavement Asset Management,District 02,Henderson,202060,,,FD05,FD05 051 0060 010-014,ROGERS GROUP INC,MP05100602001,2020-03-20,474811.36,474811.36
Pavement Asset Management,District 02,Henderson,202115,,,FD05,FD05 051 0041 003-011,ROGERS GROUP INC,MP05100412001,2020-03-20,560303.96,560303.96
Miscellaneous,District 02,Various,202002,,,FE01,FE01 121 DW20 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002002,2020-02-21,1637500.0,1637500.0
Safety,District 02,Various,204101,01-00982.00,,HSIP,HSIP 9010 (412),M&M SERVICES CO INC,0112100002001,2020-02-21,93306.41,35735.13
Safety,District 02,Various,204101,02-00995.00,,HSIP,HSIP 9010 (413),M&M SERVICES CO INC,0212100002001,2020-02-21,93306.41,57571.28
Pavement Asset Management,District 02,McLean,202038,,,FD04,FD04 075 1412 004-005,CROWN CONTRACTING & PAVING LLC,MP07514122001,2020-01-24,228240.0,228240.0
Rural Roads Projects,District 02,Webster,203300,,,CB06,CB06 117 2839 002-005,RB PAVING AND CONSTRUCTION LLC,0211728391901,2020-01-24,530451.2,129287.17
Rural Roads Projects,District 02,Webster,203300,,,CB06,CB06 117 0293 000-003,RB PAVING AND CONSTRUCTION LLC,0211702931902,2020-01-24,530451.2,169045.37
Rural Roads Projects,District 02,Webster,203300,,,CB06,CB06 117 0270 006-009,RB PAVING AND CONSTRUCTION LLC,0211702701903,2020-01-24,530451.2,192417.26
Rural Roads Projects,District 02,Webster,203300,,,CB06,CB06 117 0270 005-006,RB PAVING AND CONSTRUCTION LLC,0211702701904,2020-01-24,530451.2,39701.4
