TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 12,Johnson,212433,,ER,,ER 9020 (226),HINKLE ENVIRONMENTAL SERVICES LLC,MP05801722104,2021-10-22,269485.0,89745.28
Pavement Asset Management,District 12,Johnson,212447,,ER,,ER 9020 (229),HINKLE ENVIRONMENTAL SERVICES LLC,MP05802012101,2021-10-22,404302.5,404302.5
Pavement Asset Management,District 12,Pike,212386,,,FD05,FD05 098 0194 064-068,MOUNTAIN ENTERPRISES INC,MP09801942103,2021-09-24,325129.5,325129.5
Pavement Asset Management,District 12,Pike,212387,,,FD05,FD05 098 0119 004-011,MOUNTAIN ENTERPRISES INC,MP09801192101,2021-09-24,3532761.3,3532761.3
Bridge Asset Management,District 12,Lawrence,212607,,,FE02,FE02 064 0023 B00055L,M&M SERVICES CO INC,MB06400232101,2021-09-24,1104355.99,286229.82
Bridge Asset Management,District 12,Lawrence,212607,,,FE02,FE02 064 0023 B00056L,M&M SERVICES CO INC,MB06400232103,2021-09-24,1104355.99,265948.19
Bridge Asset Management,District 12,Lawrence,212607,,,FE02,FE02 064 0023 B00055R,M&M SERVICES CO INC,MB06400232102,2021-09-24,1104355.99,286229.82
Bridge Asset Management,District 12,Lawrence,212607,,,FE02,FE02 064 0023 B00056R,M&M SERVICES CO INC,MB06400232104,2021-09-24,1104355.99,265948.19
Rural Roads Projects,District 12,Letcher,213167,,,CB06,CB06 067 3409 000-002,NATTCO INC,1206734092102,2021-09-24,167133.0,85972.54
Rural Roads Projects,District 12,Letcher,213167,,,CB06,CB06 067 1862 001-002,NATTCO INC,1206718622102,2021-09-24,167133.0,81160.45
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 3403 000-002,MOUNTAIN ENTERPRISES INC,1206734032101,2021-09-24,599438.6,51122.82
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 3408 000-002,MOUNTAIN ENTERPRISES INC,1206734082101,2021-09-24,599438.6,37558.62
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 0113 000-003,MOUNTAIN ENTERPRISES INC,1206701132101,2021-09-24,599438.6,136530.13
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 0932 000-006,MOUNTAIN ENTERPRISES INC,1206709322101,2021-09-24,599438.6,127079.98
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 1103 000-015,MOUNTAIN ENTERPRISES INC,1206711032101,2021-09-24,599438.6,104087.9
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 1862 000-002,MOUNTAIN ENTERPRISES INC,1206718622101,2021-09-24,599438.6,37926.29
Rural Roads Projects,District 12,Letcher,213168,,,CB06,CB06 067 3409 000-004,MOUNTAIN ENTERPRISES INC,1206734092101,2021-09-24,599438.6,105132.86
Rural Roads Projects,District 12,Johnson,213157,,,CB06,CB06-058-1596-000-004,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1205815962101,2021-09-24,417228.5,207382.26
Rural Roads Projects,District 12,Johnson,213157,,,CB06,CB06-058-0689-000-003,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1205806892101,2021-09-24,417228.5,147498.87
Rural Roads Projects,District 12,Johnson,213157,,,CB06,CB06-058-0580-007-009,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1205805802101,2021-09-24,417228.5,62347.38
Rural Roads Projects,District 12,Lawrence,213159,,,CB06,CB06 064 0469 000-003,MOUNTAIN ENTERPRISES INC,1206404692101,2021-09-24,549062.2,197825.92
Rural Roads Projects,District 12,Lawrence,213159,,,CB06,CB06 064 1496 000-003,MOUNTAIN ENTERPRISES INC,1206414962101,2021-09-24,549062.2,189416.29
Rural Roads Projects,District 12,Lawrence,213159,,,CB06,CB06 064 0581 000-003,MOUNTAIN ENTERPRISES INC,1206405812101,2021-09-24,549062.2,161820.0
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 1087 000-021,MOUNTAIN ENTERPRISES INC,1206010872101,2021-09-24,512579.0,151390.26
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 1231 000-009,MOUNTAIN ENTERPRISES INC,1206012312101,2021-09-24,512579.0,82343.21
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 2029 000-006,MOUNTAIN ENTERPRISES INC,1206020292101,2021-09-24,512579.0,83373.69
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 1393 000-003,MOUNTAIN ENTERPRISES INC,1206013932101,2021-09-24,512579.0,60274.29
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 1697 000-004,MOUNTAIN ENTERPRISES INC,1206016972101,2021-09-24,512579.0,74923.26
Rural Roads Projects,District 12,Knott,213169,,,CB06,CB06 060 2759 000-002,MOUNTAIN ENTERPRISES INC,1206027592101,2021-09-24,512579.0,60274.29
Miscellaneous,District 12,Pike,212401,12-04481.00,,FD04,FD04 098 1469 005-006,GEORGE B STONE CO LLC,MP09814692102,2021-09-24,182435.75,21568.76
Miscellaneous,District 12,Pike,212401,12-04468.00,,FD04,FD04 098 0197 006-007,GEORGE B STONE CO LLC,MP09801972101,2021-09-24,182435.75,82932.61
Miscellaneous,District 12,Pike,212401,12-04470.00,,FD04,FD04 098 0197 013-014,GEORGE B STONE CO LLC,MP09801972102,2021-09-24,182435.75,77934.37
Miscellaneous,District 12,Pike,212402,12-04382.00,,FD04,FD04 098 1426 015-016,GEORGE B STONE CO LLC,MP09814262103,2021-09-24,179323.0,51517.5
Miscellaneous,District 12,Pike,212402,12-04466.00,,FD04,FD04 098 0194 046-047,GEORGE B STONE CO LLC,MP09801942104,2021-09-24,179323.0,127805.5
Miscellaneous,District 12,Johnson,212383,12-04465.00,,FD04,FD04 058 1750 000-002,GEORGE B STONE CO LLC,MP05817502102,2021-09-24,159815.0,93172.46
Miscellaneous,District 12,Johnson,212383,12-04476.00,,FD04,FD04 058 1107 001-002,GEORGE B STONE CO LLC,MP05811072104,2021-09-24,159815.0,66642.56
Miscellaneous,District 12,Johnson,212370,12-04315.00,,FD04,FD04 058 0172 003-004,N W K CONSTRUCTION INC,MP05801722103,2021-09-24,93230.91,93230.91
Rural Roads Projects,District 12,Letcher,213166,,,CB06,CB06 067 0113 000-002,N W K CONSTRUCTION INC,1206701132103,2021-09-24,126206.0,126206.0
Safety,District 12,Knott,214211,12-09004.00,,HSIP,HSIP 0151 (092),T E M GROUP INC,1206100152101,2021-08-20,79857.2,79857.2
Miscellaneous,District 12,Floyd,212336,12-04427.00,,FD04,FD04 036 1498 003-004,GEORGE B STONE CO LLC,MP03614982101,2021-08-20,134739.0,13975.77
Miscellaneous,District 12,Floyd,212336,12-04473.00,,FD04,FD04 036 1498 004-005,GEORGE B STONE CO LLC,MP03614982102,2021-08-20,134739.0,72907.16
Miscellaneous,District 12,Floyd,212336,12-04474.00,,FD04,FD04 036 0777 000-002,GEORGE B STONE CO LLC,MP03607772101,2021-08-20,134739.0,47856.06
Miscellaneous,District 12,Letcher,212347,12-04420.00,,FD04,FD04 067 0007 003-004,GEORGE B STONE CO LLC,MP06700072101,2021-08-20,147700.0,93504.88
Miscellaneous,District 12,Letcher,212347,12-04422.00,,FD04,FD04 067 0805 002-003,GEORGE B STONE CO LLC,MP06708052101,2021-08-20,147700.0,23093.36
Miscellaneous,District 12,Letcher,212347,12-04409.00,,FD04,FD04 067 0113 001-002,GEORGE B STONE CO LLC,MP06701132101,2021-08-20,147700.0,31101.75
Pavement Asset Management,District 12,Johnson,212353,,,FD05,FD05 058 0172 001-004,MOUNTAIN ENTERPRISES INC,MP05801722101,2021-08-20,479690.25,219244.95
Pavement Asset Management,District 12,Johnson,212353,,,FD05,FD05 058 0172 009-013,MOUNTAIN ENTERPRISES INC,MP05801722102,2021-08-20,479690.25,260445.3
Pavement Asset Management,District 12,Knott,212267,,,FD51,FD51 060 1087 011-020,HINKLE ENVIRONMENTAL SERVICES LLC,MP06010872102,2021-07-23,819134.0,163284.33
Pavement Asset Management,District 12,Knott,212267,,,FD51,FD51 060 1098 009-011,HINKLE ENVIRONMENTAL SERVICES LLC,MP06010982102,2021-07-23,819134.0,247883.26
Pavement Asset Management,District 12,Knott,212267,,,FD51,FD51 060 1697.001-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06016972102,2021-07-23,819134.0,195702.35
Pavement Asset Management,District 12,Knott,212267,,,FD51,FD51 060 2029.005-006,HINKLE ENVIRONMENTAL SERVICES LLC,MP06020292101,2021-07-23,819134.0,70316.39
Pavement Asset Management,District 12,Knott,212267,,,FD51,FD51 060 3392 000-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP06033922101,2021-07-23,819134.0,141947.66
Pavement Asset Management,District 12,Letcher,212270,,,FD51,FD51 067 1103 004-014,HINKLE ENVIRONMENTAL SERVICES LLC,MP06711032101,2021-07-23,919227.25,194096.27
Pavement Asset Management,District 12,Letcher,212270,,,FD51,FD51 067 1469 000-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP06714692101,2021-07-23,919227.25,332700.3
Pavement Asset Management,District 12,Letcher,212270,,,FD51,FD51 067 2034 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP06720342101,2021-07-23,919227.25,392430.69
Pavement Asset Management,District 12,Pike,212280,,,FD51,FD51 098 0199 007-008,NATTCO INC,MP09801992101,2021-07-23,328392.5,46567.45
Pavement Asset Management,District 12,Pike,212280,,,FD51,FD51 098 1056 000-005,NATTCO INC,MP09810562101,2021-07-23,328392.5,172910.34
Pavement Asset Management,District 12,Pike,212280,,,FD51,FD51 098 0366 001-003,NATTCO INC,MP09803662101,2021-07-23,328392.5,54388.15
Pavement Asset Management,District 12,Pike,212280,,,FD51,FD51 098 2059 005-003,NATTCO INC,MP09820592101,2021-07-23,328392.5,54526.56
Miscellaneous,District 12,Knott,212298,12-04334.00,,FD04,FD04 060 0582 005-006,GEORGE B STONE CO LLC,MP06005822103,2021-07-23,36695.0,16418.95
Miscellaneous,District 12,Knott,212298,12-04479.00,,FD04,FD04 060 0582 002-003,GEORGE B STONE CO LLC,MP06005822102,2021-07-23,36695.0,20276.05
Highway Improvement,District 12,Pike,211034,12-00298.00,,FD55,FD55 098 0199 008-009,TOM WRIGHT CONSTRUCTION INC,DE09801992134,2021-07-23,599989.11,599989.11
Pavement Asset Management,District 12,Pike,212268,,,FD05,FD05 098 1426 014-018,MOUNTAIN ENTERPRISES INC,MP09814262102,2021-07-23,461500.2,461500.2
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 3415 003-004,NATTCO INC,MP09834152101,2021-07-23,429710.0,39697.36
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 2061 002-004,NATTCO INC,MP09820612101,2021-07-23,429710.0,118121.04
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 1469 008-011,NATTCO INC,MP09814692101,2021-07-23,429710.0,153911.93
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 3226 001-004,NATTCO INC,MP09832262101,2021-07-23,429710.0,55907.79
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 1441 000-006,NATTCO INC,MP09814412101,2021-07-23,429710.0,36324.41
Pavement Asset Management,District 12,Pike,212284,,,FD51,FD51 098 3414 003-004,NATTCO INC,MP09834142101,2021-07-23,429710.0,25747.43
Safety,District 12,Letcher,214209,12-09011.00,,HSIP,HSIP 0231(160),MOUNTAIN ENTERPRISES INC,1206700232101,2021-07-23,570854.01,570854.01
Pavement Asset Management,District 12,Letcher,212225,,,FD05,FD05 067 0023 001-003,MOUNTAIN ENTERPRISES INC,MP06700232101,2021-06-25,328369.45,328369.45
Pavement Asset Management,District 12,Floyd,212236,,,FD05,FD05 036 0122 017-019,MOUNTAIN ENTERPRISES INC,MP03601222101,2021-06-25,260367.6,260367.6
Pavement Asset Management,District 12,Floyd,212250,,,FD05,FD05 036 1428 006-013,MOUNTAIN ENTERPRISES INC,MP03614282101,2021-06-25,1300667.1,1300667.1
Pavement Asset Management,District 12,Pike,212240,,,FD05,FD05 098 0023 026-028,MOUNTAIN ENTERPRISES INC,MP09800232101,2021-06-25,855592.0,855592.0
Pavement Asset Management,District 12,Johnson,212224,,,FD51,FD51 058 1750 003-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05817502101,2021-06-25,1154454.5,74344.4
Pavement Asset Management,District 12,Johnson,212224,,,FD51,FD51 058 1409 000-005,HINKLE ENVIRONMENTAL SERVICES LLC,MP05814092101,2021-06-25,1154454.5,216206.77
Pavement Asset Management,District 12,Johnson,212224,,,FD51,FD51 058 0580 001-008,HINKLE ENVIRONMENTAL SERVICES LLC,MP05805802101,2021-06-25,1154454.5,219144.47
Pavement Asset Management,District 12,Johnson,212224,,,FD51,FD51 058 2039 000-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP05820392101,2021-06-25,1154454.5,142729.29
Pavement Asset Management,District 12,Johnson,212224,,,FD51,FD51 058 0825 003-014,HINKLE ENVIRONMENTAL SERVICES LLC,MP05808252103,2021-06-25,1154454.5,502029.61
Pavement Asset Management,District 12,Johnson,212239,,,FD51,FD51 058 1624 003-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05816242101,2021-06-25,504839.5,44849.79
Pavement Asset Management,District 12,Johnson,212239,,,FD51,FD51 058 3387 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05833872101,2021-06-25,504839.5,120405.76
Pavement Asset Management,District 12,Johnson,212239,,,FD51,FD51 058 1092 007-009,HINKLE ENVIRONMENTAL SERVICES LLC,MP05810922101,2021-06-25,504839.5,44372.35
Pavement Asset Management,District 12,Johnson,212239,,,FD51,FD51 058 1559 000-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP05815592101,2021-06-25,504839.5,230107.41
Pavement Asset Management,District 12,Johnson,212239,,,FD51,FD51 058 1614 001-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP05816142101,2021-06-25,504839.5,65104.18
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 3390 001-004,NATTCO INC,MP05833902101,2021-06-25,1624642.5,448182.94
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 0993 000-001,NATTCO INC,MP05809932101,2021-06-25,1624642.5,278363.14
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 2040 002-003,NATTCO INC,MP05820402101,2021-06-25,1624642.5,68636.03
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 3224 002-003,NATTCO INC,MP05832242101,2021-06-25,1624642.5,32510.3
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 3389 000-001,NATTCO INC,MP05833892101,2021-06-25,1624642.5,35872.27
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 1596 001-002,NATTCO INC,MP05815962101,2021-06-25,1624642.5,32188.43
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 0581 001-011,NATTCO INC,MP05805812101,2021-06-25,1624642.5,605298.4
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 1107 000-002,NATTCO INC,MP05811072102,2021-06-25,1624642.5,94285.27
Pavement Asset Management,District 12,Johnson,212262,,,FD51,FD51 058 1107 004-005,NATTCO INC,MP05811072103,2021-06-25,1624642.5,29305.72
Pavement Asset Management,District 12,Johnson,212604,12-10089.00,,FD04,FD04 058 0321 B00041N,EURO PAINT LLC,MB05803212101,2021-06-25,885312.68,615252.51
Pavement Asset Management,District 12,Johnson,212604,12-10089.00,,FD04,FD04 058 0321X B00047N,EURO PAINT LLC,MB05803212102,2021-06-25,885312.68,270060.17
Pavement Asset Management,District 12,Pike,212214,,ER,,ER 9020 (222),HINKLE ENVIRONMENTAL SERVICES LLC,MP09808052101,2021-05-21,341068.05,91999.16
Pavement Asset Management,District 12,Pike,212214,,ER,,ER 9020 (236),HINKLE ENVIRONMENTAL SERVICES LLC,MP09801942102,2021-05-21,341068.05,160768.72
Pavement Asset Management,District 12,Pike,212214,,ER,,ER 9020 (238),HINKLE ENVIRONMENTAL SERVICES LLC,MP09801952102,2021-05-21,341068.05,33814.66
Pavement Asset Management,District 12,Pike,212214,,ER,,ER 9020 (119),HINKLE ENVIRONMENTAL SERVICES LLC,MP09814262101,2021-05-21,341068.05,54485.53
Highway Improvement,District 12,Floyd,211020,12-00301.00,,FD04,FD04 SPP 036 0680 NEW LOC,BIZZACK CONSTRUCTION LLC,DE0360NEW2120,2021-05-21,34108260.8,34108260.8
Pavement Asset Management,District 12,Knott,212207,,,FD51,FD51 060 1098 007-010,NATTCO INC,MP06010982101,2021-05-21,482336.0,98754.27
Pavement Asset Management,District 12,Knott,212207,,,FD51,FD51 060 1087 001-019,NATTCO INC,MP06010872101,2021-05-21,482336.0,383581.73
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 0828 000-003,NATTCO INC,MP06408282101,2021-05-21,807807.5,88495.81
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 1690 000-011,NATTCO INC,MP06416902101,2021-05-21,807807.5,136359.43
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 1760 000-010,NATTCO INC,MP06417602101,2021-05-21,807807.5,166918.48
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 2038 001-002,NATTCO INC,MP06420382101,2021-05-21,807807.5,84355.31
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 3399 002-003,NATTCO INC,MP06433992101,2021-05-21,807807.5,66078.53
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 0707 003-005,NATTCO INC,MP06407072101,2021-05-21,807807.5,72119.71
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 2033 003-004,NATTCO INC,MP06420332101,2021-05-21,807807.5,25865.06
Pavement Asset Management,District 12,Lawrence,212219,,,FD51,FD51 064 0581 001-007,NATTCO INC,mp06405812101,2021-05-21,807807.5,167615.19
Pavement Asset Management,District 12,Knott,212223,,,FD51,FD51 060 1088 002-008,NATTCO INC,MP06010882101,2021-05-21,468467.5,284577.4
Pavement Asset Management,District 12,Knott,212223,,,FD51,FD51 060 1231 007-008,NATTCO INC,MP06012312101,2021-05-21,468467.5,60578.23
Pavement Asset Management,District 12,Knott,212223,,,FD51,FD51 060 0160 013-016,NATTCO INC,MP06001602101,2021-05-21,468467.5,98954.15
Pavement Asset Management,District 12,Knott,212223,,,FD51,FD51 060 0721 006-008,NATTCO INC,MP06007212101,2021-05-21,468467.5,24357.73
Pavement Asset Management,District 12,Johnson,212116,,,FD05,FD05 058 0460 000-004,MOUNTAIN ENTERPRISES INC,MP05804602101,2021-04-23,1304151.65,1304151.65
Pavement Asset Management,District 12,Knott,212117,,,FD05,FD05 060 0899 000-003,MOUNTAIN ENTERPRISES INC,MP06008992101,2021-04-23,377377.7,377377.7
Pavement Asset Management,District 12,Pike,212168,,,FD05,FD05 098 0194 050-056,MOUNTAIN ENTERPRISES INC,MP09801942101,2021-04-23,515649.5,515649.5
Pavement Asset Management,District 12,Lawrence,212202,,,FD05,FD05 064 0003 019-027,MOUNTAIN ENTERPRISES INC,MP06400032102,2021-04-23,799730.89,799730.89
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 1439 000-010,HINKLE ENVIRONMENTAL SERVICES LLC,MP08014392101,2021-04-23,1164921.67,350519.97
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 1884 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP08018842101,2021-04-23,1164921.67,104320.81
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 2031 003-005,HINKLE ENVIRONMENTAL SERVICES LLC,MP08020312101,2021-04-23,1164921.67,104632.1
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 0908 007-011,HINKLE ENVIRONMENTAL SERVICES LLC,MP08009082101,2021-04-23,1164921.67,285195.7
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 1714 004-005,HINKLE ENVIRONMENTAL SERVICES LLC,MP08017142101,2021-04-23,1164921.67,51328.96
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 1224 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP08012242101,2021-04-23,1164921.67,70945.29
Pavement Asset Management,District 12,Martin,212199,,,FD51,FD51 080 0292 013-028,HINKLE ENVIRONMENTAL SERVICES LLC,MP08002922101,2021-04-23,1164921.67,197978.84
Highway Improvement,District 12,Letcher,211015,12-01113.00,"STP, BRZ",,STP BRZ 1203 (408),BUSH & BURCHETT INC,DE06720342115,2021-04-23,1514187.55,1514187.55
Pavement Asset Management,District 12,Pike,212164,,,FD05,FD05 098 0195 005-012,MOUNTAIN ENTERPRISES INC,MP09801952101,2021-04-23,730999.0,730999.0
Pavement Asset Management,District 12,Martin,212213,12-20010.00,,FD04,FD04 080 0645 005-006,WALKER CONSTRUCTION & MATERIALS LLC,MP08006452101,2021-04-23,139139.0,139139.0
Pavement Asset Management,District 12,Knott,212216,,,FD05,FD05 060 0582 007-013,MOUNTAIN ENTERPRISES INC,MP06005822101,2021-04-23,635004.48,635004.48
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 0199 005-009,MOUNTAIN ENTERPRISES INC,1209801992002,2021-03-19,1304304.0,36019.62
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 3527 000-001,MOUNTAIN ENTERPRISES INC,1209835272007,2021-03-19,1304304.0,85749.95
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 3418 000-011,MOUNTAIN ENTERPRISES INC,1209834182014,2021-03-19,1304304.0,48296.11
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 0195 000-002,MOUNTAIN ENTERPRISES INC,1209801952001,2021-03-19,1304304.0,187623.47
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 1441 005-007,MOUNTAIN ENTERPRISES INC,1209814412003,2021-03-19,1304304.0,92566.62
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 1056 000-005,MOUNTAIN ENTERPRISES INC,1209810562010,2021-03-19,1304304.0,53625.73
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 1469 000-005,MOUNTAIN ENTERPRISES INC,1209814692012,2021-03-19,1304304.0,93200.25
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 3419 005-008,MOUNTAIN ENTERPRISES INC,1209834192006,2021-03-19,1304304.0,97947.29
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 0881 001-011,MOUNTAIN ENTERPRISES INC,1209808812009,2021-03-19,1304304.0,24094.15
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 2059 005-008,MOUNTAIN ENTERPRISES INC,1209820592004,2021-03-19,1304304.0,115463.38
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 3226 000-004,MOUNTAIN ENTERPRISES INC,1209832262005,2021-03-19,1304304.0,346875.95
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 0308 000-002,MOUNTAIN ENTERPRISES INC,1209803082008,2021-03-19,1304304.0,54628.75
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 1441 001-006,MOUNTAIN ENTERPRISES INC,1209814412011,2021-03-19,1304304.0,19678.25
Rural Roads Projects,District 12,Pike,213066,,,CB06,CB06 098 3414 000-004,MOUNTAIN ENTERPRISES INC,1209834142013,2021-03-19,1304304.0,48534.33
Pavement Asset Management,District 12,Johnson,212113,,,FD05,FD05 058 0825 005-012,MOUNTAIN ENTERPRISES INC,MP05808252101,2021-03-19,580580.2,553184.77
Bridge Asset Management,District 12,Johnson,212113,,,FE02,FE02 058 0825 005-012,MOUNTAIN ENTERPRISES INC,MP05808252102,2021-03-19,580580.2,27395.43
Bridge Asset Management,District 12,Letcher,215182,12-10116.00,"STP, BRZ",,STP BRZ 9030 (276),M&M SERVICES CO INC,BR06717162000,2021-03-19,646753.97,646753.97
Pavement Asset Management,District 12,Johnson,212106,,,FD05,FD05 058 1107 003-007,MOUNTAIN ENTERPRISES INC,MP05811072101,2021-03-19,318490.85,318490.85
Miscellaneous,District 12,Various,212012,,,FE01,FE01 121 DW21 0120000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP1210000021012,2021-02-19,1044000.0,1044000.0
Pavement Asset Management,District 12,Knott,212107,,,FD51,FD51 060 1697 001-002,NATTCO INC,MP06016972101,2021-02-19,223070.03,155762.49
Pavement Asset Management,District 12,Knott,212107,,,FD51,FD51 060 1393 000-001,NATTCO INC,MP06013932101,2021-02-19,223070.03,67307.57
Rural Roads Projects,District 12,Johnson,213048,,,CB06,CB06 058 0689 009-012,MOUNTAIN ENTERPRISES INC,1205806892001,2021-02-19,346490.94,122902.63
Rural Roads Projects,District 12,Johnson,213048,,,CB06,CB06 058 0580 001-004,MOUNTAIN ENTERPRISES INC,1205805802001,2021-02-19,346490.94,144215.97
Rural Roads Projects,District 12,Johnson,213048,,,CB06,CB06 058 3388 000-003,MOUNTAIN ENTERPRISES INC,1205833882001,2021-02-19,346490.94,79372.34
Rural Roads Projects,District 12,Lawrence,213031,,,CB06,CB06 064 3399 000-004,MOUNTAIN ENTERPRISES INC,1206433992001,2021-01-29,451852.1,70429.69
Rural Roads Projects,District 12,Lawrence,213031,,,CB06,CB06 064 3394 000-006,MOUNTAIN ENTERPRISES INC,1206433942001,2021-01-29,451852.1,183226.54
Rural Roads Projects,District 12,Lawrence,213031,,,CB06,CB06 064 1937 000-003,MOUNTAIN ENTERPRISES INC,1206419372001,2021-01-29,451852.1,46530.67
Rural Roads Projects,District 12,Lawrence,213031,,,CB06,CB06 064 1715 000-006,MOUNTAIN ENTERPRISES INC,1206417152001,2021-01-29,451852.1,151665.2
Pavement Asset Management,District 12,Lawrence,212053,,ER,,ER 9020 (227),HINKLE ENVIRONMENTAL SERVICES LLC,MP06400032101,2021-01-29,714727.82,364011.72
Pavement Asset Management,District 12,Lawrence,212053,,ER,,ER 9020 (228),HINKLE ENVIRONMENTAL SERVICES LLC,MP06400232101,2021-01-29,714727.82,350716.11
Pavement Asset Management,District 12,Floyd,212025,,,FD05,FD05 036 0680 010-015,AMERICAN PAVEMENTS INC,MP03606802002,2021-01-29,346337.14,346337.14
Pavement Asset Management,District 12,Floyd,202345,,,FD05,FD05 036 0080 008-015,STRAWSER CONSTRUCTION INC,MP03600802001,2020-12-11,833347.4,833347.4
Pavement Asset Management,District 12,Letcher,202142,,,FD05,FD05 067 0160 015-022,STRAWSER CONSTRUCTION INC,MP06701602001,2020-12-11,426518.14,426518.14
Pavement Asset Management,District 12,Lawrence,202196,,ER,,ER 9020 (203),HINKLE ENVIRONMENTAL SERVICES LLC,MP06406442001,2020-12-11,47395.51,47395.51
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (250),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402002,2020-12-11,790876.13,263729.79
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (253),HINKLE ENVIRONMENTAL SERVICES LLC,MP08020322001,2020-12-11,790876.13,29621.67
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (251),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000032001,2020-12-11,790876.13,72632.03
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (267),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402003,2020-12-11,790876.13,135011.11
Pavement Asset Management,District 12,Martin,202226,,ER,,ER 9020 (266),HINKLE ENVIRONMENTAL SERVICES LLC,MP08020322002,2020-12-11,790876.13,189572.77
