DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 11,Laurel,37.194596194,-83.950556448,County,KYTC,063C00039N,02,3,2024-07-09,432.0,Fair,No,Local,1990s,,6,7,7,,BEN HOUSE RD,S.FORK ROCKCASTLE,1-28 FT PREST CONC BOX BEAM SPAN,P Posted for load,38.0,1 Highway,5 Waterway
District 11,Knox,36.949297513,-83.848702338,KYTC,CONTRACTOR,061B00017N,01,3,2016-06-22,694.39,Fair,No,State,Over 75,State Secondary,N,N,N,1790.0,KY-11,COLLINS FORK,DBL 10X8X32.25 RC BOX CULV-16 DEG SK FILL= 4 BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.708602377,-83.741862024,County,KYTC,007C00162N,02,3,2024-04-22,620.0,Good,No,Local,1990s,,7,7,7,100.0,FUSON HOLW RD,CLEAR CREEK,1.-40     FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.990268959,-83.831659594,KYTC,KYTC,061B00018N,01,3,2017-10-13,518.34,Good,No,State,Over 75,State Secondary,N,N,N,1790.0,KY-11,BULL CREEK,DBL 12X12X36 RC BOX CULV- 0 DEG SK FILL= 5 FT BRL=GOOD,P Posted for load,,1 Highway,5 Waterway
District 11,Knox,36.943012818,-83.700215861,County,KYTC,061C00010N,02,3,2024-09-12,676.0,Fair,No,Local,1970s,,6,7,6,,SALT GUM HOLLOW RD,JEFF CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.968839238,-83.691397283,County,KYTC,061C00011N,02,3,2024-09-18,594.0,Fair,No,Local,1970s,,6,6,6,,JEFFS CREEK RD,BINGHAM BRANCH,1-28' PCPS BOX BEAM SPAN,P Posted for load,30.0,1 Highway,5 Waterway
District 11,Knox,36.987054488,-83.829863171,County,KYTC,061C00015N,02,3,2024-09-12,1440.0,Fair,No,Local,1970s,,6,7,6,,HAMMONS FORK RD,COLLINS FORK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.916570564,-83.858733319,KYTC,KYTC,061B00016N,01,3,2022-06-16,2416.0,Fair,No,State,Over 75,State Secondary,6,6,6,3390.0,KY-11,LITTLE RICHLAND CREEK,3-30 FT R.C.D.G. SPANS-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 11,Laurel,37.042048594,-84.048516492,County,KYTC,063C00050N,02,3,2024-04-11,1320.0,Fair,No,Local,1990s,,6,7,6,,HAPPY HOLLOW RD,LAUREL RIVER,1-52 FT. PRESTRESSED  CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.993662323,-83.841404775,County,KYTC,061C00019N,02,3,2017-02-20,455.0,Fair,No,Local,1970s,,6,6,6,318.0,LITTLE BULL CK RD,LITTLE BULL CREEK,,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Knox,36.94595,-83.991369,County,KYTC,061C00064N,02,3,2022-07-08,690.0,Fair,No,Local,Over 100,,6,6,5,,CR1232 (OLD US25),E FK LYNN CAMP CREEK,1-29.6 TEE BEAM SPAN,P Posted for load,20.0,1 Highway,5 Waterway
District 11,Knox,36.780579893,-83.817387742,County,KYTC,061C00065N,02,3,2022-08-03,840.0,Poor,No,Local,1970s,,4,4,5,218.0,ED MATLOCK PL,BRUSH CREEK,25.3 - 28.7 - 18.5 FT. STEEL BEAM SPANS W/ CONC. DECK,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Knox,36.778301127,-83.927900842,County,KYTC,061C00072N,02,3,2018-07-24,420.0,Poor,No,Local,1970s,,6,4,5,,MCKEEHAN DR,LITTLE POPULAR CREEK,1-29.7 SIMPLE STRINGER SPAN W/CONC DECK,P Posted for load,3.0,1 Highway,5 Waterway
District 11,Knox,36.916628,-83.660411,County,KYTC,061C00073N,02,4,2020-09-17,770.0,Poor,No,Local,1980s,,6,2,6,74.0,CR-1532,STINKING CREEK,1-18.8 & 1-28.3 FT. STEEL STRINGER SPAN W/CONC. DK,K Closed to all traffic,,1 Highway,5 Waterway
District 11,Knox,36.866836,-83.880475,KYTC,KYTC,061B00101N,01,3,2022-11-29,8823.0,Good,No,State,2010s,State Secondary,7,7,8,5676.0,KY 11,CSX RAILROAD,3 SPAN SPREAD BOX BM (50-70-50),"A Open, no restriction",,1 Highway,2 Railroad
District 11,Harlan,36.850066,-83.111488,County,KYTC,048C00200N,02,3,2022-01-12,403.0,Fair,No,Local,2010s,,6,6,6,,CR-1118K,YOCUM CREEK,1 21' AND 1 7' STEEL CONT STEEL SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.084808,-83.69318,County,KYTC,026C00134N,02,3,2022-03-24,777.0,Fair,No,Local,2010s,,6,6,6,76.0,County road ,Goose Creek,One steel span with concrete slabs deck,P Posted for load,17.0,1 Highway,5 Waterway
District 11,Harlan,36.893303,-83.265743,County,KYTC,048C00198N,02,3,2020-07-23,4284.0,Good,No,Local,2010s,,7,8,8,,LOW WATER DRIVE,POOR FK CUMB RIVER,3 SPAN PCPS SPREAD BOX BM (40-70-40),"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.607977,-83.714341,City,KYTC,007C00168N,04,3,2022-08-03,5184.0,Fair,No,Local,Over 100,,6,5,5,,CS2350,Yellow Creek,One 51 ft span concrete arch,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Whitley,36.657045,-84.160811,County,KYTC,118C00068N,02,3,2015-10-09,936.0,Good,No,Local,2010s,,7,7,7,324.0,CR1322,Little Wolf creek,one steel span with steel grid deck,P Posted for load,,1 Highway,5 Waterway
District 11,Jackson,37.337487,-83.921892,KYTC,KYTC,055B00047N,01,3,2017-07-27,792.0,Good,No,State,2010s,State Primary (Other),N,N,N,2771.0,Ky 30,Moores road.,One  R.C.B.C,"A Open, no restriction",,1 Highway,1 Highway
District 11,Leslie,37.264311,-83.382415,County,KYTC,066C00075N,02,3,2022-08-03,3200.0,Good,No,Local,2010s,,7,7,7,27.0,TRACE,MIDDLE FORK,200' 4STEEL BEAMS WITH 3 SPANS 63-65-63C/S,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Harlan,36.82275882,-83.332022045,County,KYTC,048C00194N,02,3,2018-10-30,1524.0,Poor,No,Local,1960s,,4,7,5,,HAROLD ST,CATRON CREEK,"1-60 FT I BEAM SPAN, CONC. DECK",P Posted for load,26.0,1 Highway,5 Waterway
District 11,Harlan,36.983054,-82.974855,County,KYTC,048C00196N,02,3,2022-08-03,2892.0,Good,No,Local,2010s,,7,8,8,,BRIDGE STREET,POOR FK CUMB RIVER,90' SPREAD BOX BMS WITH CONC DECK,P Posted for load,18.0,5 Highway-pedestrian,5 Waterway
District 11,Clay,37.152767,-83.788233,KYTC,KYTC,026B00115N,01,3,2013-11-22,2048.0,Good,No,State,2010s,Rural Secondary,N,N,N,1492.0,KY 687,LITTLE GOOSE CREEK,One 59 ft clear span Conspan Conc Culvert,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Clay,37.14995,-83.655739,KYTC,KYTC,026B00114N,01,3,2023-06-27,2580.0,Good,No,State,2010s,Supplemental Road,8,8,8,379.0,KY 873,Hector Creek,One span spread box beam SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.956864,-83.834575,County,KYTC,061C00099N,02,3,2021-07-27,504.0,Good,No,Local,2010s,,7,7,7,,FRISBY BR RD,COLLINS FORK,1 33' CONCRETE SLAB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,36.94,-83.390555556,County,CONTRACTOR,066C00101N,02,3,2021-11-23,769.0,Good,No,Local,2020s,,8,8,8,104.0,CR 1219,Beech Fork,"2 - 30'-6"" Spans, PPC Box Beam, CB12x48","A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.159531,-83.815302,County,KYTC,026C00135N,02,3,2021-09-10,4396.0,Good,No,Local,2010s,,7,7,7,,Hooker branch road,Little Goose creek,One span PPC I beam,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.885972,-84.055619,KYTC,KYTC,061B00103N,01,3,2016-10-19,1337.0,Good,No,State,2010s,State Secondary,7,8,8,1239.0,KY-6,STEWART CREEK,,P Posted for load,,1 Highway,5 Waterway
District 11,Knox,36.885404,-84.065954,KYTC,KYTC,061B00102N,01,3,2016-10-19,1770.0,Good,No,State,2010s,State Secondary,7,8,8,1239.0,_KY-6,_LYNN CAMP,1 59' STEEL BRIDGE,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,36.987569,-83.44676,County,KYTC,066C00084N,02,3,2017-07-06,540.0,Fair,No,Local,1980s,,6,5,6,50.0,_CR-1275,_MIDDLE FORK,,P Posted for load,10.0,1 Highway,5 Waterway
District 11,Bell,36.705277778,-83.606944444,County,KYTC,007C00172N,02,3,2017-03-27,522.0,Good,No,Local,2010s,,N,N,N,50.0,_CR-1184,HANCES CREEK,1 span concrete arch culvert,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.977787,-82.98722,City,KYTC,048C00202N,04,3,2022-08-03,2070.0,Good,No,Local,2010s,,8,8,7,,_BLAIR ST,_LOONEY CREEK,,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Leslie,37.09,-83.303611111,County,KYTC,066C00085N,02,3,2017-07-28,295.0,Fair,No,Local,2010s,,8,6,7,88.0,COONCKRD (CR1528),RACCOON CREEK,ONE 22.2 FT STEEL BEAM SPAN W/CONC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.969206,-83.833434,County,KYTC,061C00102N,02,3,2022-01-13,720.0,Good,No,Local,2010s,,7,7,7,,CR-1064,COLLINS FORK,1 40' 20.5'CLEARSPAN STEEL,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.000833333,-83.399166667,County,KYTC,066C00077N,02,3,2017-02-14,2038.0,Good,No,Local,2010s,,8,7,8,80.0,CR 1214,BEECH FORK,ONE 81.5 FT PCPS SPREAD BOX BM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.161505,-83.570659,County,KYTC,026C00140N,02,3,2021-09-10,5673.0,Good,No,Local,2010s,,7,7,8,,_CR-1113A,_BIG CREEK,3 PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.168998,-83.524135,County,KYTC,066C00078N,02,3,2025-01-28,448.0,Fair,No,Local,2010s,,7,6,6,214.0,CHANDLER CK RD,BIG CREEK,,B Posting Recommended,31.0,1 Highway,5 Waterway
District 11,Bell,36.864067,-83.620176,County,KYTC,007C00170N,02,3,2020-03-16,1533.0,Good,No,Local,2010s,,8,7,8,155.0,CR-1327,LEFT FORK STRAIGHT CREEK,1-57.5 PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.969156,-82.962845,County,KYTC,048C00201N,02,3,2024-07-15,760.0,Fair,No,Local,1990s,,6,5,6,,KENTUCKY AVE,LOONEY CREEK,ONE SPAN BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.073971,-83.745394,County,KYTC,026C00141N,02,3,2021-12-10,564.0,Good,No,Local,2010s,,7,8,7,,DIXON BRANCH ROAD,BUZZARD CREEK,ONE SPAN STEEL BEAMS WITH CONCRETE SLABS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.181652,-83.823747,County,KYTC,026C00137N,02,3,2017-12-01,650.0,Good,No,Local,2010s,,N,N,N,158.0,CR1524,Rader creek,Rc culvert 6 segments,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.724302,-83.30383,County,KYTC,048C00139N,02,3,2024-08-09,792.0,Poor,No,Local,1980s,,6,4,4,,HARBOR RD,MARTINS FORK,,P Posted for load,9.0,1 Highway,5 Waterway
District 11,Bell,36.652354,-83.618242,County,KYTC,007C00171N,02,3,2021-12-10,542.0,Fair,No,Local,2010s,,6,6,6,140.0,CR-1169,CLEAR FORK,ONE SPAN STEEL BRIDGE WITH CONCRETE DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.886033,-83.879621,KYTC,KYTC,061B00104N,01,3,2023-09-25,2356.0,Good,No,State,2010s,Supplemental Road,8,7,8,1673.0,KY-2418,LITTLE RICHLAND CREEK,1 72'PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,37.026582,-83.817564,County,KYTC,061C00104N,02,3,2024-07-09,960.0,Good,No,Local,2000s,,7,7,7,,CR 1523,Collins Fork,One 50' span PCPS Box Bms,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Jackson,37.400706,-83.948819,KYTC,KYTC,055B00044N,01,3,2022-01-12,1797.0,Good,No,State,2000s,State Primary (Other),7,7,7,2754.0,US 421,Mccamon cr. ,one simple span w beam with concrete deck,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.06986429,-84.062463003,County,KYTC,063C00043N,02,3,2024-07-15,1012.0,Fair,No,Local,1990s,,6,6,6,,COURT RD,LITTLE LAUREL RIVER,1- 44 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.710555556,-83.346944444,County,KYTC,048C00211N,02,3,2022-04-11,1008.0,Good,No,Local,2020s,,8,8,8,,Wilson Road,Martins Fork,"61'-6"" PPC Box Beam, CB27 - Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.077263333,-83.24883219,County,KYTC,066C00013N,02,3,2022-01-11,513.0,Fair,No,Local,1970s,,6,5,6,50.0,CR-1117,CUTSHIN CREEK,1- 37' STEEL BEAM SPAN,P Posted for load,15.0,1 Highway,5 Waterway
District 11,Laurel,37.146467,-84.111131,KYTC,KYTC,063B00107N,01,3,2022-07-18,31669.0,Good,Yes,State,2000s,State Primary (Other),7,7,8,9375.0,KY-80,I 75 @ 40.70,,"A Open, no restriction",,1 Highway,1 Highway
District 11,Harlan,36.974868,-82.996017,County,KYTC,048C00191N,02,3,2014-12-08,4080.0,Fair,No,Local,2000s,,6,7,8,,FRAZIER ST.,CUMBERLAND RIVER,3 SPAN PCPS BOX BEAM 52-56-54 C/S,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Harlan,36.92058,-83.076684,KYTC,KYTC,048B00193N,01,3,2024-02-16,1200.0,Fair,No,State,2000s,Rural Secondary,7,6,7,151.0,KY 179,FUGETT CREEK,ONE - 47' CONC. BOX BM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.855488,-83.316378,KYTC,KYTC,048B00194N,01,3,2025-02-26,19360.0,Good,No,State,1990s,Rural Secondary,7,7,7,756.0,KY 72,CLOVER FK CUT CHANNEL,110'-108'-108'-110' PCI BEAM SPAN W/ CONC. DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.840024,-83.211559,KYTC,KYTC,048B00195N,01,3,2023-11-29,1296.0,Fair,No,State,2000s,Rural Secondary,6,7,7,435.0,KY 1601,JONES CREEK,1 - 33' CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.889761302,-83.886788068,KYTC,KYTC,061B00082L,01,3,2020-11-10,9526.0,Fair,Yes,State,1970s,State Primary (Other),5,6,7,8489.0,SOUTH US 25E,LITTLE RICHLAND CREEK,65 - 90 - 65 FT CONT. PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,37.101577,-83.270464,County,KYTC,066C00100N,02,3,2021-02-15,714.0,Good,No,Local,2020s,,8,8,8,63.0,CR 1140,Cutshin Creek,"58'-0"" PPC Box Beam CB27, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.61110348,-83.710887778,County,CONTRACTOR,007C00072N,02,3,2022-08-03,1305.0,Fair,No,Local,1950s,,6,5,5,,17TH STREET,YELLOW CREEK,90' THRU TRUSS,P Posted for load,3.0,1 Highway,5 Waterway
District 11,Whitley,36.683333333,-84.257777778,KYTC,KYTC,118B00126N,01,3,2023-03-14,37587.0,Good,No,State,2020s,State Secondary,7,8,8,2453.0,KY 92,Jellico Creek,5 Span Continuous PCPS I Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.88713,-84.069681,KYTC,KYTC,118B00121N,01,3,2008-10-31,2112.0,Good,No,State,2000s,State Secondary,8,7,7,1239.0,KY 6,CORN CREEK,ONE-58' STEEL BEAM SPAN W/ CONC. DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.766905,-83.774458,County,KYTC,007C00136N,02,3,2024-05-01,512.0,Fair,No,Local,1990s,,7,6,7,,BINGHAM HOLW RD.,GREASY CREEK,ONE-32' CONC. BOX BEAM SPAN,P Posted for load,37.0,1 Highway,5 Waterway
District 11,Harlan,36.923425,-83.366683,County,KYTC,048C00190N,02,3,2024-05-16,432.0,Good,No,Local,2000s,,7,7,7,,CR-1341,BEECH FORK,ONE-24' CONC. BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.73037791,-83.561431222,County,KYTC,007C00100N,02,3,2022-02-11,533.0,Fair,No,Local,1980s,,6,6,6,40.0,CR-1190,BROWNIES CR.,1-42 SIMPLE STEEL BEAM SPAN W/CONC DECK,P Posted for load,19.0,1 Highway,5 Waterway
District 11,Whitley,36.67964655,-84.249958976,County,KYTC,118C00036N,02,3,2019-09-11,480.0,Poor,No,Local,Over 75,,5,5,4,58.0,OLD JELLICO CREEK,PAINT CREEK,24 SIMPLE SPAN STEEL STRINGERW/CONC SLAB DECK,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Jackson,37.315813,-83.972962,County,KYTC,055C00028N,02,3,2024-04-11,1092.0,Good,No,Local,2000s,,8,7,8,96.0,CHEAP STORE RD,POND CREEK,"1 - 36' CONC. BOX BEAM SPAN (7-4' WIDE,17""DEEP,9""CURBS)","A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.992929,-83.836952,County,KYTC,061C00097N,02,3,2022-01-07,528.0,Fair,No,Local,2000s,,6,7,7,,CR-5056,BULL CREEK,1-32 STEEL BEAM CAST IN PLACE DECK,P Posted for load,8.0,1 Highway,5 Waterway
District 11,Whitley,36.792893954,-84.170024421,KYTC,KYTC,118B00030N,01,3,2022-10-31,8014.0,Fair,No,State,1960s,State Primary (Other),7,6,6,6299.0,US-25W,I-75 S-NTRCHNGE,45 FT- 70 FT- 70 FT- 45 FT CONT. R.C.D.G. SPANS - 15 DE,P Posted for load,,1 Highway,1 Highway
District 11,Whitley,36.769571212,-84.15377452,KYTC,KYTC,118B00031N,01,3,2022-06-13,3276.0,Fair,No,State,Over 75,State Primary (Other),6,7,6,6931.0,US-25W,CSX RAILROAD,3-40 FT R.C.D.G. SPANS (OVERHEAD),"A Open, no restriction",,1 Highway,2 Railroad
District 11,Whitley,36.767507855,-84.151892369,KYTC,KYTC,118B00032N,01,3,2022-06-15,4180.0,Fair,No,State,Over 75,State Primary (Other),7,6,7,6931.0,US-25W,WATTS CREEK,4-45 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.788455817,-84.239910364,KYTC,CONTRACTOR,118B00033N,01,3,2017-11-20,538.35,Fair,No,State,1950s,Supplemental Road,N,N,N,447.0,KY-1481,SANDERS CREEK,DBL 12X10X39 RC CLVT -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.888531628,-84.191093953,KYTC,KYTC,118B00035N,01,3,2022-09-16,984.0,Fair,No,State,Over 75,State Primary (Other),6,6,6,6700.0,US-25W,S. FORK SPRUCE CREEK,1-38 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.847165399,-84.309855342,KYTC,KYTC,118B00036N,01,3,2022-07-15,6773.0,Fair,No,State,Over 75,State Primary (Other),6,5,5,1040.0,KY-90,DRY BRIDGE BRANCH,7-34 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,0 Other
District 11,Whitley,36.835832987,-84.340214693,KYTC,KYTC,118B00037N,01,3,2017-08-20,19250.0,Fair,No,State,1950s,State Primary (Other),6,5,6,1040.0,KY-90,CUMBERLAND RIVER,2-80 FT & 3-100 FT R.C. FILLED SPANDREL BARREL ARCH SPA,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.653525192,-84.132722151,KYTC,CONTRACTOR,118B00041N,01,3,2024-01-26,13720.0,Fair,No,State,Over 75,State Primary (Other),7,6,8,3011.0,US-25W,Clear Fork River,379' 7 Span (46-48-48-56-75-56-48) Cont. Steel Bridge,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.612577953,-84.121710121,KYTC,KYTC,118B00039N,01,3,2019-10-30,644.26,Fair,No,State,Over 75,State Primary (Other),N,N,N,1878.0,US-25W,PIGEON ROOST CREEK,DBL 12X9.5X123 FT ARCH CULVERT FILL= 25 FT BRL= FAIR,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.684730518,-84.029663145,KYTC,KYTC,118B00070N,01,3,2019-10-30,574.8,Fair,No,State,Over 75,Rural Secondary,N,N,N,474.0,KY-904,TYES FK OF BENNETTS BR,DBL 10X6X38 RC CLVT -1.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.693035553,-83.960685004,KYTC,KYTC,118B00071N,01,3,2025-06-17,2828.0,Fair,No,State,1950s,Rural Secondary,7,6,7,474.0,KY-904,POPLAR CREEK,3-30 FT R.C.D.G. SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.793556908,-84.019544094,KYTC,KYTC,118B00075N,01,3,2016-09-02,761.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,760.0,KY-779,COTTON CREEK,DBL 12X5X27 RC CLVT -FILL=1 FT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.820165117,-84.044552851,KYTC,KYTC,118B00076N,01,3,2022-08-03,667.67,Fair,No,State,1950s,Rural Secondary,N,N,N,1132.0,KY-1064,MEADOW CREEK,DBL 14X7X29 RC CLVT -1 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Whitley,36.876994947,-84.074544801,KYTC,KYTC,118B00078N,01,3,2023-05-11,833.0,Fair,No,State,Over 75,Rural Secondary,5,5,6,1132.0,KY-1064,CORN CREEK,1-30 PRECAST CONC SLAB & S.M. SUB STR.,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.691863987,-83.964787242,KYTC,KYTC,118B00072N,01,3,2022-08-03,483.6,Good,No,State,1950s,Rural Secondary,N,N,N,474.0,KY-904,COALSTONE BRANCH,DBL 10X6X46 RC CLVT FILL=15 INCHES,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Whitley,36.819529244,-84.166508235,KYTC,KYTC,118B00001N,01,3,2022-08-03,559.38,Fair,No,State,1950s,Rural Secondary,N,N,N,625.0,KY-836,BLAKE FORK CREEK,DBL 14 X 10 X 23 FT RC CULVERT FILL= 2FT BRL,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Whitley,36.773861114,-84.137869973,KYTC,KYTC,118B00003N,01,3,2017-05-11,598.0,Fair,No,State,Over 100,State Secondary,N,N,N,5770.0,KY-26,BROWNS CREEK,DBL 10X10X40 RC CLVT -3 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.921859483,-84.089090472,KYTC,KYTC,118B00009N,01,3,2018-05-03,702.0,Fair,No,State,1960s,State Secondary,N,N,N,5278.0,KY-26,BACON CREEK,DBL 14X7X70 RC CLVT -1.5 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.843109668,-84.160841375,KYTC,KYTC,118B00010N,01,3,2025-07-23,7653.0,Fair,No,State,1960s,Rural Secondary,6,7,6,389.0,KY-511,I-75 @ 18.970,53 FT- 73 FT- 73 FT- 53 FT CONT. R.C.D.G. SPANS - 15 DE,"A Open, no restriction",,1 Highway,1 Highway
District 11,Whitley,36.852938164,-84.181185058,KYTC,KYTC,118B00011N,01,3,2022-08-03,925.0,Fair,No,State,1950s,Rural Secondary,N,N,N,389.0,KY-511,MAIN BLAKE FORK CREEK,DBL 12X8X37 RC CLVT -2 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Whitley,36.800766477,-84.048602072,KYTC,KYTC,118B00082N,01,3,2017-11-21,644.0,Fair,No,State,1950s,Rural Secondary,N,N,N,401.0,KY-1064,PHOEBE FK OF MEADOW CREE,DBL 12X8X23 RC CLVT -1 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Bell,36.808333333,-83.580833333,County,KYTC,007C00177N,02,3,2022-11-21,456.0,Good,No,Local,2020s,,8,8,8,60.0,CR 1043,Mill Creek,"36'-6"" PPC Box Beam, CB17, Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Jackson,37.31389376,-84.008731763,KYTC,KYTC,055B00007N,01,3,2025-07-30,1808.0,Fair,No,State,Over 75,State Secondary,7,6,6,664.0,KY-3630,POND LICK CREEK,2-30 FT R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.233554854,-83.691120179,KYTC,KYTC,026B00007N,01,3,2022-05-04,2406.0,Fair,No,State,Over 75,State Secondary,5,5,5,1216.0,KY-11,WILDCAT CREEK,3-30 ft RCDG spans,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.892066,-83.062316,County,KYTC,048C00193N,02,3,2017-03-13,1449.0,Good,No,Local,2010s,,7,7,7,,CR-1125,CLOVER FORK,1 69' OUT TO OUT 65' SPAN STEEL BRIDGE,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Laurel,37.120566085,-84.157018576,County,KYTC,063C00032N,02,3,2022-08-03,1800.0,Poor,No,Local,1970s,,3,5,3,,POWDER MILL RD,POWDER MILL CREEK,47 -47 TWO SPAN STEEL I BEAM WITH TIMBER DECK,P Posted for load,3.0,1 Highway,5 Waterway
District 11,Knox,36.877267,-83.738012,KYTC,CONTRACTOR,061B00099N,01,3,2025-02-06,4624.0,Good,No,State,2010s,Rural Secondary,7,7,8,1885.0,223,RD FK STINKING CREEK,1-136 FT PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.685420957,-83.833597757,County,KYTC,007C00039N,02,3,2023-05-12,600.0,Fair,No,Local,1970s,,5,6,6,24.0,CR-1249,CLEAR CREEK,36 SIMPLE SPAN PRESTRESSED SLAB BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Harlan,36.994806229,-82.925140832,County,KYTC,048C00195N,02,3,2022-07-01,3657.0,Fair,No,Local,Over 75,,5,6,5,,OLD HWY 119,POOR FK CUMBERLAND RVR,3-50 FT R.C.D.G. SPANS - 45 DEG SKEW,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Leslie,37.186821,-83.526679,KYTC,KYTC,066B00073N,01,3,2023-11-29,1104.0,Good,No,State,2010s,Rural Secondary,7,7,7,24.0,KY3428,Ulysses Creek,46 FT prestressed box beam span,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Knox,36.898636,-84.08198,KYTC,KYTC,061B00098N,01,3,2023-09-20,30208.0,Good,No,State,2010s,State Secondary,7,8,8,2055.0,KY-3606,CREEK,11 SPAN PRECAST BEAM SPANS 705' LONG,"A Open, no restriction",,1 Highway,5 Waterway
