DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 07,Fayette,37.962711007,-84.388726276,KYTC,KYTC,034B00151N,01,3,2025-01-03,27970.0,Fair,No,State,1990s,State Primary (Other),6,6,6,22277.0,KY-418,I-75,2 - 125 FT CONT PRESTRESSED CONC I-BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,38.061193321,-84.400664164,KYTC,KYTC,034B00152R,01,3,2023-09-20,11139.0,Good,Yes,State,1990s,State Primary (Interst.),7,7,7,20096.0,E I-64,ROYSTER ROAD,50' - 68.5' - 50' CONT P/S CONC SPREAD BOX BEAM SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,37.883839,-84.339645,KYTC,KYTC,034B00153N,01,3,2022-12-27,214150.0,Good,Yes,State,1990s,State Primary (Interst.),7,7,7,64439.0,I-75,KY 2328 & KY RIVER,75' PCIB(228-322-448-321-226)4-CONT DK TRUSS-92' PCIB,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 07,Fayette,37.938326963,-84.47879932,KYTC,KYTC,034B00154N,01,3,2025-05-12,3237.0,Fair,No,State,1990s,State Secondary,6,7,7,6433.0,KY-1974,EAST HICKMAN CREEK,56 FT PRESTRESSED CONC I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.000840089,-84.322523921,KYTC,KYTC,034B00156N,01,3,2024-11-26,1419.0,Fair,No,State,2000s,State Secondary,6,7,7,2920.0,KY-1927,BOONE CREEK,1-34 FT PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.042815021,-84.454035031,KYTC,KYTC,034B00157N,01,3,2010-09-27,18162.0,Fair,Yes,State,1990s,State Primary (Other),7,7,6,37200.0,WINCHESTER ROAD,US 60 OVER KY 4,147 COMPOSITE WELDED STEEL PLATE GIRDERS.,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,38.096709865,-84.387302758,KYTC,KYTC,034B00160N,01,3,2023-06-27,1785.0,Good,No,State,2000s,Rural Secondary,7,7,7,1310.0,BRYAN STATION ROAD,BRANCH OF NORTH ELKHORN,50 PRESTRESSED PRECAST BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.025878849,-84.61795209,KYTC,KYTC,034B00161N,01,3,2023-11-29,2623.0,Fair,No,State,2000s,Rural Secondary,6,7,6,687.0,KY-1968 ,SOUTH ELKHORN CREEK,86 PRECAST PRESTRESSES BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,37.995726397,-84.585565164,KYTC,KYTC,034B00162N,01,3,2014-04-24,17154.0,Fair,No,State,2000s,State Primary (Other),6,7,7,32533.0,US-68,SOUTH ELKHORN CREEK,153 P.C.I. I-BEAM TY3 (49.2- 49.2- 49.2),"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.06098645,-84.516313509,KYTC,KYTC,034B00163N,01,3,2016-10-06,32664.0,Fair,Yes,State,2000s,State Primary (Other),6,6,8,15257.0,US-421,SOUTHERN RR,739 SG(52-71-115-150-115-685-607-100) WEATHR,"A Open, no restriction",,1 Highway,4 Highway-railroad
District 07,Fayette,38.107554262,-84.407053119,KYTC,KYTC,034B00164L,01,3,2022-11-28,9165.0,Fair,Yes,State,2000s,State Primary (Other),6,7,8,6810.0,N BROADWAY NC,NORTH ELKHORN CREEK,195 SPREAD BOX BEAM SPANS (55-80-55),"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.131135048,-84.529006652,KYTC,KYTC,034B00001N,01,3,2018-05-24,15282.0,Poor,No,State,1960s,State Primary (Other),6,4,7,26057.0,US-25,I-75,80 FT- 105 FT- 125 FT- 85 FT W.D. GIRDER SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,38.114817721,-84.520869975,KYTC,KYTC,034B00002N,01,3,2019-07-08,10079.0,Fair,No,State,1960s,State Primary (Other),5,5,6,26057.0,US-25,I-64,49.17 FT- 96 FT- 72 FT- 49.17 FT SIMPLE WELDED PL. GIRD,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,38.112350085,-84.519670461,KYTC,KYTC,034B00003N,01,3,2025-06-18,5093.0,Fair,No,State,1960s,State Primary (Other),6,5,5,26057.0,US-25,RAMP A OF I-75 & I-64,40 FT- 47.5 FT- 47.5 FT SIMPLE R.C.D.G. SPANS - 25 DEG,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,38.116029808,-84.521107539,KYTC,CONTRACTOR,034B00004N,01,3,2017-07-24,902.13,Fair,No,State,1960s,State Primary (Other),N,N,N,26057.0,US-25,FORK OF CANE RUN,SNGL 20X5X188 RC CLVT -10 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.156314647,-84.545196365,KYTC,CONTRACTOR,034B00005N,01,3,2019-10-29,649.85,Fair,No,State,1970s,Rural Secondary,N,N,N,3967.0,KY-1963,BR OF CANE RUN CREEK,DBL 15X6X46 RC CLVT -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.044438325,-84.496434824,County,KYTC,034C00054N,02,3,2023-06-27,23956.0,Fair,No,Local,1990s,,6,6,5,2786.0,S MARTIN LUTHER KI,US 25 (VINE ST),62-62-54 CONT -(49-74-55-79) CONT PREST BOX BEAMS SPAN,"A Open, no restriction",,1 Highway,1 Highway
District 07,Fayette,37.992661519,-84.573460722,County,CONTRACTOR,034C00055N,02,3,2017-06-28,624.42,Poor,No,Local,1990s,,N,N,N,4121.0,OLD HIGBEE MILL RO,BR-SO.ELKHORN CREEK,28 FT DOUBLE 12 X 8 X 62 FT RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.074946255,-84.55245312,County,KYTC,034C00056N,02,3,2022-08-03,2354.0,Good,No,Local,1990s,,7,7,8,11468.0,ALEXANDRIA DRIVE,TOWN BRANCH,1-57 FT PRESTRESSED I BEAM SPAN,P Posted for load,18.0,1 Highway,5 Waterway
District 07,Fayette,37.951245085,-84.339790058,County,KYTC,034C00057N,02,3,2024-04-26,1021.0,Fair,No,Local,1990s,,7,7,6,73.0,GENTRY RD,BAUGHMAN FORK,1- 39 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.042276951,-84.424941236,County,KYTC,034C00058N,02,3,2023-08-13,1638.0,Poor,No,Local,1990s,,6,6,4,,BUENA VISTA RD,BR-NORTH ELKHORN,1- 42 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,29.0,1 Highway,5 Waterway
District 07,Fayette,38.06192972,-84.549645755,County,KYTC,034C00059N,02,3,2023-04-24,2400.0,Poor,No,Local,1990s,,6,6,4,606.0,ENTERPRISE DRIVE,WOLF RUN,1- 50 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,25.0,1 Highway,5 Waterway
District 07,Fayette,38.024814011,-84.52784147,County,KYTC,034C00061N,02,3,2016-09-09,1613.0,Fair,No,Local,Over 75,,N,N,N,2947.0,LAFAYETTE PKY,WOLF RUN,DBL  8 X 5 X 57 STONE & CONC CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.0040568,-84.492741387,County,KYTC,034C00062N,02,3,2016-05-04,961.2,Fair,No,Local,Over 75,,N,N,N,2504.0,MONTAVESTA RD,WEST FORK HICKMAN,TRIPLE BARREL RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.044034894,-84.550530223,County,KYTC,034C00064N,02,3,2022-08-03,798.0,Fair,No,Local,Over 75,,N,N,N,,ROANOKE ROAD,WOLF RUN,DBL  10 X 7 X 38  RC BOX CULVERT,P Posted for load,18.0,1 Highway,5 Waterway
District 07,Fayette,38.049464679,-84.440458887,County,KYTC,034C00065N,02,3,2016-09-09,1152.0,Fair,No,Local,Over 75,,N,N,N,4340.0,EASTLAND PARKWAY,HORSE RUN,DBL 8 X 5 X 58  RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,37.989065263,-84.495283237,County,KYTC,034C00067N,02,3,2024-09-18,1504.0,Fair,No,Local,1970s,,7,6,7,4236.0,KIRKLEVINGTON ROAD,W FK HICKMAN CK,1- 28 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,37.986361476,-84.550396376,County,KYTC,034C00068N,02,3,2022-08-03,1299.6,Fair,No,Local,Over 75,,N,N,N,1796.0,CROMWELL WAY,ELKHORN CREEK,38 FT TRIPLE  10 X 5 X 90 RC CULVERT - 4 FT FILL,P Posted for load,18.0,1 Highway,5 Waterway
District 07,Fayette,38.089770947,-84.552801309,County,KYTC,034C00069N,02,3,2016-05-04,834.3,Good,No,Local,1990s,,N,N,N,1756.0,MASTERSON STATION,FORK OF TOWN BRANCH,33 FT DOUBLE 14 X 6 X 74 FT RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.138766897,-84.517007876,County,KYTC,034C00070N,02,3,2023-06-27,1650.0,Fair,No,Local,1990s,,7,6,6,665.0,BEREA RD,CANE RUN,1-44 FT. PRESTRESSED CONC BOX BEAM SPAN- SPREAD,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.036010865,-84.512637832,KYTC,KYTC,034B00176N,01,3,2016-01-05,16554.0,Good,No,State,1990s,State Primary (Other),7,7,7,16805.0,VIRGINIA  AVE.,SOUTHERN RAILROAD,186 FT 53-80-53 FT PRESTRESSED CONC I BEAM SPAN-CONT,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Fayette,38.152702397,-84.440878939,County,KYTC,034C00072N,02,3,2014-04-22,4597.0,Fair,No,Local,1990s,,7,6,7,104.0,HUFFMAN MILL PIKE,NORTH ELKHORN CREEK,145 FT 33-76-33 CONT. PRESTRESSED CONC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.127160595,-84.415330729,County,KYTC,034C00073N,02,3,2014-02-11,4650.0,Fair,No,Local,2000s,,7,6,7,159.0,KENNY LN,NORTH ELKHORN CREEK,155 FT 42-68-42CONT PRESTRESSED CONC I- BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Fayette,38.035323341,-84.466656713,County,KYTC,034C00074N,02,3,2014-12-05,5698.0,Fair,No,Local,2000s,,6,6,7,6350.0,HENRY CLAY BLVD,CSX RAILROAD,"110 FT PRESTRESSED SPREAD BOX BEAMS (27, 57, 24)","A Open, no restriction",,1 Highway,2 Railroad
District 07,Clark,37.933708,-84.094157,KYTC,KYTC,025B00106N,01,3,2022-11-08,2641.0,Good,No,State,2000s,State Secondary,8,7,8,2553.0,KY 89,DRY FORK OF UPPER HOWARD,1-59 FT PRECAST PRESTRESSED SPREAD BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.398041,-84.64956,KYTC,KYTC,105B00140N,01,3,2023-06-27,1270.0,Fair,No,State,2000s,Rural Secondary,7,6,8,73.0,KY. HWY. 32,LYTLE'S FORK,1-51 FT. PRECAST-PRESTRESSED SPREAD BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.189511,-84.58905,KYTC,KYTC,105B00142R,01,3,2025-03-27,3488.0,Fair,No,State,2000s,State Secondary,8,6,8,5998.0,US 62,CANE RUN CREEK,1-75FT. PRESTRESSED I-BEAM (SIMPLE SPAN),"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.43322,-84.528076,KYTC,KYTC,105B00141N,01,3,2025-01-03,5589.0,Good,No,State,2000s,Rural Secondary,8,7,8,176.0,KY 356,NORFOLK SOUTHERN,65-75-65 FT TYPE III PCIB  SPAN,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Madison,37.593745,-84.21664,KYTC,KYTC,076B00108N,01,3,2017-08-03,1150.0,Fair,No,State,2000s,State Secondary,N,N,N,3179.0,US 421,JOE LICK CREEK,46 FT PRECAST RC ARCH CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.617951549,-84.407966987,KYTC,KYTC,040B00004N,01,3,2018-10-08,3727.0,Fair,No,State,Over 75,,6,5,5,,KY-52,PAINT LICK CREEK,"2-60 FT & 2-12.62 FT I-BEAM SPANS, CONC. FLOOR & STONE",P Posted for load,17.0,1 Highway,5 Waterway
District 07,Garrard,37.596994,-84.567138,KYTC,KYTC,040B00005N,01,3,2017-07-07,539.0,Fair,No,State,Over 75,State Secondary,N,N,N,1242.0,KY-39,TURKEY CREEK,DBL 10X5X39 RC CLVT -2 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.569470611,-84.545844167,KYTC,KYTC,040B00006N,01,3,2022-10-10,828.0,Fair,No,State,Over 75,State Secondary,6,6,5,1242.0,KY-39,BR OF GILBERTS CREEK,1-38 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.578618947,-84.55898075,KYTC,KYTC,040B00008N,01,3,2017-07-07,627.0,Poor,No,State,Over 75,State Secondary,N,N,N,1242.0,KY-39,GILBERTS CREEK,TRPL 8X5.5X23 RC CLVT,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.666726198,-84.502987541,KYTC,KYTC,040B00010N,01,3,2022-08-03,820.0,Fair,No,State,1950s,Rural Secondary,N,N,N,65.0,KY-1131,LONG BRANCH,DBL 14X8X62 RC CULVERT -8 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.661775719,-84.48527119,KYTC,KYTC,040B00011N,01,3,2022-08-03,1598.0,Fair,No,State,1950s,Rural Secondary,N,N,N,65.0,KY-1131,BACK CREEK,QUAD 14X10X27 RC CULVERT-1.5 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.572725163,-84.429483018,KYTC,KYTC,040B00012N,01,3,2022-06-07,1973.0,Fair,No,State,Over 75,State Secondary,5,5,6,1167.0,KY-954,WALKER BRANCH,2-35 FT R.C.D.G. SPANS - 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.563377276,-84.427488103,KYTC,CONTRACTOR,040B00013N,01,3,2017-06-28,672.0,Fair,No,State,Over 75,State Secondary,N,N,N,1167.0,KY-954,CONN BRANCH,TRPL 10X8X24 RC CULVERT-2.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.552940789,-84.424977988,KYTC,KYTC,040B00014N,01,3,2022-08-03,780.0,Fair,No,State,Over 75,State Secondary,N,N,N,1167.0,KY-954,CONN BRANCH,TRPL 12X5X24 RC CULVERT-2.5 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.550345779,-84.423539371,KYTC,KYTC,040B00015N,01,3,2022-08-03,506.0,Fair,No,State,Over 75,State Secondary,N,N,N,1167.0,KY-954,CONN BRANCH,DBL 12X5X24 RC CULVERT-2.5 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.539980178,-84.389752695,KYTC,KYTC,040B00016N,01,3,2022-08-03,1122.0,Fair,No,State,1950s,State Secondary,N,N,N,1994.0,KY-954,WHITE LICK CREEK,TRPL 14X5X32 RC CULVERT-2.5 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.549930662,-84.364843561,KYTC,KYTC,040B00017N,01,3,2022-08-03,717.5,Fair,No,State,1950s,State Secondary,N,N,N,1994.0,KY-954,MASON FORK,DBL 12X5X34 RC CULVERT-2.5 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.72885725,-84.548897075,KYTC,KYTC,040B00019N,01,3,2023-12-14,1011.0,Poor,No,State,1950s,Rural Secondary,5,5,4,54.0,KY-563,SCOTT FORK,"1-62FT STEEL I BEAM, CONC FLOOR",P Posted for load,22.0,1 Highway,5 Waterway
District 07,Garrard,37.656221369,-84.42852611,KYTC,KYTC,040B00021N,01,3,2019-03-16,5590.0,Fair,No,State,1950s,State Secondary,5,5,5,988.0,KY-1295,PAINT LICK CREEK,5-40 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.63117119,-84.479016119,KYTC,KYTC,040B00022N,01,3,2025-08-08,3682.0,Fair,No,State,1950s,State Secondary,5,5,5,1284.0,KY-1295,BACK CREEK,3 - R.C.D.G. SIMPLE SPANS - 45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.679484204,-84.561499415,KYTC,KYTC,040B00026N,01,3,2025-06-13,2894.0,Fair,No,State,1960s,Rural Secondary,5,5,6,255.0,KY-1355,EAST FORK OF SUGAR CREEK,"2-45 FT R.C.D.G. SPANS, CONC. FLOOR - 40 DEG SKEW","A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.686100428,-84.568665276,KYTC,KYTC,040B00027N,01,3,2023-03-24,632.0,Poor,No,State,1970s,Rural Secondary,7,6,4,255.0,KY-1355,TURNERS BRANCH,1-23 FT PRECAST-PRESTRESSED CONCRETE SPAN-0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.767788949,-84.615258827,KYTC,CONTRACTOR,040B00028L,01,3,2025-08-05,47104.0,Fair,Yes,State,1970s,State Primary (Other),6,6,5,10429.0,US-27,KENTUCKY RIVER & CO RD,200 - 330 -330 - 230 FT CONT WELDED PLATE GIRDER SPANS,P Posted for load,,1 Highway,6 Highway-waterway
District 07,Garrard,37.69105309,-84.575032366,KYTC,KYTC,040B00029N,01,3,2018-07-18,3117.0,Fair,No,State,1970s,Rural Secondary,5,5,6,255.0,KY-1355,SUGAR CREEK,2-45 FT R.C.D.G. SPANS -30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.691019276,-84.574462416,KYTC,KYTC,040B00030N,01,3,2025-06-17,3101.0,Fair,No,State,1970s,Rural Secondary,5,5,6,255.0,KY-1355,WEST FORK-SUGAR CREEK  -,2-45 FT R.C.D.G. SPANS  -  45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.659814249,-84.537578224,KYTC,KYTC,040B00037N,01,3,2025-01-07,3138.0,Fair,No,State,1990s,State Secondary,7,6,7,886.0,KY-39,SUGAR CREEK,1-74 PRESTRESSED CONC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.732175387,-84.557300899,KYTC,KYTC,040B00039N,01,3,2024-02-08,1597.0,Fair,No,State,2000s,Rural Secondary,6,6,6,117.0,KY-1971,SUGAR CREEK,1-66 FT PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.593993603,-84.49774175,KYTC,KYTC,040B00040N,01,3,2019-03-20,13235.0,Good,No,State,2000s,State Secondary,7,7,8,4350.0,KY-52,WEST FORK OF BACK CREEK,258 3 SPAN PPC I-BEAM TYPE IV (93-6; 93-6; 67),P Posted for load,,1 Highway,5 Waterway
District 07,Garrard,37.767702639,-84.615129778,KYTC,CONTRACTOR,040B00028R,01,3,2025-08-05,47104.0,Fair,Yes,State,1970s,State Primary (Other),6,6,6,10429.0,US-27,KENTUCKY RIVER &amp; CO ,200-330-330-230 FT CONT WPG SPAN-0 DEG,P Posted for load,,1 Highway,6 Highway-waterway
District 07,Scott,38.375161369,-84.519487641,County,KYTC,105C00109N,02,3,2023-11-29,2179.0,Fair,No,Local,2000s,,7,7,6,68.0,BURGESS SMITH RD,EAGLE CREEK,1-90' PRESTRESSED PRECAST CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Garrard,37.602695984,-84.634850408,KYTC,KYTC,040B00038N,01,3,2023-09-21,4950.0,Fair,No,State,2000s,Supplemental Road,7,7,6,205.0,KY-1150,DIX RIVER,150 FT CONT PRESTRESSED CONC SPREAD BOXBEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.203733693,-84.548582317,City,CONTRACTOR,105C00112N,04,3,2025-01-14,3086.0,Good,No,Local,1970s,,8,8,9,2404.0,LEMONS MILL RD,NS (CNO&TP) SYSTEM,18.5'-66.5'-20.5' P/S Box Simple Spans,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Scott,38.312389,-84.673485,County,KYTC,105C00113N,02,3,2016-06-16,600.0,Good,No,Local,2000s,,N,N,N,171.0,LOCUST FORK RD.,LOCUST FORK,23.670' PRECAST CONCRETE ARCH CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.448534479,-84.526291697,OTHER,KYTC,105R00605N,27,4,2024-02-12,2260.0,Poor,No,Local,Over 75,,3,2,3,66.0,HINTON RD,NS (CNO&TP) SYSTEM,"5-SPAN(2@18-34-2@18)WITH 34 STL.BM,18TIMBER BEAMS",B Posting Recommended,0.0,1 Highway,2 Railroad
District 07,Scott,38.216590992,-84.548266885,OTHER,KYTC,105R00608N,27,4,2015-03-25,1520.0,,No,Local,Over 75,,0,0,0,200.0,BRIDGE ST,NS (CNO&TP) SYSTEM,3-SPAN (175-370-211) STEEL AND TIMBER BEAM,K Closed to all traffic,,1 Highway,2 Railroad
District 07,Boyle,37.704564491,-84.807520186,KYTC,CONTRACTOR,011B00051N,01,3,2021-09-20,777.0,Fair,Yes,State,1950s,State Primary (Other),N,N,N,16063.0,US-127,MOCKS BRANCH,DBL 10X10X128 RC CLVT -6 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.946789,-84.500858,KYTC,KYTC,057B00033N,01,3,2019-11-08,8334.9,Good,No,State,2010s,State Secondary,7,8,8,6084.0,East Brannon Road,West Hickman Creek,243' 3 Span Stringer/Girder PCI Beam ,"A Open, no restriction",,5 Highway-pedestrian,5 Waterway
District 07,Bourbon,38.266468,-84.360338,County,KYTC,009C00086N,02,3,2024-04-23,805.0,Good,No,Local,2010s,,7,7,7,175.0,Grimes-Batterton ,Townsend Creek,50 FT SINGLE SPAN PRE-STRESSED SIDE BY SIDE BOX BEAM ,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Boyle,37.678076559,-84.781693424,KYTC,KYTC,011B00055N,01,3,2025-01-10,10588.0,Fair,No,State,1990s,State Secondary,7,6,7,6741.0,KY-2168,NS (CNO&TP) SYSTEM,229' 45-70-70-40 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Jessamine,37.768406071,-84.612712743,County,KYTC,057C00037N,02,3,2022-08-03,3096.0,Fair,No,Local,1990s,,6,6,6,104.0,CAMP NELSON ROAD,HICKMAN CREEK,58-70-68PRESTRESSED CONCRETE BOX BEAM SPAN S,P Posted for load,18.0,1 Highway,5 Waterway
District 07,Jessamine,37.973059397,-84.572942031,County,KYTC,057C00038N,02,3,2024-03-14,1472.0,Fair,No,Local,1990s,,6,6,8,6766.0,CLAYS MILL ROAD,BR-SOUTH ELKHORN,1-46 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.8843265,-84.519748235,County,KYTC,057C00040N,02,3,2024-07-09,980.0,Good,No,Local,1990s,,7,7,7,505.0,BETHANY ROAD,BRANCH-HICKMAN,1-40  FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.845052853,-84.61550581,County,KYTC,057C00041N,02,3,2024-07-09,1029.0,Good,No,Local,1990s,,7,7,7,188.0,SHUN PIKE,TOWN FORK,1- 39 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.241366667,-84.453083333,County,KYTC,105C00119N,02,3,2023-11-29,768.0,Good,No,Local,2000s,,7,7,8,,Thistle Way,Cherry Run,32' single span PSPC multiple box beam,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.883217796,-84.595138024,KYTC,KYTC,057B00024N,01,3,2025-05-15,11046.0,Fair,No,State,1980s,State Secondary,7,6,7,11973.0,WILMORE ROAD,US 27 BY-PASS,86-86 CONT PC I-BEAM SPANS TY III,"A Open, no restriction",,1 Highway,1 Highway
District 07,Jessamine,37.903453451,-84.568964327,KYTC,KYTC,057B00025L,01,3,2025-05-13,8578.0,Good,Yes,State,1980s,State Primary (Other),7,7,7,15616.0,US. 27,NS (CNO&TP) SYSTEM,3-65 CONT PC I-BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Jessamine,37.846904985,-84.585668528,KYTC,KYTC,057B00026R,01,3,2025-05-12,5305.0,Good,Yes,State,1990s,State Primary (Other),7,8,8,11542.0,US-27,TOWN FORK,      1-114 FT PRESTRESSED CONC-     I    BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.88059213,-84.61630604,KYTC,KYTC,057B00028N,01,3,2019-02-21,638.0,Fair,No,State,1990s,Rural Secondary,5,6,6,3230.0,KY-3433,WEST FK-JESSAMINE CK,I- 25 STEE BEAM SPAN,P Posted for load,15.0,1 Highway,5 Waterway
District 07,Jessamine,37.881907115,-84.585101388,KYTC,KYTC,057B00029N,01,3,2024-11-21,5233.0,Fair,No,State,1990s,State Secondary,6,6,7,6808.0,WILMORE ROAD,SOUTHERN RAILROAD,25-77-25 CONT. PRESTRESSED CONC SPRED BOX BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Jessamine,37.864027054,-84.641866193,KYTC,KYTC,057B00030N,01,3,2021-05-11,744.0,Fair,No,State,1990s,Rural Secondary,5,6,5,4333.0,KY-3433,BR.JESSAMINE CREEK,1- 31 FT STEEL I BEAM SPAN,P Posted for load,9.0,1 Highway,5 Waterway
District 07,Jessamine,37.841793109,-84.676799565,KYTC,KYTC,057B00032N,01,3,2025-03-17,4226.0,Good,No,State,2000s,Rural Secondary,7,7,7,1183.0,KY-29,SOUTHERN RAILROAD,1-106 FT PRESTRESSED CONC I- BEAM SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Jessamine,37.758657448,-84.583302631,County,KYTC,057C00033N,02,3,2024-07-09,1021.0,Fair,No,Local,1990s,,7,7,6,93.0,LOCK EIGHT ROAD,LITTLE HICKMAN CREEK,1-42 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.864298775,-84.608233409,County,KYTC,057C00034N,02,3,2024-07-09,1296.0,Fair,No,Local,1990s,,5,7,5,2600.0,SHORT SHUN ROAD,JESSAMINE CREEK,1-54 FT PREST CONC BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.899140091,-84.68954081,County,KYTC,057C00035N,02,3,2024-07-09,652.0,Fair,No,Local,1990s,,7,6,7,120.0,TROY ROAD,EAST FK CLEAR CREEK,1-40 FT PREST CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Jessamine,37.904459449,-84.671261581,County,KYTC,057C00036N,02,3,2024-07-09,640.0,Fair,No,Local,1990s,,6,6,7,1665.0,MCCAULEY ROAD,CLEAR CREEK,1-40 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
