TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,U,FD52,L1C0,1200,,9268801D,0.0080,BRIDGE REPLACEMENT,2,5,92688,2021-10-20,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS MODIFICATION PROVIDES AN ADDITIONAL $20,000 FEDERAL STP DESIGN FUNDS TO COVER PLAN PROCESSING WITH TOLL CREDIT MATCH.",2021,2022,0.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,R,FD52,,1100,,9268801D,0.0080,BRIDGE REPLACEMENT,2,5,92688,2021-10-20,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS MODIFICATION PROVIDES AN ADDITIONAL $20,000 FEDERAL STP DESIGN FUNDS TO COVER PLAN PROCESSING WITH TOLL CREDIT MATCH.",2021,2022,0.0
Pavement Asset Management,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1100,212270,1389501C,,RESTORATION & REHAB,1,1,13895,2024-10-31,RESTORE STORM DAMAGED ROADWAY ON KY 2034 STARTING AT MP 0.924 TO MP 3.851.,"THIS MODIFICATION PROVIDES ADDITIONAL FD51 FEMA FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 1. DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.",2025,2025,15000.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,Y110,1200,,1552401U,0.0080,BRIDGE REPLACEMENT,1,3,15524,2023-06-13,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $15,000 (FD52) FUNDS TO THE DESIGN PHASE AND OBLIGATES $100,000 (FD52) FUNDS TO THE UTILITY PHASE.  ",2023,2023,12000.0
Pavement Asset Management,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1300,212270,1389501C,,RESTORATION & REHAB,1,1,13895,2024-10-31,RESTORE STORM DAMAGED ROADWAY ON KY 2034 STARTING AT MP 0.924 TO MP 3.851.,"THIS MODIFICATION PROVIDES ADDITIONAL FD51 FEMA FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 1. DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.",2022,2025,0.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,R,FD52,L1C0,1200,,9268801D,0.0080,BRIDGE REPLACEMENT,2,5,92688,2021-10-20,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS MODIFICATION PROVIDES AN ADDITIONAL $20,000 FEDERAL STP DESIGN FUNDS TO COVER PLAN PROCESSING WITH TOLL CREDIT MATCH.",2021,2022,0.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,D,FD52,Z240,1200,,9268801D,0.0080,BRIDGE REPLACEMENT,2,5,92688,2021-10-20,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS MODIFICATION PROVIDES AN ADDITIONAL $20,000 FEDERAL STP DESIGN FUNDS TO COVER PLAN PROCESSING WITH TOLL CREDIT MATCH.",2022,2022,20000.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,U,FD52,,1100,,9268801D,0.0080,BRIDGE REPLACEMENT,2,5,92688,2021-10-20,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS MODIFICATION PROVIDES AN ADDITIONAL $20,000 FEDERAL STP DESIGN FUNDS TO COVER PLAN PROCESSING WITH TOLL CREDIT MATCH.",2021,2022,0.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,U,FD52,,1100,,9268801U,0.0080,BRIDGE REPLACEMENT,1,5,92688,2020-08-12,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS AUTHORIZATION PROVIDES $84,000 OF FEDERAL STP FUNDS WITH $21,000 STATE MATCHING FUNDS TO BEGIN R/W AND UTILITY ACTIVITIES. **FEDERAL SHARE= R-$52,000; U-$32,000**",2021,2021,8000.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,U,FD52,L1C0,1200,,9268801U,0.0080,BRIDGE REPLACEMENT,1,5,92688,2020-08-12,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS AUTHORIZATION PROVIDES $84,000 OF FEDERAL STP FUNDS WITH $21,000 STATE MATCHING FUNDS TO BEGIN R/W AND UTILITY ACTIVITIES. **FEDERAL SHARE= R-$52,000; U-$32,000**",2021,2021,32000.0
Highway Improvement,District 12,Letcher,,KY 931,KY 931,C,FD52,,1100,,1145901C,,RESTORATION & REHAB,0,0,11459,2019-12-05,"RESTORE STORM DAMAGED ROADWAY ON KY 931 AT MP 10.875, 11.067, 11.144, 12.314, 12.728, 12.962, 14.344, 14.404, 14.860, 14.904 AND 15.015.",FEBRUARY 2019 STORM EVENT.  JL,2020,2020,85064.0
Highway Improvement,District 12,Letcher,,KY 931,KY 931,C,FD52,Z240,1200,,1145901C,,RESTORATION & REHAB,0,0,11459,2019-12-05,"RESTORE STORM DAMAGED ROADWAY ON KY 931 AT MP 10.875, 11.067, 11.144, 12.314, 12.728, 12.962, 14.344, 14.404, 14.860, 14.904 AND 15.015.",FEBRUARY 2019 STORM EVENT.  JL,2020,2020,340256.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,,1100,,1552401U,0.0080,BRIDGE REPLACEMENT,1,3,15524,2023-06-13,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $15,000 (FD52) FUNDS TO THE DESIGN PHASE AND OBLIGATES $100,000 (FD52) FUNDS TO THE UTILITY PHASE.  ",2023,2023,3000.0
Highway Improvement,District 12,Letcher,,CR 1229,"KINGDOM COME CREEK ,CARCASSONE",C,FD39,,1100,,1425901C,,NOT APPLICABLE,0,0,14259,2021-10-29,"RESURFACE KINGDOM COME CREEK (CR 1229) FROM MILEPOINT 2.30 EXTENDING SOUTHERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 1.00 MILE.,RESURFACE CARCASSONE ROAD (CR 1364) FROM MILEPOINT 0.00 EXTENDING NORTHERLY TO BULL CREEK FOR APPROXIMATELY 2.468 MILES.","THIS AUTHORIZATION PROVIDES $282,672 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE LETCHER COUNTY UP TO $282,672 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2022,2022,282672.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,U,FD52,,1100,,1552401U,0.0080,BRIDGE REPLACEMENT,1,3,15524,2023-06-13,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $15,000 (FD52) FUNDS TO THE DESIGN PHASE AND OBLIGATES $100,000 (FD52) FUNDS TO THE UTILITY PHASE.  ",2023,2023,20000.0
Highway Improvement,District 12,Letcher,,KY 160,KY 160,C,EK51,,1300,,1677201C,,RESTORATION & REHAB,0,0,16772,2023-06-26,"RESTORE FLOOD DAMAGED ROADWAY ON KY 160 AT MP .308, .494, .959, 1.126, 1.492, 1.571, 1.690, 1.985, 2.085, 3.416, 3.654, 4.896, 5.202, 5.380, 5.626, 6.201, 6.384, 6.494, 6.626, 6.752, 6.941, 7.278, 7.635, 8.001, 9.572, 10.195, 10.941, 11.143, 11.353, 11.628, 11.872, 12.352, 14.026, 15.048, 16.033, 16.275, 16.371, 19.193, 19.482, 20.399, 20.588, 20.722, 20.941, 21.336 AND MP 21.484.",KY 2022-03 EASTERN KY FLOOD EVENT.,2023,2023,633447.8
Highway Improvement,District 12,Letcher,,KY 160,KY 160,C,FD52,Y240,1200,,1677201C,,RESTORATION & REHAB,0,0,16772,2023-06-26,"RESTORE FLOOD DAMAGED ROADWAY ON KY 160 AT MP .308, .494, .959, 1.126, 1.492, 1.571, 1.690, 1.985, 2.085, 3.416, 3.654, 4.896, 5.202, 5.380, 5.626, 6.201, 6.384, 6.494, 6.626, 6.752, 6.941, 7.278, 7.635, 8.001, 9.572, 10.195, 10.941, 11.143, 11.353, 11.628, 11.872, 12.352, 14.026, 15.048, 16.033, 16.275, 16.371, 19.193, 19.482, 20.399, 20.588, 20.722, 20.941, 21.336 AND MP 21.484.",KY 2022-03 EASTERN KY FLOOD EVENT.,2023,2023,2533791.2
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,U,FD52,Y110,1200,,1552401U,0.0080,BRIDGE REPLACEMENT,1,3,15524,2023-06-13,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES AN ADDITIONAL $15,000 (FD52) FUNDS TO THE DESIGN PHASE AND OBLIGATES $100,000 (FD52) FUNDS TO THE UTILITY PHASE.  ",2023,2023,80000.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,,1100,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2023,2024,0.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,U,FD52,Y110,1200,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2023,2024,0.0
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,R,FD52,,1100,,9268801U,0.0080,BRIDGE REPLACEMENT,1,5,92688,2020-08-12,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS AUTHORIZATION PROVIDES $84,000 OF FEDERAL STP FUNDS WITH $21,000 STATE MATCHING FUNDS TO BEGIN R/W AND UTILITY ACTIVITIES. **FEDERAL SHARE= R-$52,000; U-$32,000**",2021,2021,13000.0
Pavement Asset Management,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1100,212270,1389501C,,RESTORATION & REHAB,1,1,13895,2024-10-31,RESTORE STORM DAMAGED ROADWAY ON KY 2034 STARTING AT MP 0.924 TO MP 3.851.,"THIS MODIFICATION PROVIDES ADDITIONAL FD51 FEMA FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 1. DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.",2022,2025,0.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,Y110,1200,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2023,2024,0.0
Pavement Asset Management,District 12,Letcher,12-04422.00,KY 805,HIGHWAY 805,C,FD04,,1100,212347,1395701C,0.0730,ROADWAY SFTY-CAPITAL,0,0,13957,2021-09-02,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,23491.0
Pavement Asset Management,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1100,212270,1389501C,,RESTORATION & REHAB,0,1,13895,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 2034 STARTING AT MP 0.924 TO MP 3.851.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,108450.0
Pavement Asset Management,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1300,212270,1389501C,,RESTORATION & REHAB,0,1,13895,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 2034 STARTING AT MP 0.924 TO MP 3.851.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,325350.0
Pavement Asset Management,District 12,Letcher,,KY 1469,KY 1469,C,FD51,,1100,212270,1389401C,,RESTORATION & REHAB,0,0,13894,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 1469 STARTING AT MP 0.138 TO MP 2.394.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,92671.5
Pavement Asset Management,District 12,Letcher,12-04409.00,KY 113,KY-113 MILLSTONE ROAD,C,FD04,,1100,212347,1395501C,0.1300,ROADWAY SFTY-CAPITAL,0,0,13955,2021-09-02,INSTALL GUARDRAIL ON (KY 113) (MP 1.540) FROM SIXTEEN FEET NORTH OF BUSTER ROAD EXTENDING NORTH TO 26 FEET SOUTH OF JOHNS FARM ROAD (MP 1.670)IN LETCHER COUNTY,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,33466.0
Pavement Asset Management,District 12,Letcher,12-04420.00,KY 7,KY-7 HIGHWAY 7 SOUTH,C,FD04,,1100,212347,1395401C,0.5000,ROADWAY SFTY-CAPITAL,0,0,13954,2021-09-02,INSTALL GUARDRAIL ON (KY 7) (MP 3.260) FROM 829 FEET SOUTH OF CRAAB APPLE DRIVE EXTENDING NORTH TO 0.246 MILES SOUTH OF OLD DIXON ROAD (MP 3.784) IN LETCHER COUNTY.,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,105516.0
Pavement Asset Management,District 12,Letcher,,KY 1469,KY 1469,C,FD51,,1300,212270,1389401C,,RESTORATION & REHAB,0,0,13894,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 1469 STARTING AT MP 0.138 TO MP 2.394.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,278014.5
Pavement Asset Management,District 12,Letcher,,KY 1103,KY 1103,C,FD51,,1100,212270,1389301C,,RESTORATION & REHAB,0,0,13893,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 1103 STARTING AT MP 4.912 TO MP 13.950.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,51666.25
Bridge Asset Management,District 12,Letcher,12-01125.00,CR 1226,HAMPTON BRANCH,R,FD52,L1C0,1200,,9268801U,0.0080,BRIDGE REPLACEMENT,1,5,92688,2020-08-12,REPLACE BRIDGE ON HAMPTON BRANCH (CR 1226) (MP 0.01) OVER COWAN CREEK. (SR=7.0) 067C00021N,"THIS AUTHORIZATION PROVIDES $84,000 OF FEDERAL STP FUNDS WITH $21,000 STATE MATCHING FUNDS TO BEGIN R/W AND UTILITY ACTIVITIES. **FEDERAL SHARE= R-$52,000; U-$32,000**",2021,2021,52000.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,R,FD52,Y110,1200,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2024,2024,24000.0
Pavement Asset Management,District 12,Letcher,,KY 1103,KY 1103,C,FD51,,1300,212270,1389301C,,RESTORATION & REHAB,0,0,13893,2021-08-24,RESTORE STORM DAMAGED ROADWAY ON KY 1103 STARTING AT MP 4.912 TO MP 13.950.,"DISASTER #4540 - SPRING 2020, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  THIS PROJECT WAS IN THE JULY 23, 2021 LETTING.  JL",2022,2022,154998.75
Highway Improvement,District 12,Letcher,, ,KY 2034 &amp; KY 3406,C,FD51,,1300,,1676101C,,RESTORATION & REHAB,0,0,16761,2023-06-30,RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 4.860 AND ON KY 3406 AT MP 0.370.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2023,2023,13782.75
Pavement Asset Management,District 12,Letcher,,US 23,PAYNE GAP - JENKINS,C,FD05,,1100,212225,1350101C,1.0870,BIT SURF & RESTORE,1,1,13501,2021-10-11,(US 23) (NORTHBOUND ONLY) (MP 1.200) BEGINNING 0.085 MILES SOUTH OF US 119 EXTENDING NORTH TO THE SOUTHERN BRIDGE END OF THE KY 805 OVERPASS. (MP 2.287),"THIS MODIFICATION PROVIDES ADDITIONAL $580,000 FD05 FUNDS TO COVER CHANGE ORDER NO. 1.",2022,2022,580000.0
Highway Improvement,District 12,Letcher,, ,KY 2034 &amp; KY 3406,C,EK51,,1300,,1676101C,,RESTORATION & REHAB,0,0,16761,2023-06-30,RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 4.860 AND ON KY 3406 AT MP 0.370.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2023,2023,4594.25
Rural Roads Projects,District 12,Letcher,,KY 1862,"PINE CREEK ROAD,DUNHAM ROAD",C,CB06,,1100,213167,1418801C,1.1450,SLIP OR SLIDE REPAIR,0,0,14188,2021-10-11,"FROM 232 FEET SOUTH OF DYE ADDITION ROAD EXTENDING NORTH TO 72 FEET SOUTH OF DYE ADDITION ROAD,FROM 0.276 MILE NORTH OF CORNETTS BRANCH ROAD EXTENDING NORTH TO 0.438 MILE NORTH OF JASONS ROAD",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2022,2022,183846.0
Pavement Asset Management,District 12,Letcher,,US 119,MAYKING - KONA,C,FD05,,1100,202301,1234101C,2.5810,BIT SURF & RESTORE,0,0,12341,2020-12-07,(US 119) (MP 18.821) BEGINNING 0.198 MILES NORTH OF KY 1862 EXTENDING NORTH TO KY 805. (MP 21.402),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,893617.0
Pavement Asset Management,District 12,Letcher,,KY 7,BLACKEY - ISOM ROAD,C,FD05,,1100,202174,1234001C,5.7530,BIT SURF & RESTORE,0,0,12340,2020-10-07,(KY 7) (MP 5.897) BEGINNING AT KY 588 EXTENDING NORTH TO A POINT 0.005 MILES NORTH OF DOTY CREEK ROAD. (MP 11.650),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,728736.0
Highway Improvement,District 12,Letcher,, ,VARIOUS COUNTY ROADS,C,FD39,,1100,,9402201C,1.6220,NOT APPLICABLE,1,1,94022,2023-07-31,RESURFACING VARIOUS COUNTY ROADS IN LETCHER COUNTY.,THIS MOD REDUCES THE FD39 BUDGET FOR THIS CLOSED PROJECT.  LPI,2024,2024,-103543.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,R,FD52,,1100,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2024,2024,6000.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,U,FD52,,1100,,1552401R,0.0080,BRIDGE REPLACEMENT,2,3,15524,2024-05-06,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,"THIS AUTHORIZATION OBLIGATES $30,000 (FD52) FUNDS FOR THE RIGHT OF WAY PHASE OF THE PROJECT.",2023,2024,0.0
Pavement Asset Management,District 12,Letcher,,KY 15,WHITESBURG BYPASS ROAD,C,FD05,,1100,182167,9421001C,2.3200,BIT SURF & RESTORE,1,1,94210,2019-12-09,(KY 15) (MP 0.000) BEGINNING AT THE INTERSECTION WITH US 119 EXTENDING NORTHERLY TO 185 FEET NORTH OF THE INTERSECTION WITH KY 15X (MP 2.319),THIS MODIFICATION PROVIDES ADDITIONAL FD05 STATE FUNDS TO COVER BILL; EXCEEDS AVAILABLE FUNDING REMAINING.,2020,2020,45000.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,R,FD52,,1100,252971,1552401C,0.0080,BRIDGE REPLACEMENT,3,3,15524,2025-03-10,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2025,0.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,,1100,252971,1552401C,0.0080,BRIDGE REPLACEMENT,3,3,15524,2025-03-10,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2025,0.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,C,FD52,Y115,1200,252971,1552401C,0.0080,BRIDGE REPLACEMENT,3,3,15524,2025-03-10,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2025,563040.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,D,FD52,Y110,1200,252971,1552401C,0.0080,BRIDGE REPLACEMENT,3,3,15524,2025-03-10,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2025,0.0
Bridge Asset Management,District 12,Letcher,12-10117.00,KY 805,KY-805,U,FD52,,1100,252971,1552401C,0.0080,BRIDGE REPLACEMENT,3,3,15524,2025-03-10,BRIDGE PROJECT IN LETCHER COUNTY ON (067B00023N) KY-805 AT Potter Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2025,0.0
Highway Improvement,District 12,Letcher,,KY 2036,KY 2036,C,FD51,,1300,,1700101C,,RESTORATION & REHAB,0,0,17001,2023-08-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2036 AT MP 4.07.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,2878.5
Highway Improvement,District 12,Letcher,,KY 2036,KY 2036,C,EK51,,1300,,1700101C,,RESTORATION & REHAB,0,0,17001,2023-08-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2036 AT MP 4.07.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,959.5
Highway Improvement,District 12,Letcher,, ,"KY 2034, KY 3410 &amp; KY 343",C,FD51,,1300,,1700301C,,RESTORATION & REHAB,0,0,17003,2023-08-08,"RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 2.742 AND MP 3.259; KY 3410 AT MP 0.825 AND MP 0.080; AND KY 343 AT MP 0.988, 1.289 AND MP 3.890.",#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,58887.0
Highway Improvement,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1300,,2020301C,,RESTORATION & REHAB,0,0,20203,2025-09-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 3.361.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,7086.75
Highway Improvement,District 12,Letcher,, ,"KY 2034, KY 3410 &amp; KY 343",C,EK51,,1300,,1700301C,,RESTORATION & REHAB,0,0,17003,2023-08-08,"RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 2.742 AND MP 3.259; KY 3410 AT MP 0.825 AND MP 0.080; AND KY 343 AT MP 0.988, 1.289 AND MP 3.890.",#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,19629.0
Highway Improvement,District 12,Letcher,,KY 2036,KY 2036,C,FD51,,1300,,1700501C,,RESTORATION & REHAB,0,0,17005,2023-08-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2036 AT MP 1.022 AND MP 3.701.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,13197.0
Highway Improvement,District 12,Letcher,,KY 2036,KY 2036,C,EK51,,1300,,1700501C,,RESTORATION & REHAB,0,0,17005,2023-08-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2036 AT MP 1.022 AND MP 3.701.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,4399.0
Highway Improvement,District 12,Letcher,,KY 2034,KY 2034,C,FD51,,1100,,2020301C,,RESTORATION & REHAB,0,0,20203,2025-09-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 2034 AT MP 3.361.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,2362.25
