TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Safety,District 07,Fayette,07-00956.00,I 75,I-75 SB RAMP,C,FD52,ZS30,1200,204404,1201001C,,ROADWAY SAFETY-M&P,0,0,12010,2020-05-29,INSTALLATION OF HIGH FRICTION SURFACE TREATMENT ON RAMP I-75 SB TO I-64 WB FROM MP .550 TO MP .820 IN FAYETTE COUNTY (2018BOP),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2020,2020,65700.0
Safety,District 07,Fayette,07-00951.00, ,W MAIN ST LEESTOWN RD,C,FD52,ZS30,1200,204122,1201401C,,ROADWAY SAFETY-M&P,0,0,12014,2020-05-29,INSTALLATION OF STRIPING ON US 421 IN FAYETTE COUNTY. (2018BOP),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2020,2020,429000.0
Safety,District 07,Fayette,07-09023.00, ,FAYETTE COUNTY ROAD SAFETY PLA,P,FD52,ZS30,1200,,1220401P,,ROADWAY SAFETY-M&P,0,0,12204,2020-09-10,KYTC-LFUCG JOINT ROADWAY SAFETY PLAN FOR ALL PUBLIC ROADS IN FAYETTE COUNTY.,"THIS AUTHORIZATION PROVIDES $350,000 FD52 PLANNING FUNDS WITH STATE MATCHING FUNDS FOR THE KYTC-LFUCG JOINT ROADWAY SAFETY PLAN.",2021,2021,315000.0
Safety,District 07,Fayette,07-09023.00, ,FAYETTE COUNTY ROAD SAFETY PLA,P,FD52,ZS30,1100,,1220401P,,ROADWAY SAFETY-M&P,0,0,12204,2020-09-10,KYTC-LFUCG JOINT ROADWAY SAFETY PLAN FOR ALL PUBLIC ROADS IN FAYETTE COUNTY.,"THIS AUTHORIZATION PROVIDES $350,000 FD52 PLANNING FUNDS WITH STATE MATCHING FUNDS FOR THE KYTC-LFUCG JOINT ROADWAY SAFETY PLAN.",2021,2021,35000.0
Safety,District 07,Fayette,07-09031.00,KY 1927,LIBERTY RD TODDS RD,C,FD04,,1100,,1493401C,0.1000,ROADWAY SAFETY-M&P,0,0,14934,2022-04-18,School flashers at Liberty Elementary. (2020BOP)(2021SCHSAF),THIS AUTHORIZATION PROVIDES STATE (FD04) FUNDS FOR THE CONSTRUCTION ACTIVITIES THROUGH STATE FORCES OR MA.,2022,2022,23000.0
Safety,District 07,Fayette,07-09017.00,KY 57,"BRIAR HILL ROAD,BRIAR HILL ROA",C,FD04,,1100,224407,1598002C,,ROADWAY SAFETY-M&P,0,0,15980,2022-11-10,"BRIAR HILL ROAD (KY 57) (MP 3.050) BEGINNING AT KY 1970 EXTENDING NORTH TO THE PAVEMENT JOINT 0.01 MILES NORTH OF KY 1973. (MP 6.766), A DISTANCE OF 3.71 MILES. ASPHALT RESURFACING.,BRIAR HILL ROAD (KY 57) (MP 1.292) FROM 1.292 MILES EAST OF KY 4 EXTENDING EAST TO KY 2335 (MP 7.800), A DISTANCE OF 6.51 MILES. ASPHALT PAVEMENT &amp; ROADWAY REHAB. SYP NO. 07-09017.00.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% ENGINEERING.,2023,2023,1907400.0
Safety,District 07,Fayette,,KY 57,"BRIAR HILL ROAD,BRIAR HILL ROA",C,FD05,,1100,224407,1598002C,,ROADWAY SAFETY-M&P,0,0,15980,2022-11-10,"BRIAR HILL ROAD (KY 57) (MP 3.050) BEGINNING AT KY 1970 EXTENDING NORTH TO THE PAVEMENT JOINT 0.01 MILES NORTH OF KY 1973. (MP 6.766), A DISTANCE OF 3.71 MILES. ASPHALT RESURFACING.,BRIAR HILL ROAD (KY 57) (MP 1.292) FROM 1.292 MILES EAST OF KY 4 EXTENDING EAST TO KY 2335 (MP 7.800), A DISTANCE OF 6.51 MILES. ASPHALT PAVEMENT &amp; ROADWAY REHAB. SYP NO. 07-09017.00.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% ENGINEERING.,2023,2023,673860.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601D,,ROADWAY SAFETY-M&P,0,4,16346,2023-03-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $80,000 OF FEDERAL SLX FUNDS FOR THE DESIGN PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2023,2023,20000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601D,,ROADWAY SAFETY-M&P,0,4,16346,2023-03-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $80,000 OF FEDERAL SLX FUNDS FOR THE DESIGN PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2023,2023,80000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601D,,ROADWAY SAFETY-M&P,1,4,16346,2024-02-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE ADDITIONAL $23,318 FEDERAL SLX FUNDS FOR THE DESIGN PHASE TO COVER COST INCREASES (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2024,2024,23318.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601D,,ROADWAY SAFETY-M&P,1,4,16346,2024-02-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE ADDITIONAL $23,318 FEDERAL SLX FUNDS FOR THE DESIGN PHASE TO COVER COST INCREASES (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2023,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601D,,ROADWAY SAFETY-M&P,1,4,16346,2024-02-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE ADDITIONAL $23,318 FEDERAL SLX FUNDS FOR THE DESIGN PHASE TO COVER COST INCREASES (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2023,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601D,,ROADWAY SAFETY-M&P,1,4,16346,2024-02-28,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE ADDITIONAL $23,318 FEDERAL SLX FUNDS FOR THE DESIGN PHASE TO COVER COST INCREASES (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2024,2024,5829.5
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601D,,ROADWAY SAFETY-M&P,2,4,16346,2024-03-21,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $25,000 FD04 FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES. ",2023,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601D,,ROADWAY SAFETY-M&P,2,4,16346,2024-03-21,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $25,000 FD04 FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES. ",2023,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD04,,1100,,1634601D,,ROADWAY SAFETY-M&P,2,4,16346,2024-03-21,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $25,000 FD04 FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES. ",2024,2024,25000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601D,,ROADWAY SAFETY-M&P,2,4,16346,2024-03-21,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $25,000 FD04 FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES. ",2024,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601D,,ROADWAY SAFETY-M&P,2,4,16346,2024-03-21,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $25,000 FD04 FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES. ",2024,2024,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2023,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,R,FD52,Y230,1100,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2025,2025,31250.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD04,,1100,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2023,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,R,FD52,Y230,1200,,1634601R,,ROADWAY SAFETY-M&P,3,4,16346,2025-05-06,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $125,000 FEDERAL SLX FUNDS FOR THE ROW PHASE  (STATE MATCH). ADMINISTERED BY DISTRICT 7. ",2025,2025,125000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,U,FD52,Y230,1200,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2025,2025,136000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2023,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,R,FD52,Y230,1100,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2025,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD04,,1100,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2023,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,U,FD52,,1100,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2025,2025,34000.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1100,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,D,FD52,Y230,1200,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2024,2025,0.0
Highway Improvement,District 07,Fayette,07-00454.00, ,W MAIN STREET,R,FD52,Y230,1200,,1634601U,,ROADWAY SAFETY-M&P,4,4,16346,2025-06-02,WEST MAIN AND BUCHANAN SAFETY IMPROVEMENTS. CONSTRUCTION OF A WB LEFT TURN LANE FROM W MAIN TO BUCHANAN AND RIGHT AND LEFT TURN LANES FROM BUCHANAN TO W MAIN.,"OBLIGATE $136,000 FEDERAL SLX FUNDS FOR THE UTILITY PHASE (STATE MATCH). ADMINISTERED BY DISTRICT 7.",2025,2025,0.0
Safety,District 07,Fayette,07-00971.00,I 75,I-75 RAMP to KY 922,C,FD52,MS3E,1200,234705,1673001C,,ROADWAY SAFETY-M&P,0,0,16730,2023-06-15,"Installation of High Friction Surface Treatment on I-75 Ramp 711 from MP 0.20 to MP 0.425 in Fayette County, KY. (2022BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2023,2023,150670.8
Safety,District 07,Fayette,07-00971.00,I 75,I-75 RAMP to KY 922,C,FD52,MS3E,1100,234705,1673001C,,ROADWAY SAFETY-M&P,0,0,16730,2023-06-15,"Installation of High Friction Surface Treatment on I-75 Ramp 711 from MP 0.20 to MP 0.425 in Fayette County, KY. (2022BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2023,2023,16741.2
Safety,District 07,Fayette,07-00972.00,I 75,I-75 RAMP to KY 1425,C,FD52,MS3E,1200,234705,1673101C,,ROADWAY SAFETY-M&P,0,0,16731,2023-06-15,"Installation of High Friction Surface Treatment on I-75 Ramp 331 from MP 0.00 to MP 0.396 in Fayette County, KY. (2022BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2023,2023,70951.5
Safety,District 07,Fayette,07-00972.00,I 75,I-75 RAMP to KY 1425,C,FD52,YS30,1100,234705,1673101C,,ROADWAY SAFETY-M&P,0,0,16731,2023-06-15,"Installation of High Friction Surface Treatment on I-75 Ramp 331 from MP 0.00 to MP 0.396 in Fayette County, KY. (2022BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2023,2023,7883.5
Safety,District 07,Fayette,07-00963.00,CS 4009,ALEXANDRIA DR,C,FD52,YS30,1100,234418,1752201C,,ROADWAY SAFETY-M&P,0,1,17522,2023-11-20,Construction of a left turn lane at the intersection of CS 4009 (Alexandria Dr.) &amp; CS 4871 (Trailwood Ln.) (2022BOP),THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2024,2024,44476.7
Safety,District 07,Fayette,07-00963.00,CS 4009,ALEXANDRIA DR,C,FD52,YS30,1200,234418,1752201C,,ROADWAY SAFETY-M&P,0,1,17522,2023-11-20,Construction of a left turn lane at the intersection of CS 4009 (Alexandria Dr.) &amp; CS 4871 (Trailwood Ln.) (2022BOP),THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2024,2024,400290.3
Safety,District 07,Fayette,07-00963.00,CS 4009,ALEXANDRIA DR,C,FD52,YS30,1100,234418,1752202C,,ROADWAY SAFETY-M&P,1,1,17522,2023-12-04,Construction of a left turn lane at the intersection of CS 4009 (Alexandria Dr.) &amp; CS 4871 (Trailwood Ln.) (2022BOP),"THIS MODIFICATION MOVES THE 10% MATCHING FUNDS, $44,476.70, FROM FD52 1100 FUNDS TO FD52 1300 FUNDS PER THE MOU WITH LEXINGTON FAYETTE URBAN COUNTY GOVERNMENT. ",2024,2024,0.0
Safety,District 07,Fayette,07-00963.00,CS 4009,ALEXANDRIA DR,C,FD52,YS30,1300,234418,1752202C,,ROADWAY SAFETY-M&P,1,1,17522,2023-12-04,Construction of a left turn lane at the intersection of CS 4009 (Alexandria Dr.) &amp; CS 4871 (Trailwood Ln.) (2022BOP),"THIS MODIFICATION MOVES THE 10% MATCHING FUNDS, $44,476.70, FROM FD52 1100 FUNDS TO FD52 1300 FUNDS PER THE MOU WITH LEXINGTON FAYETTE URBAN COUNTY GOVERNMENT. ",2024,2024,44476.7
Safety,District 07,Fayette,07-00963.00,CS 4009,ALEXANDRIA DR,C,FD52,YS30,1200,234418,1752202C,,ROADWAY SAFETY-M&P,1,1,17522,2023-12-04,Construction of a left turn lane at the intersection of CS 4009 (Alexandria Dr.) &amp; CS 4871 (Trailwood Ln.) (2022BOP),"THIS MODIFICATION MOVES THE 10% MATCHING FUNDS, $44,476.70, FROM FD52 1100 FUNDS TO FD52 1300 FUNDS PER THE MOU WITH LEXINGTON FAYETTE URBAN COUNTY GOVERNMENT. ",2024,2024,-44476.7
Safety,District 07,Fayette,07-00967.00,US 68,HARRODSBURG RD S BROADWAY,C,FD52,YS30,1200,234418,1752401C,,ROADWAY SAFETY-M&P,0,0,17524,2023-11-20,Minor widening of US 68 to allow for a longer Northbound left turn lane onto Red Mile Rd. (2022BOP),THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2024,2024,261339.3
Safety,District 07,Fayette,07-00967.00,US 68,HARRODSBURG RD S BROADWAY,C,FD52,YS30,1100,234418,1752401C,,ROADWAY SAFETY-M&P,0,0,17524,2023-11-20,Minor widening of US 68 to allow for a longer Northbound left turn lane onto Red Mile Rd. (2022BOP),THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2024,2024,29037.7
Highway Improvement,District 07,Fayette,07-00462.00, ,W NEW CIRCLE RD E NEW CIRCLE R,D,FD52,,1100,,1797401D,1.4000,ROADWAY SAFETY-M&P,0,0,17974,2024-05-06,SAFETY IMPROVEMENTS TO NEW CIRCLE ROAD BETWEEN BOARDWALK AND BRYAN STATION ROAD. - STATE FUNDED COMPONENT OF FEDERAL GRANT RECEIVED IN LATE 2023.,"THIS AUTHORIZATION PROVIDES $1,500,000 FEDERAL SLX FUNDS FOR THE DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH)",2024,2024,300000.0
Highway Improvement,District 07,Fayette,07-00462.00, ,W NEW CIRCLE RD E NEW CIRCLE R,D,FD52,Y230,1200,,1797401D,1.4000,ROADWAY SAFETY-M&P,0,0,17974,2024-05-06,SAFETY IMPROVEMENTS TO NEW CIRCLE ROAD BETWEEN BOARDWALK AND BRYAN STATION ROAD. - STATE FUNDED COMPONENT OF FEDERAL GRANT RECEIVED IN LATE 2023.,"THIS AUTHORIZATION PROVIDES $1,500,000 FEDERAL SLX FUNDS FOR THE DESIGN PHASE OF THE PROJECT. (STATE FUND MATCH)",2024,2024,1200000.0
Safety,District 07,Fayette,07-00991.00,I 75,I-75 RAMP to US 60,C,FD52,YS30,1100,254707,1924601C,,ROADWAY SAFETY-M&P,0,0,19246,2025-04-17,"Installation of High Friction Surface Treatment on I 75 Ramp in Fayette County, KY. (2024BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2025,2025,10000.0
Safety,District 07,Fayette,07-00991.00,I 75,I-75 RAMP to US 60,C,FD52,YS30,1200,254707,1924601C,,ROADWAY SAFETY-M&P,0,0,19246,2025-04-17,"Installation of High Friction Surface Treatment on I 75 Ramp in Fayette County, KY. (2024BOP)",THIS AUTHORIZATION PROVIDES FD52 HSIP FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2025,2025,90000.0
Highway Improvement,District 07,Fayette,, ,VARIOUS ROUTES,C,FD04,,1100,,1989301C,,ROADWAY SAFETY-M&P,0,0,19893,2025-07-21,"SAFETY PROJECT TO UPGRADE DIAGRAMMATIC SIGNS IN LEXINGTON, KENTUCKY. ","THIS AUTHORIZATION PROVIDES $90,000 OF FD04 STATE FUNDS FOR SAFETY PROJECT TO UPGRADE DIAGRAMMATIC SIGNS IN LEXINGTON, KENTUCKY. RBR ",2026,2026,90000.0
Safety,District 07,Fayette,07-09006.50,CS 4524,"W LOUDON AVE,MAN O WAR BLVD,OL",C,FD52,ZS30,1200,204118,9353805C,,ROADWAY SAFETY-M&P,2,8,93538,2020-09-10,REBUILD THE TRAFFIC SIGNAL AND CONSTRUCT PEDESTRIAN IMPROVEMENTS AT THE INTERSECTION OF US 27 &amp; W MAXWELL ST. (2018BOP),"THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING, 100% FEDERAL.",2021,2021,277880.0
