TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 10,Magoffin,, ,KY 1635 &amp; KY 1471,C,FD51,,1300,,1741601C,,RESTORATION & REHAB,0,0,17416,2023-10-24,RESTORE FLOOD DAMAGED ROADWAY ON KY 1635 AT MP 1.061 AND ON KY 1471 AT MP 1.131.,#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,51464.25
Highway Improvement,District 10,Magoffin,,KY 867,ROUTE KY 867,C,FD51,,1300,,1126101C,,RESTORATION & REHAB,0,0,11261,2019-11-01,RESTORE STORM DAMAGED ROADWAY ON KY 867 AT MP 1.25.  JL,"DISASTER #4428 - SPRING 2019, FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  JL",2020,2020,20141.25
Highway Improvement,District 10,Magoffin,,KY 867,KY 867,C,FD51,,1300,,1762501C,,RESTORATION & REHAB,0,0,17625,2023-12-11,RESTORE FLOOD DAMAGED ROADWAY ON KY 867 AT MPS 8.714 AND 8.86.,DISASTER #4711 – EKY FEBRUARY 2023 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.  ,2024,2024,64032.75
Highway Improvement,District 10,Magoffin,,CR 1320,WILLIAMS FORK ROAD,C,CB06,,1100,,1192601C,1.5650,BIT. RESURFACE,0,0,11926,2020-04-17,BIT RESURFACING FROM KY 364 (MP 0.000) EXTENDING NORTH TO THE MORGAN COUNTY LINE (MP 1.565),COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2020,2020,99940.0
Highway Improvement,District 10,Magoffin,, ,VARIOUS COUNTY ROADS,C,FD39,,1100,,1150401C,,NOT APPLICABLE,0,0,11504,2019-12-09,RESURFACE VARIOUS ROADS IN MAGOFFIN COUNTY,"THIS AUTHORIZATION PROVIDES $345,080 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE MAGOFFIN COUNTY UP TO $345,080 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,345080.0
Highway Improvement,District 10,Magoffin,,KY 542,KY 542,C,FD51,,1300,,1770601C,,RESTORATION & REHAB,0,0,17706,2024-01-10,"RESTORE FLOOD DAMAGED ROADWAY ON KY 542 AT MP 3.153, MP 3.192, MP 3.662, AND MP 5.468-5.482. ",#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,156192.0
Rural Roads Projects,District 10,Magoffin,,KY 378,"KY 3333,KY 378",C,CB06,,1100,213151,1397601C,3.7030,BIT. RESURFACE,0,0,13976,2021-08-31,"FROM KY 1081 EXTENDING NORTH TO 0.265 MILES NORTH OF J L BROWN CEMETERY RD,FROM 0.030 MILES EAST OF PIONEER RD EXTENDING EAST TO KY 30",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2022,2022,447451.0
Highway Improvement,District 10,Magoffin,10-03203.10, ,"DAWKINS TRAIL,DAWKINS TRAIL",C,FD52,Y600,1100,,9357401R,,TRANS ENHANCEMENT,2,3,93574,2023-07-17,"CONSTRUCT 2.10 MILES OF NEW TRAIL OVER THE CARVER TUNNEL FROM MP 25.10 TO MP 26.15,CONSTRUCT 2.10 MILES OF NEW TRAIL OVER THE CARVER TUNNEL FROM MP 25.10 TO MP 26.15","OBLIGATE $390,000 OF FEDERAL CARB FUNDS FOR THE RIGHT OF WAY PHASE (STATE MATCH). ",2023,2024,0.0
Highway Improvement,District 10,Magoffin,10-03203.30, ,"DAWKINS TRAIL,DAWKINS TRAIL",R,FD52,Y600,1100,,9357401R,,TRANS ENHANCEMENT,2,3,93574,2023-07-17,"CONSTRUCT 2.10 MILES OF NEW TRAIL OVER THE CARVER TUNNEL FROM MP 25.10 TO MP 26.15,CONSTRUCT 2.10 MILES OF NEW TRAIL OVER THE CARVER TUNNEL FROM MP 25.10 TO MP 26.15","OBLIGATE $390,000 OF FEDERAL CARB FUNDS FOR THE RIGHT OF WAY PHASE (STATE MATCH). ",2024,2024,97500.0
Highway Improvement,District 10,Magoffin,,"KY 1081, KY 1081","KY 1081,KY 1081",C,CB06,,1100,,1695001C,0.0419,SLIP OR SLIDE REPAIR,0,1,16950,2023-07-25,"SLIDE REPAIR - FROM MORGAN CO LINE, SOUTH 0.570 MILES, EXTENDING SOUTH TO ENDING MP 0.590.,SLIDE REPAIR - FROM CUSTER ALLEN ROAD (CR 1338), SOUTH 0.116 MILES (1.649 MP), EXTENDING SOUTH TO ENDING MP 1.671",WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.,2024,2024,85000.0
Highway Improvement,District 10,Magoffin,,KY 378,KY 378,C,CB01,,1100,,1177401C,0.0020,DRAINAGE STRUCTURE,0,0,11774,2020-02-26,DRAINAGE STRUCTURE LOCATED 0.048 MILE SOUTH OF DALLAS PATRICK ROAD AT MILE POINT 5.5.,WORK TO BE PERFORMED BY DOH FORCES/PRICE CONTRACT. RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT.,2020,2020,50000.0
Highway Improvement,District 10,Magoffin,, ,KY 3337,C,CB01,,1100,,1375201C,0.0190,SLIP OR SLIDE REPAIR,0,0,13752,2021-07-27,SLIDE REPAIR LOCATED 0.059 MILE SOUTH OF JACKIE CONLEY CEMETERY ROAD AT MILE POINT 1.102,WORK TO BE PERFORMED BY STATE FORCES/PRICE CONTRACT.  RS EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  ,2022,2022,26000.0
Highway Improvement,District 10,Magoffin,10-00126.50,KY 9009,BERT T COMBS-MOUNTAIN PKWY EXT,C,FD52,Z001,1200,161268,6170805C,,MAJOR WIDENING,28,32,61708,2021-04-12,"MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM CR 1226 PARKWAY ROAD TUNNEL (MP 59.3) TO 0.4 MI EAST OF THE KY-134 JOHNSON CREEK BRIDGE - SECTION 6.(12CCR)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.45 MI W OF KY 205 (MP 56.8) TO CR 1226 PARKWAY ROAD TUNNEL (MP 59.30). (2012BOP)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.4 MI E OF THE KY-134 JOHNSON CREEK BR TO 0.3 MI W OF KY 3047 - SECTION 5. (14CCR)(16CCR)","THIS MODIFICATION PROVIDES ADDITIONAL $6,000,000 FD52 NHPP FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT, TOLL CREDIT MATCH.",2021,2021,2000000.0
Pavement Asset Management,District 10,Magoffin,,KY 1081,COON CREEK ROAD,C,FD04,,1100,242323,1873201C,0.1300,ROADWAY SAFETY-M&P,0,0,18732,2024-11-20,"COON CREEK ROAD (KY 1081) (MP 8.552) FROM 2,582 FEET EAST OF ED HENSLEY ROAD EXTENDING NORTH TO 3,342 EAST OF ED HENSLEY ROAD. (MP 8.696), A DISTANCE OF 0.14 MILES. GUARDRAIL. SYP NO. 10-4316.00.  (LET WITH 10-4312)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 15% FOR ENGINEERING.,2025,2025,40020.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,R,FD52,,1100,,1526001U,,MAJOR WIDENING,4,5,15260,2024-04-05,MOUNTAIN PARKWAY CORRIDOR: EXTEND THE FOUR LANE MOUNTAIN PARKWAY FROM US 460 TO THE MAGOFFIN/FLOYD COUNTY LINE. (2022CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR DESIGN AND RIGHT OF WAY. FUNDING FOR THE R/W PHASE OF THIS PROJECT IS PART OF THE “ADVANCE ACQUISITION OF R/W” PROGRAM TEMPORARILY USING STATE FUNDS, AND THE R/W PHASE WILL BE PROGRAMMED FOR REIMBURSEMENT OF FEDERAL FUNDING UPON COMPLETION OF THE PROJECT ENVIRONMENTAL DOCUMENT. THIS AUTHORIZATION ALSO PROVIDES INITIAL PARTIAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR EARLY UTILITY ACCOMODATIONS. THIS IS A PROGRESSIVE DESIGN BUILD PROJECT.",2022,2024,0.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,R,FD52,Y001,1200,,1526001U,,MAJOR WIDENING,4,5,15260,2024-04-05,MOUNTAIN PARKWAY CORRIDOR: EXTEND THE FOUR LANE MOUNTAIN PARKWAY FROM US 460 TO THE MAGOFFIN/FLOYD COUNTY LINE. (2022CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR DESIGN AND RIGHT OF WAY. FUNDING FOR THE R/W PHASE OF THIS PROJECT IS PART OF THE “ADVANCE ACQUISITION OF R/W” PROGRAM TEMPORARILY USING STATE FUNDS, AND THE R/W PHASE WILL BE PROGRAMMED FOR REIMBURSEMENT OF FEDERAL FUNDING UPON COMPLETION OF THE PROJECT ENVIRONMENTAL DOCUMENT. THIS AUTHORIZATION ALSO PROVIDES INITIAL PARTIAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR EARLY UTILITY ACCOMODATIONS. THIS IS A PROGRESSIVE DESIGN BUILD PROJECT.",2022,2024,0.0
Highway Improvement,District 10,Magoffin,,KY 542,KY 542,C,EK51,,1300,,1770601C,,RESTORATION & REHAB,0,0,17706,2024-01-10,"RESTORE FLOOD DAMAGED ROADWAY ON KY 542 AT MP 3.153, MP 3.192, MP 3.662, AND MP 5.468-5.482. ",#4663 - JULY 2022 FLOOD EVENT - FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2024,2024,52064.0
Pavement Asset Management,District 10,Magoffin,,KY 7,SALYERSVILLE TO HINDMAN,C,FD05,,1100,192336,1096301C,2.8220,BIT SURF & RESTORE,0,0,10963,2019-09-14,(MP 21.000) BEGIN 0.427 MILES SOUTH OF LAWRENCE STEPHENS ROAD EXTENDING NORTH TO 0.108 MILES NORTH OF KY 1090 (MP 23.822),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2020,2020,430083.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,R,FD52,Y001,1200,,1526001U,,MAJOR WIDENING,4,5,15260,2024-04-05,MOUNTAIN PARKWAY CORRIDOR: EXTEND THE FOUR LANE MOUNTAIN PARKWAY FROM US 460 TO THE MAGOFFIN/FLOYD COUNTY LINE. (2022CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR DESIGN AND RIGHT OF WAY. FUNDING FOR THE R/W PHASE OF THIS PROJECT IS PART OF THE “ADVANCE ACQUISITION OF R/W” PROGRAM TEMPORARILY USING STATE FUNDS, AND THE R/W PHASE WILL BE PROGRAMMED FOR REIMBURSEMENT OF FEDERAL FUNDING UPON COMPLETION OF THE PROJECT ENVIRONMENTAL DOCUMENT. THIS AUTHORIZATION ALSO PROVIDES INITIAL PARTIAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR EARLY UTILITY ACCOMODATIONS. THIS IS A PROGRESSIVE DESIGN BUILD PROJECT.",2024,2024,4400000.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,U,FD52,Y001,1200,,1526001U,,MAJOR WIDENING,4,5,15260,2024-04-05,MOUNTAIN PARKWAY CORRIDOR: EXTEND THE FOUR LANE MOUNTAIN PARKWAY FROM US 460 TO THE MAGOFFIN/FLOYD COUNTY LINE. (2022CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR DESIGN AND RIGHT OF WAY. FUNDING FOR THE R/W PHASE OF THIS PROJECT IS PART OF THE “ADVANCE ACQUISITION OF R/W” PROGRAM TEMPORARILY USING STATE FUNDS, AND THE R/W PHASE WILL BE PROGRAMMED FOR REIMBURSEMENT OF FEDERAL FUNDING UPON COMPLETION OF THE PROJECT ENVIRONMENTAL DOCUMENT. THIS AUTHORIZATION ALSO PROVIDES INITIAL PARTIAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS FOR EARLY UTILITY ACCOMODATIONS. THIS IS A PROGRESSIVE DESIGN BUILD PROJECT.",2024,2024,1200000.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,D,FD52,,1100,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2023,2025,0.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,R,FD52,,1100,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2022,2025,0.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,U,FD52,Y001,1200,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2024,2025,0.0
Highway Improvement,District 10,Magoffin,,KY 1471,KY 1471,C,FD51,,1100,,1510601C,,RESTORATION & REHAB,0,0,15106,2022-06-09,RESTORE STORM DAMAGED ROADWAY ON KY 1471 AT MP 3.654.,DISASTER #4595 - 2021 FLOODING EVENT; FEMA WILL REIMBURSE THE CABINET 90% OF THE PROJECT COST.  ,2022,2022,2847.1
Highway Improvement,District 10,Magoffin,10-00126.70,KY 9009,BERT T COMBS-MOUNTAIN PKWY EXT,C,FD52,Z001,1200,161268,6170805C,,MAJOR WIDENING,28,32,61708,2021-04-12,"MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM CR 1226 PARKWAY ROAD TUNNEL (MP 59.3) TO 0.4 MI EAST OF THE KY-134 JOHNSON CREEK BRIDGE - SECTION 6.(12CCR)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.45 MI W OF KY 205 (MP 56.8) TO CR 1226 PARKWAY ROAD TUNNEL (MP 59.30). (2012BOP)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.4 MI E OF THE KY-134 JOHNSON CREEK BR TO 0.3 MI W OF KY 3047 - SECTION 5. (14CCR)(16CCR)","THIS MODIFICATION PROVIDES ADDITIONAL $6,000,000 FD52 NHPP FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT, TOLL CREDIT MATCH.",2021,2021,2000000.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,D,FD52,Y001,1200,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2022,2025,0.0
Highway Improvement,District 10,Magoffin,10-00169.10,KY 114,MT PARKWAY EXTENSION,C,FD52,,1100,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2025,2025,96500000.0
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,R,FD52,Y001,1200,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2022,2025,0.0
Highway Improvement,District 10,Magoffin,10-00169.10,KY 114,MT PARKWAY EXTENSION,C,FD58,,1000,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2025,2025,150000000.0
Highway Improvement,District 10,Magoffin,10-00169.10,KY 114,MT PARKWAY EXTENSION,C,FD52,Y464,1200,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2025,2025,116320000.0
Highway Improvement,District 10,Magoffin,,KY 1766,KY 1766,C,CB01,,1100,,1625401C,0.0280,SLIP OR SLIDE REPAIR,0,0,16254,2023-02-21,"SLIDE REPAIR - FROM S PUNCHEON RIGHT FRK (CR 1124), EAST 0.04 MILES AT 0.996 MP, EXTENDING EAST TO ENDING MP 1.024. ",WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.,2023,2023,58000.0
Safety,District 10,Magoffin,10-09011.10,KY 7,KY-7 GARDNER TRL,R,FD52,LS30,1200,204408,9353101R,,ROADWAY SAFETY-M&P,5,5,93531,2020-08-27,,,2020,2021,0.0
Rural Roads Projects,District 10,Magoffin,,KY 364,"KY 2020 (KY 2020),KY 364 (KY 3",C,CB06,,1100,253045,1983401C,6.2270,BIT. RESURFACE,0,0,19834,2025-07-11,"BIT. RESURFACING - FROM KY 40, EXTENDING EASTERLY TO US 460. ,BIT. RESURFACING - FROM PHIPPS CRK (CR 1047), EXTENDING NORTHERLY TO THE MAGOFFIN / MORGAN CO LINE. ",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. &amp; ENGR. ,2026,2026,765581.0
Highway Improvement,District 10,Magoffin,10-00126.70,KY 9009,BERT T COMBS-MOUNTAIN PKWY EXT,D,FD52,Z240,1200,161268,6170805C,,MAJOR WIDENING,28,32,61708,2021-04-12,"MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM CR 1226 PARKWAY ROAD TUNNEL (MP 59.3) TO 0.4 MI EAST OF THE KY-134 JOHNSON CREEK BRIDGE - SECTION 6.(12CCR)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.45 MI W OF KY 205 (MP 56.8) TO CR 1226 PARKWAY ROAD TUNNEL (MP 59.30). (2012BOP)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.4 MI E OF THE KY-134 JOHNSON CREEK BR TO 0.3 MI W OF KY 3047 - SECTION 5. (14CCR)(16CCR)","THIS MODIFICATION PROVIDES ADDITIONAL $6,000,000 FD52 NHPP FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT, TOLL CREDIT MATCH.",2020,2021,0.0
Bridge Asset Management,District 10,Magoffin,10-10015.00,CR 1032,WHITELICK BRANCH RD,C,FD55,,1100,195121,1042402C,,BRIDGE REHAB,0,0,10424,2019-08-09,ADDRESS DEFICIENCIES OF WHITE BRANCH BRIDGE OVER STATE ROAD FORK. (077C00036N),"SCHEDULED FOR JULY 26, 2019 LETTING.  JL",2020,2020,100725.51
Highway Improvement,District 10,Magoffin,10-00169.00,KY 114,MT PARKWAY EXTENSION,D,FD52,,1100,,1526001C,,MAJOR WIDENING,5,5,15260,2025-01-21,"CONSTRUCT AN APPROXIMATELY 12.6 MILE ROADWAY CONNECTING THE EXISTING MT. PARKWAY AT US 460 IN SALYERSVILLE, KY TO EXISTING KY 114 AT PRESTONSBURG, KY. (INFRA GRANT)","THIS AUTHORIZATION PROVIDES $116,320,000 FD52 INFRA FUNDS, $130,180,000 FD52 NH FUNDS WITH $150,000,000 GENERAL FUNDS AND $96,500,000 STATE FUNDS TO BE PROVIDED FOR THE  PER THE INFRA GRANT AGREEMENT.",2024,2025,0.0
Bridge Asset Management,District 10,Magoffin,10-10015.00,CR 1032,WHITELICK BRANCH RD,C,FD55,Z233,1200,195121,1042402C,,BRIDGE REHAB,0,0,10424,2019-08-09,ADDRESS DEFICIENCIES OF WHITE BRANCH BRIDGE OVER STATE ROAD FORK. (077C00036N),"SCHEDULED FOR JULY 26, 2019 LETTING.  JL",2020,2020,402902.04
Highway Improvement,District 10,Magoffin,10-00126.40,KY 9009,BERT T COMBS-MOUNTAIN PKWY EXT,C,FD52,Z001,1200,161268,6170805C,,MAJOR WIDENING,28,32,61708,2021-04-12,"MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM CR 1226 PARKWAY ROAD TUNNEL (MP 59.3) TO 0.4 MI EAST OF THE KY-134 JOHNSON CREEK BRIDGE - SECTION 6.(12CCR)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.45 MI W OF KY 205 (MP 56.8) TO CR 1226 PARKWAY ROAD TUNNEL (MP 59.30). (2012BOP)(14CCR)(16CCR),MOUNTAIN PARKWAY CORRIDOR: WIDEN THE MOUNTAIN PARKWAY TO 4 LANES FROM 0.4 MI E OF THE KY-134 JOHNSON CREEK BR TO 0.3 MI W OF KY 3047 - SECTION 5. (14CCR)(16CCR)","THIS MODIFICATION PROVIDES ADDITIONAL $6,000,000 FD52 NHPP FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT, TOLL CREDIT MATCH.",2020,2021,0.0
Pavement Asset Management,District 10,Magoffin,,KY 30,HENDRICKS-SALYERSVILLE,C,FD05,,1100,222018,1463101C,,BIT SURF & RESTORE,0,0,14631,2022-02-16,"HENDRICKS - SALYERSVILLE (KY 30) (MP 9.090) BEGINNING 0.057 MILES EAST OF THE KY 9009 WESTBOUND OFF RAMP EXTENDING EAST TO US 460. (MP 10.928), A DISTANCE OF 1.83 MILES. PAVEMENT (WITH ALTERNATES).",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS FOR THE PROJECT PLUS 15% ENGINEERING.,2022,2022,214360.0
Pavement Asset Management,District 10,Magoffin,,KY 7,ROYALTON-SALYERSVILLE ,C,FD05,,1100,222017,1463001C,,BIT SURF & RESTORE,0,0,14630,2022-02-16,"ROYALTON - SALYERSVILLE (KY 7) (MP 24.078) BEGINNING 0.022 MILES NORTH OF THE KY 9009 EASTBOUND ON RAMP EXTENDING NORTH TO US 460. (MP 25.094), A DISTANCE OF 1.01 MILES. PAVEMENT (WITH ALTERNATES).",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS FOR THE PROJECT PLUS 15% FOR ENGINEERING.,2022,2022,165657.0
Pavement Asset Management,District 10,Magoffin,10-04310.00,KY 867,KY-867,C,FD04,,1100,232430,1733401C,0.2650,BIT SURF & RESTORE,0,0,17334,2023-10-18,"IVYTON ROAD (KY 867) (MP 9.170) FROM 1,389 FEET NORTH OF FLETCHER CEMETERY ROAD EXTENDING NORTH TO 2,814 FEET NORTH OF FLETCHER CEMETERY ROAD (MP 9.435), A DISTANCE OF 0.27 MILES. GUARDRAIL.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.  ,2024,2024,81000.0
Rural Roads Projects,District 10,Magoffin,,KY 364,"KY 3334,KY 1081,KY 364,KY 1090",C,CB06,,1100,233061,1679401C,7.2799,BIT. RESURFACE,0,0,16794,2023-07-05,"BIT. RESURFACING - FROM EDDIE GENE ADAMS RD (CR 1094), WEST.,BIT. RESURFACING - FROM WILLIE DINGUS CEMETERY RD (CR 1339), SOUTH 0.257 MILES, EXTENDING SOUTH, ENDING 0.43 MILES EST OF GRANDADDY BRANCH (CR 1337).,BIT. RESURFACING - FROM KY 1081, EXTENDING NORTH 0.368 MILES NORTH OF TOP OF HILL (CR 1390).,BIT. RESURFACING - FROM KY 30, 0.07 MILES NORTH, EXTENDING SOUTH ENDING 0.11 MILES WEST OF O J BARNETT CEMETERY RD (CR 1848).",THIS REFLECTS LOW BID PLUS 10% CONSTR. ENGR. ,2024,2024,1091417.0
