TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,R,FD52,,1100,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2026,0.0
Pavement Asset Management,District 04,Hardin,04-20014.00,US 31WB,31W ELIZABETHTOWN BYPASS,C,FD04,,1100,212103,1291701C,0.2460,PCCP SURF & RESTORE,0,1,12917,2021-03-03,(US 31WB) (MP 0.000) FROM KY 1136 EXTENDING NORTH TO THE SOUTH END OF THE BRIDGE OVER THE WESTERN KENTUCKY PARKWAY INCLUDING RAMP D PCCP FROM NORTHBOUND I-65 (MP 0.246),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2021,2021,470783.0
Pavement Asset Management,District 04,Hardin,04-20014.00,US 31WB,31W ELIZABETHTOWN BYPASS,C,FD04,,1100,212103,1291701C,0.2460,PCCP SURF & RESTORE,1,1,12917,2021-11-05,(US 31WB) (MP 0.000) FROM KY 1136 EXTENDING NORTH TO THE SOUTH END OF THE BRIDGE OVER THE WESTERN KENTUCKY PARKWAY INCLUDING RAMP D PCCP FROM NORTHBOUND I-65 (MP 0.246),"THIS MODIFICATION PROVIDES ADDITIONAL $60,000 FD04 FUNDS TO COVER CHANGE ORDER NO. 1 AND PROJECT OVERSIGHT.",2022,2022,60000.0
Pavement Asset Management,District 04,Hardin,04-20014.00,US 31WB,31W ELIZABETHTOWN BYPASS,C,FD04,,1100,212103,1291701C,0.2460,PCCP SURF & RESTORE,1,1,12917,2021-11-05,(US 31WB) (MP 0.000) FROM KY 1136 EXTENDING NORTH TO THE SOUTH END OF THE BRIDGE OVER THE WESTERN KENTUCKY PARKWAY INCLUDING RAMP D PCCP FROM NORTHBOUND I-65 (MP 0.246),"THIS MODIFICATION PROVIDES ADDITIONAL $60,000 FD04 FUNDS TO COVER CHANGE ORDER NO. 1 AND PROJECT OVERSIGHT.",2021,2022,0.0
Safety,District 04,Hardin,04-09008.50,US 31,S WALNUT ST N WALNUT ST S DIXI,C,FD04,,1100,194222,9379104C,6.7130,ROADWAY SAFETY-M&P,8,8,93791,2020-12-28,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM FIRST ST TO KY 1500. (2016BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 1, TOLL CREDIT MATCH.",2021,2021,0.0
Pavement Asset Management,District 04,Hardin,,US 31,"SOUTH WALNUT STREET,SOUTH WALN",C,FD04,,1100,222155,1466502C,,PCCP SURF & RESTORE,0,0,14665,2022-02-16,"S WALNUT STREET (US 31W) (MP 0.000) BEGIN AT THE LARUE/HARDIN EXTENDING NORTH TO 100 FEET NORTH OF QUANDRY ROAD (MP 0.024), A DISTANCE OF 0.05 MILES. JPC PAVEMENT. ,S WALNUT STREET (US 31W) (MP 1.309) BEGIN AT KY 224 EXTENDING NORTH TO 160 NORTH OF KY 224 (MP 1.339), A DISTANCE OF 0.03 MILES. JPC PAVEMENT.","THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER LOW BID PLUS 10% FOR ENGINEERING.,HARDIN COUNTY - 1466501C - $349,690 LARUE COUNTY - 1466502C - $227,810",2022,2022,577500.0
Safety,District 04,Hardin,04-09008.50,US 31,S WALNUT ST N WALNUT ST S DIXI,C,FD52,ZS30,1200,194222,9379104C,6.7130,ROADWAY SAFETY-M&P,8,8,93791,2020-12-28,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM FIRST ST TO KY 1500. (2016BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 1, TOLL CREDIT MATCH.",2021,2021,0.0
Highway Improvement,District 04,Hardin,04-09008.00,US 31,S WALNUT ST N WALNUT ST S DIXI,D,FD52,ZS30,1200,201024,9379101C,6.7130,ROADWAY SAFETY-M&P,6,8,93791,2020-09-02,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO PINE VALLEY DR. (2018BOP),THIS AUTHORIZATION PROVIDES FEDERAL HSIP FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 10% STATE MATCH.,2020,2021,0.0
Highway Improvement,District 04,Hardin,04-09008.50,US 31,S WALNUT ST N WALNUT ST S DIXI,C,FD52,ZS30,1200,201024,9379101C,6.7130,ROADWAY SAFETY-M&P,6,8,93791,2020-09-02,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO PINE VALLEY DR. (2018BOP),THIS AUTHORIZATION PROVIDES FEDERAL HSIP FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 10% STATE MATCH.,2021,2021,4370850.0
Highway Improvement,District 04,Hardin,04-09008.50,US 31,S WALNUT ST N WALNUT ST S DIXI,C,FD04,,1100,201024,9379101C,6.7130,ROADWAY SAFETY-M&P,6,8,93791,2020-09-02,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO PINE VALLEY DR. (2018BOP),THIS AUTHORIZATION PROVIDES FEDERAL HSIP FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 10% STATE MATCH.,2021,2021,485650.0
Highway Improvement,District 04,Hardin,04-00029.00,I 65,I-65 AT GILEAD CHURCH RD INTER,P,FD04,,1100,,1706301P,,RECONST TO FREEWAY,0,0,17063,2023-08-18,NEW INTERCHANGE AT I-65/KY 1136 (GILEAD CHURCH ROAD) AT MP 84 IN HARDIN COUNTY.,"THIS PROJECT IS BROKEN OUT OF THE ZVARIOUS DISTRICT 99-391.01 FUNDING USING $500,000 OF STATE FUNDS TO CONDUCT PLANNING STUDY, INTERCHANGE JUSTIFICATION STUDY, PRELIMINARY ENGINEERING AND ENVIRONMENTAL WORK FOR A NEW INTERCHANGE AT I-65/KY 1136 (GILEAD CHURCH ROAD) AT MP 84 IN HARDIN COUNTY. THE STATE FUNDING WILL BE USED FOR MATCHING FUNDS ON FUTURE PHASE OF THE PROJECT.  RBR",2024,2024,500000.0
Highway Improvement,District 04,Hardin,04-09008.00,US 31,S WALNUT ST N WALNUT ST S DIXI,D,FD52,ZS30,1100,201024,9379101C,6.7130,ROADWAY SAFETY-M&P,6,8,93791,2020-09-02,INTERSECTION AND CORRIDOR IMPROVEMENTS TO REDUCE CONFLICT POINTS AND ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO PINE VALLEY DR. (2018BOP),THIS AUTHORIZATION PROVIDES FEDERAL HSIP FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 10% STATE MATCH.,2020,2021,0.0
Safety,District 04,Hardin,04-09008.00,US 31,S WALNUT ST N WALNUT ST S DIXI,D,FD52,ZS30,1100,,9379101D,6.7130,ROADWAY SAFETY-M&P,5,8,93791,2020-03-23,INTERSECTION AND CORRIDOR IMPROVEMENTS TO ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO GRAHAM AVE.,"THIS MODIFICATION PROVIDES ADDITIONAL $45,000 HSIP FD52 FUNDS WITH $5,000 STATE MATCHING FUNDS FOR DESIGN.",2020,2020,5000.0
Safety,District 04,Hardin,04-09008.00,US 31,S WALNUT ST N WALNUT ST S DIXI,D,FD52,ZS30,1200,,9379101D,6.7130,ROADWAY SAFETY-M&P,5,8,93791,2020-03-23,INTERSECTION AND CORRIDOR IMPROVEMENTS TO ENHANCE SAFETY &amp; CAPACITY ALONG US 31W FROM DIECKS DR TO GRAHAM AVE.,"THIS MODIFICATION PROVIDES ADDITIONAL $45,000 HSIP FD52 FUNDS WITH $5,000 STATE MATCHING FUNDS FOR DESIGN.",2020,2020,45000.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,R,FD52,ZS3E,1200,221351,1010903C,,ROADWAY SAFETY-M&P,5,6,10109,2022-11-15,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; SYCAMORE ST.(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF COMMERCE DR &amp; EXECUTIVE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF DOLPHIN DR &amp; JOSALE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; NORTH MANTLE AVE (2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WOODLAND DR &amp; LAYMAN LN(2020BOP)","THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NOS. 4-9012.20, 4-9012.30, 4-9012.50, 4-9012.60, AND 4-9012.70, 100% FEDERAL.",2021,2023,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,R,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2026,0.0
Highway Improvement,District 04,Hardin,04-09012.10,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,221351,1010903C,,ROADWAY SAFETY-M&P,5,6,10109,2022-11-15,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; SYCAMORE ST.(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF COMMERCE DR &amp; EXECUTIVE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF DOLPHIN DR &amp; JOSALE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; NORTH MANTLE AVE (2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WOODLAND DR &amp; LAYMAN LN(2020BOP)","THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NOS. 4-9012.20, 4-9012.30, 4-9012.50, 4-9012.60, AND 4-9012.70, 100% FEDERAL.",2021,2023,0.0
Highway Improvement,District 04,Hardin,04-09012.70,CS 1108,COMMERCE DR,C,FD52,YS30,1200,221351,1010903C,,ROADWAY SAFETY-M&P,5,6,10109,2022-11-15,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; SYCAMORE ST.(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF COMMERCE DR &amp; EXECUTIVE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF DOLPHIN DR &amp; JOSALE DR(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WEST POPLAR ST &amp; NORTH MANTLE AVE (2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF WOODLAND DR &amp; LAYMAN LN(2020BOP)","THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NOS. 4-9012.20, 4-9012.30, 4-9012.50, 4-9012.60, AND 4-9012.70, 100% FEDERAL.",2023,2023,418748.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,U,FD52,ZS3E,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2021,2022,0.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,D,FD52,ZS30,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2020,2022,0.0
Highway Improvement,District 04,Hardin,04-09012.40,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2021,2022,0.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,R,FD52,ZS3E,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2021,2022,0.0
Highway Improvement,District 04,Hardin,04-09012.10,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2022,2022,40000.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,U,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2026,0.0
Highway Improvement,District 04,Hardin,04-09012.10,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,211005,1010901C,,ROADWAY SAFETY-M&P,4,6,10109,2022-03-03,CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 2, 100% FEDERAL.",2021,2022,0.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,U,FD52,ZS3E,1200,211005,1010904C,,ROADWAY SAFETY-M&P,3,6,10109,2021-02-11,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; POPLAR ST(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,0.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,D,FD52,ZS30,1200,211005,1010904C,,ROADWAY SAFETY-M&P,3,6,10109,2021-02-11,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; POPLAR ST(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2020,2021,0.0
Highway Improvement,District 04,Hardin,04-09012.10,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,211005,1010904C,,ROADWAY SAFETY-M&P,3,6,10109,2021-02-11,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; POPLAR ST(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,225000.0
Highway Improvement,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,R,FD52,ZS3E,1200,211005,1010904C,,ROADWAY SAFETY-M&P,3,6,10109,2021-02-11,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; POPLAR ST(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,0.0
Highway Improvement,District 04,Hardin,04-09012.40,CS 1108,COMMERCE DR,C,FD52,ZS3E,1200,211005,1010904C,,ROADWAY SAFETY-M&P,3,6,10109,2021-02-11,"CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; POPLAR ST(2020BOP),CONSTRUCT A MINI ROUNDABOUT AT THE INTERSECTION OF NORTH MAIN ST &amp; CRUTCHER ST. (2020BOP)",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,294801.0
Safety,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,R,FD52,ZS3E,1200,,1010901U,,ROADWAY SAFETY-M&P,2,6,10109,2020-11-25,PRELIMINARY DESIGN AND STUDY OF MINI-ROUNDABOUTS AT VARIOUS INTERSECTIONS WITHIN THE CITY OF ELIZABETHTOWN. (2018BOP),"THIS AUTHORIZATION PROVIDES FD52 FUNDS FOR INITIAL RIGHT OF WAY AND UTILITY FUNDS, 100% FEDERAL.",2021,2021,300000.0
Safety,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,D,FD52,ZS30,1200,,1010901U,,ROADWAY SAFETY-M&P,2,6,10109,2020-11-25,PRELIMINARY DESIGN AND STUDY OF MINI-ROUNDABOUTS AT VARIOUS INTERSECTIONS WITHIN THE CITY OF ELIZABETHTOWN. (2018BOP),"THIS AUTHORIZATION PROVIDES FD52 FUNDS FOR INITIAL RIGHT OF WAY AND UTILITY FUNDS, 100% FEDERAL.",2020,2021,0.0
Safety,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,U,FD52,ZS3E,1200,,1010901U,,ROADWAY SAFETY-M&P,2,6,10109,2020-11-25,PRELIMINARY DESIGN AND STUDY OF MINI-ROUNDABOUTS AT VARIOUS INTERSECTIONS WITHIN THE CITY OF ELIZABETHTOWN. (2018BOP),"THIS AUTHORIZATION PROVIDES FD52 FUNDS FOR INITIAL RIGHT OF WAY AND UTILITY FUNDS, 100% FEDERAL.",2021,2021,200000.0
Safety,District 04,Hardin,04-09012.00,CS 1108,COMMERCE DR,D,FD52,ZS30,1200,,1010901D,,ROADWAY SAFETY-M&P,1,6,10109,2020-05-28,PRELIMINARY DESIGN AND STUDY OF MINI-ROUNDABOUTS AT VARIOUS INTERSECTIONS WITHIN THE CITY OF ELIZABETHTOWN. (2018BOP),"THIS MODIFICATION PROVIDES ADDITIONAL $150,000 FD52 FUNDS FOR DESIGN.  (100% FEDERAL)",2020,2020,150000.0
Highway Improvement,District 04,Hardin,04-09017.00,KY 1136,KY 1136,D,FD52,ZS30,1200,221351,1202101C,,ROADWAY SAFETY-M&P,3,4,12021,2024-04-17,CONSTRUCTION OF A ROUNDABOUT AT THE INTERSECTION OF KY 1136 &amp; US 31W BYPASS.,"THIS MODIFICATION IS A CORRECTION TO THE PREVIOUS TC-10 (12021-2), CHANGING THE PHASE ON THE FUNDING LINE FROM THE DESIGN PHASE TO THE CONSTRUCTION PHASE.",2020,2024,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,C,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2026,2026,18902400.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,D,FD04,,1100,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2026,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,D,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2026,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,R,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2026,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,U,FD52,,1100,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2026,0.0
Highway Improvement,District 04,Hardin,04-00171.00,KY 1136,GILEAD CHURCH ROAD,U,FD52,Y240,1200,251902,1435401C,,MINOR WIDENING,6,6,14354,2025-08-11,RECONSTRUCTION OF KY 1136 FROM KY 1868 TO US 31W IN HARDIN COUNTY.  ,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2026,0.0
Pavement Asset Management,District 04,Hardin,,KY 313,JOE PRATHER HIGHWAY,C,FD05,,1100,202062,1190601C,7.5810,BIT SURF & RESTORE,0,0,11906,2020-04-14,(KY 313) (MP 2.0) BEGIN 803 FEET WEST OF CULVERT B00157N EXTENDING NORTH TO US 31W (MP 9.581),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. PAYMENT TO  THE CONTRACTOR WILL BE DEFERRED UNTIL SEPTEMBER 2020. 10% FOR ENGINEERING PROVIDED FROM FY 2020 FUNDS,2021,2020,819910.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,D,FD52,Y001,1200,,6129303D,,RESTORATION & REHAB,3,6,61293,2022-06-16,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,THIS AUTHORIZATION PROVIDES FEDERAL NH FUNDS FOR FINAL DESIGN ACTIVITIES WITH STATE FUND MATCH.,2022,2022,800000.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,D,FD52,,1100,,6129303D,,RESTORATION & REHAB,3,6,61293,2022-06-16,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,THIS AUTHORIZATION PROVIDES FEDERAL NH FUNDS FOR FINAL DESIGN ACTIVITIES WITH STATE FUND MATCH.,2022,2022,200000.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,D,FD52,,1100,,6129301R,,RESTORATION & REHAB,4,6,61293,2024-05-05,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,"THIS AUTHORIZATION PROVIDES $100,000 NH FUNDS FOR THE R/W PHASE OF THE PROJECT. STATE FUND MTCH",2022,2024,0.0
Highway Improvement,District 04,Hardin,04-09017.00,KY 1136,KY 1136,C,FD52,YS30,1200,221351,1202101C,,ROADWAY SAFETY-M&P,3,4,12021,2024-04-17,CONSTRUCTION OF A ROUNDABOUT AT THE INTERSECTION OF KY 1136 &amp; US 31W BYPASS.,"THIS MODIFICATION IS A CORRECTION TO THE PREVIOUS TC-10 (12021-2), CHANGING THE PHASE ON THE FUNDING LINE FROM THE DESIGN PHASE TO THE CONSTRUCTION PHASE.",2024,2024,132000.0
Highway Improvement,District 04,Hardin,04-09017.00,KY 1136,KY 1136,C,FD52,YS30,1200,221351,1202101C,,ROADWAY SAFETY-M&P,4,4,12021,2024-08-30,CONSTRUCTION OF A ROUNDABOUT AT THE INTERSECTION OF KY 1136 &amp; US 31W BYPASS.,"THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 13 AND PROJECT OVERSIGHT, 100% FEDERAL.",2025,2025,150000.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,R,FD52,,1100,,6129301R,,RESTORATION & REHAB,4,6,61293,2024-05-05,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,"THIS AUTHORIZATION PROVIDES $100,000 NH FUNDS FOR THE R/W PHASE OF THE PROJECT. STATE FUND MTCH",2024,2024,20000.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,D,FD52,Y001,1200,,6129301R,,RESTORATION & REHAB,4,6,61293,2024-05-05,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,"THIS AUTHORIZATION PROVIDES $100,000 NH FUNDS FOR THE R/W PHASE OF THE PROJECT. STATE FUND MTCH",2022,2024,0.0
Highway Improvement,District 04,Hardin,04-00286.10,I 65,I-65,R,FD52,Y001,1200,,6129301R,,RESTORATION & REHAB,4,6,61293,2024-05-05,I-65 SOUTHBOUND PORT OF ENTRY FOR A COMMERCIAL VEHICLE MONITORING STATION.,"THIS AUTHORIZATION PROVIDES $100,000 NH FUNDS FOR THE R/W PHASE OF THE PROJECT. STATE FUND MTCH",2024,2024,80000.0
