TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Bridge Asset Management,District 02,Henderson,02-01088.20, ,"HENDERSON, KY- EVANSVILLE, IN",D,FD52,,1100,,9224202R,,NEW ROUTE,7,15,92242,2021-03-24,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS FOR ADVANCED ACQUISTION OF R/W FUNDS FOR THE PROJECT. (STATE FUND MATCH) (APPROVED BY FHWA TO ADVANCE FUNDING),2021,2021,0.0
Bridge Asset Management,District 02,Henderson,02-01088.00, ,"HENDERSON, KY- EVANSVILLE, IN",R,FD52,Z001,1100,,9224202R,,NEW ROUTE,7,15,92242,2021-03-24,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS FOR ADVANCED ACQUISTION OF R/W FUNDS FOR THE PROJECT. (STATE FUND MATCH) (APPROVED BY FHWA TO ADVANCE FUNDING),2021,2021,0.0
Highway Improvement,District 02,Henderson,02-80309.00, ,NEW ROUTE AT WATSON LANE,D,FD04,,1100,,1814501D,0.0000,NEW ROUTE,0,0,18145,2024-09-18,CONSTRUCT A NEW ROUTE INTO THE PARK FROM WATSON LANE. (2024CCN),"THIS AUTHORIZATION PROVIDES $675,000 STATE FD04 FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2024,2025,675000.0
Highway Improvement,District 02,Henderson,02-00383.20,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,,1100,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2024,2024,126000.0
Highway Improvement,District 02,Henderson,,KY 136,"KY-1299,KY-136,KY-1078,KY-14,K",C,CB06,,1100,,1376801C,96.4089,DRAINAGE STRUCTURE,0,2,13768,2021-07-27,"PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ",WORK TO BE PREFORMED BY DOH STATE FORCES/PRICE CONTRACT. ,2022,2022,50000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,,1100,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2024,2024,-260000.0
Highway Improvement,District 02,Henderson,, ,HENDERSON CITY-COUNTY AIRPORT ,N,BC54,,1300,,1616301N,,NOT APPLICABLE,0,0,16163,2023-01-27,TERMINAL ROOF REPLACEMENT,THIS AUTHORIZATION IS FOR THE 5% STATE MATCH FOR AIP 3-210025-038-2023 FOR THE DESIGN AND CONSTRUCTION OF A TERMINAL ROOF REPLACEMENT PROJECT.,2023,2023,11578.33
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,L24E,1200,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2021,2024,0.0
Highway Improvement,District 02,Henderson,02-00383.20,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,Z24E,1200,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2024,2024,504000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,Z24E,1200,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2022,2024,0.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,,1100,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2022,2024,0.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",U,FD52,Z24E,1200,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2022,2024,0.0
Highway Improvement,District 02,Henderson,02-00383.10,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,,1100,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2024,2024,200000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,,1100,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2021,2024,0.0
Highway Improvement,District 02,Henderson,,KY 1078,"KY 1078,KY 1078",U,CB06,,1100,,1336701U,0.2970,GRADE & DRAIN,0,2,13367,2021-05-24,"PURCHASE OF RIGHT OF WAY FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79),RELOCATION OF UTILITIES FOR PROJECT FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)  ",WORK TO BE PERFORMED BY DOH FORCES/PRICE CONTRACT. ,2021,2021,20000.0
Bridge Asset Management,District 02,Henderson,02-01088.20, ,"HENDERSON, KY- EVANSVILLE, IN",R,FD52,Z0E1,1200,,9224202R,,NEW ROUTE,7,15,92242,2021-03-24,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS FOR ADVANCED ACQUISTION OF R/W FUNDS FOR THE PROJECT. (STATE FUND MATCH) (APPROVED BY FHWA TO ADVANCE FUNDING),2021,2021,6260000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,Z24E,1200,,9440203R,1.0860,RECONST W/WIDER LNS,3,3,94402,2023-11-30,"Address safety and congestion along Watson Lane (CR-1372).,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),Improve the intersection of Watson Lane (CS-1372) and US 41. (2022CCR)","THIS AUTHORIZATION DEOBLIGATES $1,300,000 FEDERAL STP FROM (2-383.00 ROW) AND OBLIGATES $1,000,000 (2-383.10) AND $630,000 (2-383.20) OF FEDERAL STP FUNDS FOR THE ROW PHASES. (STATE FUND MATCH)",2024,2024,-1040000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",U,FD52,Z24E,1200,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2022,2022,1264000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,Z24E,1200,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2022,2022,1304000.0
Highway Improvement,District 02,Henderson,,KY 1078,"KY 1078,KY 1078",R,CB06,,1100,,1336701U,0.2970,GRADE & DRAIN,0,2,13367,2021-05-24,"PURCHASE OF RIGHT OF WAY FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79),RELOCATION OF UTILITIES FOR PROJECT FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)  ",WORK TO BE PERFORMED BY DOH FORCES/PRICE CONTRACT. ,2021,2021,75000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,L24E,1200,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2021,2022,0.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",R,FD52,,1100,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2022,2022,326000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",U,FD52,,1100,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2022,2022,316000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,,1100,,9440201U,1.0860,RECONST W/WIDER LNS,2,3,94402,2021-08-12,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS FOR THE R/W AND UTILITY PHASES OF THE PROJECT WITH STATE FUND MATCH.  *C-PHASE UNDER BREAKOUTS 2-383.10/.20*,2021,2022,0.0
Bridge Asset Management,District 02,Henderson,02-01088.00, ,"HENDERSON, KY- EVANSVILLE, IN",R,FD52,,1100,,9224202R,,NEW ROUTE,7,15,92242,2021-03-24,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS FOR ADVANCED ACQUISTION OF R/W FUNDS FOR THE PROJECT. (STATE FUND MATCH) (APPROVED BY FHWA TO ADVANCE FUNDING),2021,2021,0.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,L24E,1200,,9440202D,1.0860,RECONST W/WIDER LNS,1,3,94402,2020-09-03,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS MODIFICATION PROVIDES ADDITIONAL FEDERAL STP DESIGN FUNDS TO FINALIZE PHASE II ACTIVITIES AND TO FEDERALIZE THE PROJECT.,2021,2021,400000.0
Highway Improvement,District 02,Henderson,02-00383.00,CS 1372,"WATSON LN,WATSON LN,WATSON LN",D,FD52,,1100,,9440202D,1.0860,RECONST W/WIDER LNS,1,3,94402,2020-09-03,IMPROVE SAFETY AND REDUCE CONGESTION ON CS-1372 (WATSON LANE). (18CCR),THIS MODIFICATION PROVIDES ADDITIONAL FEDERAL STP DESIGN FUNDS TO FINALIZE PHASE II ACTIVITIES AND TO FEDERALIZE THE PROJECT.,2021,2021,100000.0
Highway Improvement,District 02,Henderson,,KY 136,"KY-1299,KY-136,KY-1078,KY-14,K",C,CB06,,1100,,1376801C,96.4089,DRAINAGE STRUCTURE,1,2,13768,2021-11-29,"PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ","WORK TO BE PREFORMED BY DOH STATE FORCES/PRICE CONTRACT. ,MOD #1 - OVER RUN DURING CONSTRUCTION.",2022,2022,30000.0
Highway Improvement,District 02,Henderson,,KY 136,"KY-1299,KY-136,KY-1078,KY-14,K",C,CB06,,1100,,1376801C,96.4089,DRAINAGE STRUCTURE,2,2,13768,2022-03-15,"PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ,PIPE REPLACEMENT VARIOUS LOCATIONS ","WORK TO BE PREFORMED BY DOH STATE FORCES/PRICE CONTRACT. ,MOD #1 - OVER RUN DURING CONSTRUCTION.,MOD#2 - OVER RUN DURING CONSTRUCTION.",2022,2022,20000.0
Highway Improvement,District 02,Henderson,,KY 1078,"KY 1078,KY 1078",U,CB06,,1100,,1336701R,0.2970,GRADE & DRAIN,1,2,13367,2023-04-27,"RELOCATION OF UTILITIES FOR PROJECT FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)  ,PURCHASE OF RIGHT OF WAY FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)","WORK TO BE PERFORMED BY DOH FORCES/PRICE CONTRACT. ,MOD TO ADD FUNDS FOR OVERRUN IN RIGHT OF WAY.",2021,2023,0.0
Bridge Asset Management,District 02,Henderson,02-02091.00,US 41,US-41 SOUTH+US-41 NORTH,C,FD52,,1100,252941,9224102C,,MINOR BRIDGE REHAB,3,3,92241,2025-02-11,BRIDGE PROJECT IN HENDERSON COUNTY ON ( 051B00002R/051B00007L) US-41 AT OHIO RIVER,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2020,2025,0.0
Pavement Asset Management,District 02,Henderson,02-20058.00, ,US-41 SOUTH US-41 NORTH,D,FD52,,1100,,1255901D,3.5980,RESTORATION & REHAB,0,0,12559,2020-11-02,ADDRESS PAVEMENT CONDITION ON US-41 FROM MP 15.983 TO MP 19.581.,"THIS AUTHORIZATION PROVIDES $300,000 FEDERAL NH FUNDS FOR THE DESIGN PHASE W/ STATE FUND MATCH.",2021,2021,75000.0
Pavement Asset Management,District 02,Henderson,02-20058.00, ,US-41 SOUTH US-41 NORTH,D,FD52,Z001,1200,,1255901D,3.5980,RESTORATION & REHAB,0,0,12559,2020-11-02,ADDRESS PAVEMENT CONDITION ON US-41 FROM MP 15.983 TO MP 19.581.,"THIS AUTHORIZATION PROVIDES $300,000 FEDERAL NH FUNDS FOR THE DESIGN PHASE W/ STATE FUND MATCH.",2021,2021,300000.0
Pavement Asset Management,District 02,Henderson,,US 60,HENDERSON TO SPOTTSVILLE ROAD,C,FD05,,1100,202060,1190801C,2.8100,BIT SURF & RESTORE,0,0,11908,2020-04-14,(US 60) (MP 10.541) BEGIN 0.157 MILES EAST OF BRIDGE OVER US 41 EXTENDING EAST TO CSX RAILROAD BRIDGE (MP 13.351,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. PAYMENT TO THE CONTRACTOR WILL BE DEFERRED UNTIL SEPTEMBER 2020. 10% FOR ENGINEERING PROVIDED FROM FY 2020 FUNDS,2021,2020,474812.0
Pavement Asset Management,District 02,Henderson,,US 41,ROBARDS TO HENDERSON ROAD,C,FD05,,1100,202115,1190701C,7.7300,BIT SURF & RESTORE,0,0,11907,2020-04-14,ROBARDS TO HENDERSON ROAD (US 41) (MP 3.020) BEGIN AT KY 416 EXTENDING NORTH TO KY 425 (MP 10.750),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. PAYMENT TO THE CONTRACTOR WILL BE DEFERRED UNTIL SEPTEMBER 2020. 10% FOR ENGINEERING PROVIDED FROM FY 2020 FUNDS,2020,2020,56031.0
Highway Improvement,District 02,Henderson,,KY 1078,"KY 1078,KY 1078",R,CB06,,1100,,1336701R,0.2970,GRADE & DRAIN,1,2,13367,2023-04-27,"RELOCATION OF UTILITIES FOR PROJECT FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)  ,PURCHASE OF RIGHT OF WAY FROM BRIDGE 051B00097N OVER RACE CREEK (MP 12.493) EXTENDING NORTHWEST TO US 60 (MP 12.79)","WORK TO BE PERFORMED BY DOH FORCES/PRICE CONTRACT. ,MOD TO ADD FUNDS FOR OVERRUN IN RIGHT OF WAY.",2023,2023,50000.0
Pavement Asset Management,District 02,Henderson,,US 41,ROBARDS TO HENDERSON ROAD,C,FD05,,1100,202115,1190701C,7.7300,BIT SURF & RESTORE,0,0,11907,2020-04-14,ROBARDS TO HENDERSON ROAD (US 41) (MP 3.020) BEGIN AT KY 416 EXTENDING NORTH TO KY 425 (MP 10.750),THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING. PAYMENT TO THE CONTRACTOR WILL BE DEFERRED UNTIL SEPTEMBER 2020. 10% FOR ENGINEERING PROVIDED FROM FY 2020 FUNDS,2021,2020,560304.0
Bridge Asset Management,District 02,Henderson,02-01088.00, ,"HENDERSON, KY- EVANSVILLE, IN",R,FD52,Z001,1100,,9224202R,,NEW ROUTE,12,15,92242,2022-05-05,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),"THIS MODIFICATION PROVIDES $3,000,000 FEDERAL NH FUNDS TO COVER R/W ACQUISTIONS WITH STATE FUND MATCH. (PREVIOUS AUTHORIZATION WAS UNDERESTIMATED)",2021,2022,0.0
Bridge Asset Management,District 02,Henderson,02-01088.20, ,"HENDERSON, KY- EVANSVILLE, IN",D,FD52,Z0E1,1200,,9224202D,,NEW ROUTE,8,15,92242,2021-04-12,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),"THIS AUTHORIZATION PROVIDES $3,200,000 OF FEDERAL NH FUNDS WITH $800,000 OF 20% STATE MATCHING FUNDS TOTAL OF $4,000,000 FOR CONTINUATION OF PE AND DESIGN-BUILD PROCUREMENT ACTIVITIES. ",2021,2021,3200000.0
Bridge Asset Management,District 02,Henderson,02-01088.20, ,"HENDERSON, KY- EVANSVILLE, IN",R,FD52,,1100,,9224202D,,NEW ROUTE,8,15,92242,2021-04-12,CONSTRUCT THE PORTION OF THE I-69 ORX PROJECT FROM THE HENDERSON BYPASS (KY 425) TO US 60. (100% KY SHARE) (2020CCR),"THIS AUTHORIZATION PROVIDES $3,200,000 OF FEDERAL NH FUNDS WITH $800,000 OF 20% STATE MATCHING FUNDS TOTAL OF $4,000,000 FOR CONTINUATION OF PE AND DESIGN-BUILD PROCUREMENT ACTIVITIES. ",2021,2021,0.0
Highway Improvement,District 02,Henderson,, ,HENDERSON COUNTY RIVERPORT AUT,P,FD52,Y550,1200,,1884401P,,NOT APPLICABLE,0,0,18844,2024-12-13,HENDERSON COUNTY RIVERPORT AUTHORITY MASTER PLAN,"OBLIGATE $50,000 FEDERAL SPR FUNDS FOR THE HENDERSON COUNTY RIVERPORT AUTHORITY MASTER PLAN (20% MATCH PROVIDED BY HENDERSON COUNTY RIVERPORT).  THIS IS FUNDED THROUGH THE APPROVED FEDERAL WORK PROGRAM. ",2025,2025,50000.0
Pavement Asset Management,District 02,Henderson,,KY 1217,PRUIT AGNEW ROAD,C,FD05,,1100,252031,1895701C,,BIT SURF & RESTORE,0,0,18957,2025-02-12,"PRUIT AGNEW ROAD (KY 1217) (MP 0.000) BEGIN AT KY 416 EXTENDING NORTH TO KY 1299 (MP 6.372), A DISTANCE OF 6.37 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2025,2025,636790.0
Highway Improvement,District 02,Henderson,02-00711.00, ,ANTHOSTON- MAJORS,R,FD52,,1100,,8760901U,0.1400,ROADWAY SFTY-CAPITAL,2,5,87609,2020-03-30,US 41/KY 812 INTERSECTION UPGRADE: ADD RIGHT TURN AND LEFT TURN LANES INCLUDING SIGNAL PHASING.,"THIS AUTHORIZATION PROVIDES FEDERAL (SHN) MPO FUNDS WITH $60,000 FOR THE R/W PHASE AND $160,00 FOR THE UTILITY PHASE OF ON THE PROJECT. (STATE FUNDED MATCH)",2020,2020,15000.0
Highway Improvement,District 02,Henderson,02-00711.00, ,ANTHOSTON- MAJORS,U,FD52,,1100,,8760901U,0.1400,ROADWAY SFTY-CAPITAL,2,5,87609,2020-03-30,US 41/KY 812 INTERSECTION UPGRADE: ADD RIGHT TURN AND LEFT TURN LANES INCLUDING SIGNAL PHASING.,"THIS AUTHORIZATION PROVIDES FEDERAL (SHN) MPO FUNDS WITH $60,000 FOR THE R/W PHASE AND $160,00 FOR THE UTILITY PHASE OF ON THE PROJECT. (STATE FUNDED MATCH)",2020,2020,40000.0
Highway Improvement,District 02,Henderson,, ,EVANSVILLE- HENDERSON AREA MPO,N,FH03,Y450,1200,,1650501N,,NOT APPLICABLE,0,0,16505,2023-05-08,"SUPPORT FOR PLANNING ACTIVITIES IN THE EVANSVILLE - HENDERSON METRO AREA AS SPECIFIED IN THEIR APPROVED ""UNIFIED PLANNING WORK PROGRAM"".","THE TOTAL METRO PROGRAM ESTIMATE IS $93,000 HOWEVER THE LOCAL MATCHING FUNDS $13,950 WILL NOT FLOW THROUGH THE CABINET AND ARE NOT INCLUDED ABOVE.",2023,2023,74400.0
Bridge Asset Management,District 02,Henderson,02-02091.00,US 41,US-41 SOUTH+US-41 NORTH,C,FD52,Z001,1200,252941,9224102C,,MINOR BRIDGE REHAB,3,3,92241,2025-02-11,BRIDGE PROJECT IN HENDERSON COUNTY ON ( 051B00002R/051B00007L) US-41 AT OHIO RIVER,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2020,2025,0.0
