TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Bridge Asset Management,District 01,Hickman,01-10144.00,US 51,US-51 S S WASHINGTON ST N WASH,C,FD55,,1100,245355,1825202C,0.0100,BRIDGE REPLACEMENT,0,0,18252,2024-07-18,BRIDGE PROJECT IN HICKMAN COUNTY ON (053B00002N) US-51 AT BRUSH CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE AND DESIGN EARNED SOFT MATCHING FUNDS.,2025,2025,177990.0
Rural Roads Projects,District 01,Hickman,,KY 944,"KY 944,KY 1529",C,CB06,,1100,243088,1868901C,2.7640,BIT. RESURFACE,0,0,18689,2024-10-22,"BIT. RESURFACING - FROM LOGERS RD (CR 1156), EXTENDING EASTERLY TO COLLINS RD (CR 1137). ,BIT. RESURFACING - FROM COOLEY RD (CR 1139), SOUTH 0.668 MILES, EXTENDING SOUTHERLY TOWARDS BOCKMAN RD (CR 1134).",THIS REFLECTS THE LOW BID PLUS 10% CONSTR &amp; ENGR.,2025,2025,328510.0
Bridge Asset Management,District 01,Hickman,01-10144.00,US 51,US-51 S S WASHINGTON ST N WASH,C,FD55,Y114,1200,245355,1825202C,0.0100,BRIDGE REPLACEMENT,0,0,18252,2024-07-18,BRIDGE PROJECT IN HICKMAN COUNTY ON (053B00002N) US-51 AT BRUSH CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE AND DESIGN EARNED SOFT MATCHING FUNDS.,2024,2025,2136960.0
Highway Improvement,District 01,Hickman,,"CR 1007, CR 1032","MCWHORTER ROAD,GRUBBS ROAD,HIC",C,FD39,,1100,,1008901C,,NOT APPLICABLE,1,1,10089,2021-03-15,"RESURFACE MCWHORTER ROAD (CR 1007) FROM KY 1708 EXTENDING NORTHERLY TO BONE ROAD FOR APPROXIMATELY 1.062 MILES.,RESURFACE GRUBBS ROAD (CR 1032) FROM SPRING HILL ROAD EXTENDING NORTHERLY AND RETURNING TO SPRING HILL ROAD FOR APPROXIMATELY 2.524 MILES.,RESURFACE HICKMAN COUNTY LINE ROAD (CR 1017) FROM KY 1686 EXTENDING SOUTHERLY TO KY 1748 FOR APPROXIMATELY 1.546 MILES.","THIS MOD RELEASES $26,043.60 UNOBLIGATED FD39 FUNDS FROM THIS PROJECT.  LPI",2021,2021,-26043.6
Bridge Asset Management,District 01,Hickman,01-10254.00,KY 1698,KY-1698,D,FD52,,1100,,1865201D,0.0100,BRIDGE REHAB,0,0,18652,2025-02-12,BRIDGE SCOUR COUNTER-MEASURE REPAIRS ON KY 1698 OVER CANE CREEK (053B00070N).,"THIS AUTHORIZATION OBLIGATES $60,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,12000.0
Bridge Asset Management,District 01,Hickman,01-10254.00,KY 1698,KY-1698,D,FD52,Y233,1200,,1865201D,0.0100,BRIDGE REHAB,0,0,18652,2025-02-12,BRIDGE SCOUR COUNTER-MEASURE REPAIRS ON KY 1698 OVER CANE CREEK (053B00070N).,"THIS AUTHORIZATION OBLIGATES $60,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,48000.0
Bridge Asset Management,District 01,Hickman,01-10255.00,KY 808,KY-808,D,FD52,,1100,,1866901D,0.0100,BRIDGE REHAB,0,0,18669,2025-02-12,BRIDGE SCOUR COUNTER-MEASURE REPAIRS ON KY 808 OVER HOLLINGSWORTH CREEK (053B00055N).,"THIS AUTHORIZATION OBLIGATES $60,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,12000.0
Bridge Asset Management,District 01,Hickman,01-10255.00,KY 808,KY-808,D,FD52,Y233,1200,,1866901D,0.0100,BRIDGE REHAB,0,0,18669,2025-02-12,BRIDGE SCOUR COUNTER-MEASURE REPAIRS ON KY 808 OVER HOLLINGSWORTH CREEK (053B00055N).,"THIS AUTHORIZATION OBLIGATES $60,000 (FD52) FUNDS FOR THE DESIGN PHASE OF THE PROJECT.",2025,2025,48000.0
Highway Improvement,District 01,Hickman,,CR 1152,"KALER ROAD,TAYLOR ROAD",C,CB01,,1100,,1771101C,0.0040,,0,0,17711,2024-01-10,"DRAINAGE STRUCTURE LOCATED 0.4 MILE SOUTH OF KY 58E AT MILE POINT 0.40,DRAINAGE STRUCTURE LOCATED 0.1 MILE EAST OF CALTHORN ROAD AT MILE POINT 0.30",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  RS EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.,2024,2024,15560.0
Highway Improvement,District 01,Hickman,,KY 1825,"KY 1825,KY 1219",C,CB06,,1100,,1262001C,2.9870,BIT. RESURFACE,0,0,12620,2020-11-10,"FROM KY 781 EXTENDING NORTH TO KY 1529,FROM KY 1218 EXTENDING EAST TO THE GRAVES COUNTY LINE",WORK TO BE PREFORMED BY DOH FORCES/PRICE CONTRACT.  ,2021,2021,310000.0
Bridge Asset Management,District 01,Hickman,,KY 1826,OAKTON-CLINTON,C,FD04,,1100,,8609601C,0.1000,BRIDGE REPLACEMENT,6,6,86096,2020-10-07,REPLACE BRIDGE AND APPROACHES ON KY-1826 OVER TOWN CREEK (B79) IN CLINTON.,THIS MODIFICATION RELEASES REMAINING UNOBLIGATED FD04 CONSTRUCTION FUNDS (LESS $100) DUE TO NO EXPENDITURES SINCE 2018.  ,2021,2021,-10319.68
Highway Improvement,District 01,Hickman,,CR 1145,"SWEEZY RD,HARPER RD,ARMBRUSTER",C,CB06,,1100,,1223701C,2.6469,BIT. RESURFACE,0,0,12237,2020-09-29,"FROM BLACK RD EXTENDING EAST TO 0.181 MILES EAST OF SWEEZY RD Y,FROM BEGINNING OF ROAD TO END OF COUNTY ROAD MAINTENANCE ,FROM KY 58 EXTENDING SOUTH TO END OF COUNTY ROAD MAINTENANCE ,FROM 0.118 MILES SOUTH OF TAYLOR RD EXTENDING NORTH TO END OF PATCH - PATCHING,FROM KY 1529 EXTENDING SOUTH TO END OF COUNTY ROAD MAINTENANCE ,FROM 0.200 MILES WEST OF KY 307 EXTENDING EAST TO END OF PATCHING,FROM KY 307 EXTENDING EAST TO END OF COUNTY ROAD MAINTENANCE ,FROM 0.078 MILES WEST OF US 51 EXTENDING WEST TO END OF COUNTY ROAD MAINTENANCE ,FROM 0.523 MILES EAST OF THE TRAILING END OF C00054N EXTENDING EAST 0.018 MILES-PATCHING,FROM KY 2569 EXTENDING NORTH TO END OF COUNTY ROAD MAINTENANCE ,PATCHING BEGINS AT MILE POINT 0.921 - PATCHING ,PATCHING BEGINS 0.100 MILES SOUTH OF KY 1529 EXTENDS UNTIL END OF PATCH - PATCHING,PATCHING BEGINS AT MILE POINT 2.634 EXTENDS UNTIL END OF PATCHING - PATCHING,PATCHING BEGINS AT KY 123 EXTENDING SOUTH TO END OF PATCH - PATCHING",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2021,2021,172614.0
Rural Roads Projects,District 01,Hickman,,KY 1540,"STATE ROUTE 3061,STATE ROUTE 1",C,CB06,,1100,193351,1131701C,3.3600,BIT. RESURFACE,0,0,11317,2019-11-07,"FROM KY 944 (MP 0.000) EXTENDING NORTH TO KY 58. (MP 2.366),FROM KY 58 (MP 0.000) EXTENDING EAST TO 0.686 MILES WEST OF US 51 (MP 1.000)",THIS REFLECTS LOW BID PLUS 10% CONST. ENGR. ,2020,2020,397240.0
Highway Improvement,District 01,Hickman,,CR 1138,"WILSON RD,RUSSELL RD,RUSSELL R",C,CB01,,1100,,1061801C,0.0100,DRAINAGE STRUCTURE,0,0,10618,2019-08-01,"LOCATED 0.700 MILES EAST OF CLIFTON RD EXTENDING EAST TO MP 0.702,LOCATED 0.959 MILES NORTH OF PEERY RD EXTENDING NORTH TO MP 1.392,LOCATED 0.700 MILES NORTH OF PEERY RD EXTENDING NORTH TO MP 1.135,LOCATED 0.147 MILES NORTH OF RILEY RD EXTENDING NORTH TO MP 0.502,LOCATED 0.004 MILES WEST OF KY 808 EXTENDING WEST TO MP 0.006",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT). ,2020,2020,39870.0
Highway Improvement,District 01,Hickman,,CS 1005,"N. JEFFERSON STREET,E. JACKSON",C,FD39,,1100,,1149401C,,NOT APPLICABLE,1,1,11494,2022-05-24,"RESURFACE N. JEFFERSON STREET (CS 1052) FROM E. DEPOT STREET EXTENDING NORTHERLY TO E. MOORE STREET FOR APPROXIMATELY 0.161 MILE.,RESURFACE E. JACKSON STREET (CS 1005) FROM SOUTH COLLEGE STREET EXTENDING EASTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.174 MILE.,RESURFACE W. NORTH STREET (CS 1051) FROM WATER STREET EXTENDING EASTERLY TO N. JEFFERSON STREET FOR APPROXIMATELY 0.071 MILE.",THIS MOD RELEASES THE UNUSED FD39 FUNDS FROM THE BUDGET OF THIS COMPLETED PROJECT.  FINAL INVOICES HAVE BEEN PAID.  LPI,2020,2022,0.0
Highway Improvement,District 01,Hickman,,CR 1141, HOWELL ROAD,C,FD15,,1100,,1928801C,,NOT APPLICABLE,0,1,19288,2025-04-28,"REPAIR/REPLACE A BRIDGE ON  HOWELL ROAD (CR 1141), BRIDGE ID NO. 053C00017N","OBLIGATE $559,062 FD15 CCBIP FUNDS FOR THE PROJECT. AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE COUNTY UP TO $559,062 FOR PROJECT ACTIVITIES. LPA CONTRACT.",2025,2025,559062.0
Highway Improvement,District 01,Hickman,,CR 1141, HOWELL ROAD,C,FD15,,1100,,1928801C,,NOT APPLICABLE,1,1,19288,2025-05-02,"REPAIR/REPLACE A BRIDGE ON  HOWELL ROAD (CR 1141), BRIDGE ID NO. 053C00017N","OBLIGATE ADDITIONAL $55,938 OF FD15 CCBIP FUNDS FOR THE PROJECT. AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE COUNTY UP TO $615,000 FOR PROJECT ACTIVITIES. LPA CONTRACT.",2025,2025,55938.0
Highway Improvement,District 01,Hickman,,CS 1005,"N. JEFFERSON STREET,E. JACKSON",C,FD39,,1100,,1149401C,,NOT APPLICABLE,1,1,11494,2022-05-24,"RESURFACE N. JEFFERSON STREET (CS 1052) FROM E. DEPOT STREET EXTENDING NORTHERLY TO E. MOORE STREET FOR APPROXIMATELY 0.161 MILE.,RESURFACE E. JACKSON STREET (CS 1005) FROM SOUTH COLLEGE STREET EXTENDING EASTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.174 MILE.,RESURFACE W. NORTH STREET (CS 1051) FROM WATER STREET EXTENDING EASTERLY TO N. JEFFERSON STREET FOR APPROXIMATELY 0.071 MILE.",THIS MOD RELEASES THE UNUSED FD39 FUNDS FROM THE BUDGET OF THIS COMPLETED PROJECT.  FINAL INVOICES HAVE BEEN PAID.  LPI,2022,2022,-4599.44
Highway Improvement,District 01,Hickman,,CS 1005,"N. JEFFERSON STREET,E. JACKSON",C,FD39,,1100,,1149401C,,NOT APPLICABLE,0,1,11494,2019-12-05,"RESURFACE E. JACKSON STREET (CS 1005) FROM SOUTH COLLEGE STREET EXTENDING EASTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.174 MILE.,RESURFACE W. NORTH STREET (CS 1051) FROM WATER STREET EXTENDING EASTERLY TO N. JEFFERSON STREET FOR APPROXIMATELY 0.071 MILE.,RESURFACE N. JEFFERSON STREET (CS 1052) FROM E. DEPOT STREET EXTENDING NORTHERLY TO E. MOORE STREET FOR APPROXIMATELY 0.161 MILE.","THIS AUTHORIZATION PROVIDES $53,045 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE CITY OF CLINTON UP TO $53,045 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,53045.0
Highway Improvement,District 01,Hickman,,CR 1156,"SNEED RD,LOGERS RD,BOSTICK RD,",C,CB01,,1100,,1120101C,0.0100,DRAINAGE STRUCTURE,0,0,11201,2019-10-22,"DRAINAGE STRUCTURE LOCATED 0.100 MILES EAST OF KY 1362 AT MILE POINT 0.100,DRAINAGE STRUCTURE LOCATED 0.100 MILES SOUTH OF KY 944 AT MILE POINT 0.100,DRAINAGE STRUCTURE LOCATED 1.200 MILES SOUTH OF HICKMAN RD AT MILE POINT 1.200,DRAINAGE STRUCTURE LOCATED 0.100 MILES SOUTH OF TAYLOR RD AT MILE POINT 0.531,DRAINAGE STRUCTURE LOCATED 0.100 MILES NORTH OF KY 58 AT MILE POINT 0.100,DRAINAGE STRUCTURE LOCATED 0.100 MILES NORTH OF BAKER RD AT MILE POINT 0.100,DRAINAGE STRUCTURE LOCATED 0.300 MILES NORTH OF KY 924 AT MILE POINT 0.300,DRAINAGE STRUCTURE LOCATED 0.200 MILES NORTH OF KY 924 AT MILE POINT 0.200,DRAINAGE STRUCTURE LOCATED AT THE INTERSECTION OF BEARD RD AND KY KY 1529 AT MILE POINT 0.001,DRAINAGE STRUCTURE LOCATED 0.200 MILES NORTH OF KY 1529 AT MILE POINT 0.200",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT.  ,2020,2020,33820.0
Pavement Asset Management,District 01,Hickman,01-22187.00, ,PURCHASE PARKWAY,C,FD52,Y001,1200,252017,1898501C,4.9180,BIT SURF & RESTORE,0,0,18985,2025-02-11,ADDRESS CONDITION OF Julian M. Carroll Purchase Parkway FROM MILEPOINT 3.434 TO MILEPOINT 8.352,THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2025,1386088.0
Pavement Asset Management,District 01,Hickman,01-22187.00, ,PURCHASE PARKWAY,C,FD52,,1100,252017,1898501C,4.9180,BIT SURF & RESTORE,0,0,18985,2025-02-11,ADDRESS CONDITION OF Julian M. Carroll Purchase Parkway FROM MILEPOINT 3.434 TO MILEPOINT 8.352,THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2025,346522.0
Highway Improvement,District 01,Hickman,,CR 1029,"MCCLURE RD,RUSHTON RD,WADE RD,",C,CB01,,1100,,1387901C,0.0279,DRAINAGE STRUCTURE,0,0,13879,2021-08-23,"DRAINAGE STRUCTURE REPLACEMENT LOCATED AT KY-58 AT MILE POINT 0.000,DRAINAGE STRUCTURE REPLACEMENT LOCATED  0.098 MILES SOUTH OF KY-1529 AT MILE POINT 0.100,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.198 MILES SOUTH OF KY-1529 AT MILE POINT 0.200,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.298 MILES EAST OF KY-1362 EXTENDING EAST TO 0.190 MILES WEST OF OBION RD,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.623 MILES SOUTH OF CROOKS RD Y AT MILE POINT 0.624,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.198 MILES SOUTH OF KY-1529 AT MILE POINT 0.200,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.898 MILES EAST OF KY-307 AT MILE POINT 0.900,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.299 MILES EAST OF CLIFTON RD AT MILE POINT 0.300,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.202 MILES EAST OF BLUFF RD AT MILE POINT 3.482,DRAINAGE STRUCTURE REPLACEMENT LOCATED 0.698 MILES WEST OF ROSCOE RD AT MILE POINT 0.700",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2022,2022,59965.0
Pavement Asset Management,District 01,Hickman,,KY 123,COLUMBUS TO BERKLEY,C,FD05,,1100,252013,1907301C,,BIT SURF & RESTORE,0,0,19073,2025-03-10,"COLUMBUS TO BERKLEY (KY 123) (MP 21.787) BEGIN AT KY 80 EXTENDING NORTH TO HICKMAN/CARLISLE COUNTY LINE (MP 22.958), A DISTANCE OF 1.17 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 15% FOR ENGINEERING.,2025,2025,217235.0
Pavement Asset Management,District 01,Hickman,01-20033.00,US 45,U S HIGHWAY 45,C,FD52,Z232,1200,202221,1249001C,3.3700,,0,0,12490,2020-10-21,"RESURFACING OF US 45 (MP 0.00-3.37) IN HICKMAN COUNTY, KY.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,450436.0
Bridge Asset Management,District 01,Hickman,01-01156.00,CR 1011,BALTIMORE RD,C,FD55,Z233,1200,205165,1158002C,0.0550,BRIDGE REPLACEMENT,0,0,11580,2020-02-12,ADDRESS DEFICIENCIES OF BRIDGE OVER IC RR ON BALTIMORE RD (CR 1011) 0.3 MI NW OF HICKMAN/GRAVES CO LINE 053C00003N,"THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS PLUS ENGINEERING FOR THE PROJECT.  JANUARY 24, 2020 LETTING.  JL",2020,2020,1676893.0
Bridge Asset Management,District 01,Hickman,01-01156.00,CR 1011,BALTIMORE RD,C,FD55,,1100,205165,1158002C,0.0550,BRIDGE REPLACEMENT,0,0,11580,2020-02-12,ADDRESS DEFICIENCIES OF BRIDGE OVER IC RR ON BALTIMORE RD (CR 1011) 0.3 MI NW OF HICKMAN/GRAVES CO LINE 053C00003N,"THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS PLUS ENGINEERING FOR THE PROJECT.  JANUARY 24, 2020 LETTING.  JL",2020,2020,251533.95
Highway Improvement,District 01,Hickman,,CR 1029,"BERRY RD (CR 1037),WEBB RD (CR",C,CB06,,1100,,1844701C,1.9530,BIT. RESURFACE,0,0,18447,2024-08-22,"BIT. PATCHING - FROM KY 703, NORTH 0.10 MILES (MP), EXTENDING NORTH TO ENDING MP 0.11.,BIT. PATCHING - FROM KY 1529 W, SOUTH 0.30 MILES, EXTENDING SOUTH TO ENDING MP 0.31.,BIT. PATCHING - FROM KY 1529 E, SOUTH 0.30 MILES (MP), EXTENDING SOUTH TO ENDING MP 0.31.,BIT. PATCHING - FROM BONE RD (CR 1006), SOUTH 0.861 MILES (MP), EXTENDING NORTH TO ENDING MP 0.863.,BIT. PATCHING - FROM HICKMAN RD (CR 1218), SOUTH 1.40 MILES, EXTENDING SOUTH TO ENDING MP 1.41.,BIT. PATCHING - FROM CLIFTON RD (CR 1116), EAST 0.40 MILES (MP), EXTENDING EAST TO ENDING MP 0.41.,BIT. PATCHING - FROM KY 58, SOUTH 0.60 MILES (MP), EXTENDING SOUTH TO ENDING MP 0.61.,BIT. RESURFACING - FROM KY 288 (0.00 MP), EXTENDING NORTHEAST TO END OF ROAD AT MP 0.367.,BIT. RESURFACING - FROM KY 307 S (0.00 MP), EXTENDING SOUTHWEST TO END OF ROAD AT MP 0.164.,BIT. RESURFACING - FROM GRUBBS RD (CR 1032), NORTH 0.201 MILES (0.503 MP), EXTENDING NORTH TO ENDING MP 1.803.,BIT. PATCHING - FROM BEASLEY RD (CR 1328), EAST 0.20 MILES (1.40",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2025,2025,175195.0
Highway Improvement,District 01,Hickman,,"CS 2007, CS 2009","ROGERS ROAD,CLIFF DRIVE",C,FD39,,1100,,1125601C,,NOT APPLICABLE,1,1,11256,2021-01-05,"RESURFACE ROGERS ROAD (CS 2009) FROM TIPTON STREET EXTENDING WESTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.093 MILE.,RESURFACE CLIFF DRIVE (CS 2007) FROM WEST HOOVER PARKWAY EXTENDING SOUTHEASTERLY TO MILEPOINT 0.110 FOR APPROXIMATELY 0.110 MILE.",THIS MOD REMOVES $71.00 FD39 FUNDS FROM THIS COMPLETED PROJECT.  FINAL INVOICE HAS BEEN PAID.  LPI,2020,2021,0.0
Highway Improvement,District 01,Hickman,,"CS 2007, CS 2009","ROGERS ROAD,CLIFF DRIVE",C,FD39,,1100,,1125601C,,NOT APPLICABLE,1,1,11256,2021-01-05,"RESURFACE ROGERS ROAD (CS 2009) FROM TIPTON STREET EXTENDING WESTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.093 MILE.,RESURFACE CLIFF DRIVE (CS 2007) FROM WEST HOOVER PARKWAY EXTENDING SOUTHEASTERLY TO MILEPOINT 0.110 FOR APPROXIMATELY 0.110 MILE.",THIS MOD REMOVES $71.00 FD39 FUNDS FROM THIS COMPLETED PROJECT.  FINAL INVOICE HAS BEEN PAID.  LPI,2021,2021,-71.0
Highway Improvement,District 01,Hickman,,"CS 2007, CS 2009","ROGERS ROAD,CLIFF DRIVE",C,FD39,,1100,,1125601C,,NOT APPLICABLE,0,1,11256,2019-11-01,"RESURFACE ROGERS ROAD (CS 2009) FROM TIPTON STREET EXTENDING WESTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.093 MILE.,RESURFACE CLIFF DRIVE (CS 2007) FROM WEST HOOVER PARKWAY EXTENDING SOUTHEASTERLY TO MILEPOINT 0.110 FOR APPROXIMATELY 0.110 MILE.","THIS AUTHORIZATION PROVIDES $13,771 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE CITY OF COLUMBUS UP TO $13,771 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,13771.0
Pavement Asset Management,District 01,Hickman,01-20033.00,US 45,U S HIGHWAY 45,C,FD52,Z232,1100,202221,1249001C,3.3700,,0,0,12490,2020-10-21,"RESURFACING OF US 45 (MP 0.00-3.37) IN HICKMAN COUNTY, KY.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2021,2021,112609.0
Bridge Asset Management,District 01,Hickman,01-10063.00, ,EAST HOOVER PKWY KY-80,C,FD55,Z24E,1200,215105,1324002C,,BRIDGE REPLACEMENT,0,0,13240,2021-06-10,ADDRESS DEFICIENCIES OF KY 80 BRIDGE OVER BOWLES CREEK. 053B00044N,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2021,649600.0
Bridge Asset Management,District 01,Hickman,01-10063.00, ,EAST HOOVER PKWY KY-80,C,FD55,,1100,215105,1324002C,,BRIDGE REPLACEMENT,0,0,13240,2021-06-10,ADDRESS DEFICIENCIES OF KY 80 BRIDGE OVER BOWLES CREEK. 053B00044N,THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2021,17400.0
Highway Improvement,District 01,Hickman,,CR 1311,"MORGANTI RD,SANDERS RD,HARPER ",C,CB06,,1100,,1031301C,3.5329,BIT. RESURFACE,1,1,10313,2019-08-21,"FROM KY 123 EXTENDING WEST TO KY 123,FROM US 51 EXTENDING WEST TO END OF COUNTY ROAD,FROM BEGINNING OF COUNTY ROAD TO END OF COUNTY ROAD,FROM KY 123 EXTENDING EAST TO KY 123,FROM 0.060 MILES NORTH OF RESIN RD EXTENDING NORTH 0.038 MILES - PATCHING ,FROM KY 703 EXTENDING SOUTH TO END OF COUNTY MAINTENANCE ,FROM 1.200 MILES NORTH OF RESIN RD EXTENDING NORTH 0.018 MILES - PATCHING ,FROM KY 1529 EXTENDING NORTH TO END OF COUNTY ROAD","THIS MOD REFLECTS THE ADDITION OF 4 ROADS - CR1301, 1161, 1008 AND 1209.  ALONG WITH THE ADDITION OF $19,041.,COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT) ",2020,2020,19041.0
Highway Improvement,District 01,Hickman,,CR 1311,"MORGANTI RD,SANDERS RD,HARPER ",C,CB06,,1100,,1031301C,2.2230,BIT. RESURFACE,0,1,10313,2019-05-30,"FROM 1.200 MILES NORTH OF RESIN RD EXTENDING NORTH 0.018 MILES - PATCHING ,FROM KY 123 EXTENDING EAST TO KY 123,FROM 0.060 MILES NORTH OF RESIN RD EXTENDING NORTH 0.038 MILES - PATCHING ,FROM KY 703 EXTENDING SOUTH TO END OF COUNTY MAINTENANCE ",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT) ,2020,2019,158388.0
Highway Improvement,District 01,Hickman,,CR 1151,"DEWEESE RD,STONE RD,ROSE RD,HO",C,CA03,,1100,,1214601C,0.0720,DRAINAGE STRUCTURE,0,0,12146,2020-08-26,"DRAINAGE STRUCTURE LOCATED 0.300 MILES WEST OF RADFORD RD AT 2.638,DRAINAGE STRUCTURE LOCATED 0.500 MILES SOUTH OF KY 58 AT MILE POINT 0.500,DRAINAGE STRUCTURE LOCATED 0.294 MILES WEST OF KY 307 AT MILE POINT 0.500,DRAINAGE STRUCTURE LOCATED 0.300 MILES SOUTH OF KY 58 AT MILE POINT 0.300",COUNTY ROAD AID EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  CHECKS TO BE ISSUED TO COUNTY DIRECTLY.  COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK. ,2021,2021,52780.0
Pavement Asset Management,District 01,Livingston,,KY 453,COURT STREET,C,FD05,,1100,242173,1838801C,,BIT SURFACE & SHLDR,0,0,18388,2024-08-15,"COURT STREET (KY 453) (MP 13.854) BEGIN 0.046 MILES NORTH OF ROCK SPRING BRANCH CULVERT EXTENDING NORTH TO RIVERFRONT DRIVE (MP 15.819), A DISTANCE OF 1.96 MILES.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2025,2025,338470.0
Highway Improvement,District 01,Livingston,01-20007.00,I 24,I-24,C,FD52,Y001,1200,241304,1775701C,4.1640,RESTORATION & REHAB,0,0,17757,2024-02-12,ADDRESS CONDITION OF I-24 FROM MILEPOINT 29.5 TO MILEPOINT 33.664 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2024,2024,6587460.0
Highway Improvement,District 01,Livingston,01-00330.00,US 60,PADUCAH - SMITHLAND,R,FD04,,1100,,6898801D,3.3000,NEW ROUTE,13,13,68988,2021-11-24,PADUCAH-HENDERSON; RELOCATE US-60 FROM EAST OF THE TENNESSEE RIVER BRIDGE TO EAST OF RUDD-SPEES ROAD (00CCR)(12CCR)(14CCR) (2020CCR),"THIS MODIFICATION TRANSFERS $400,000 FD04 FUNDS FROM THE RIGHT OF WAY PHASE (6898801R) TO THE DESIGN PHASE (6898801D).",2021,2022,0.0
Highway Improvement,District 01,Livingston,,KY 2225,JAKE DUKES RD,C,CB06,,1100,,1363401C,3.6610,BIT. RESURFACE,0,0,13634,2021-07-15,FROM KY 453 EXTENDING NORTH TO KY 93,WORK TO BE PREFORMED BY DOH STATE FORCES/PRICE CONTRACT.,2022,2022,426377.0
